year,sex,value,note,lid
1982,3,2.048681633672333,,157
1983,1,2.387146187521338,,157
1983,2,1.968062356953904,,157
1983,3,2.182697031836489,,157
1984,1,2.207569141801757,,157
1984,2,1.638660766574929,,157
1984,3,1.929834797138485,,157
1985,1,1.988015801033027,,157
1985,2,1.678585416017953,,157
1985,3,1.836829048210809,,157
1986,1,1.988015018030476,,157
1986,2,1.598717431951169,,157
1986,3,1.797749133609861,,157
1987,1,1.85826868630623,,157
1987,2,1.458946958646123,,157
1987,3,1.663042077454602,,157
1988,1,1.888220116610162,,157
1988,2,1.478909282067065,,157
1988,3,1.688084296806669,,157
1989,1,1.788398474521169,,157
1989,2,1.448958551993229,,157
1989,3,1.622454354449632,,157
1990,1,1.798378091129704,,157
1990,2,1.249221694545777,,157
1990,3,1.529880481134671,,157
1991,1,1.698551640364032,,157
1991,2,1.428975744164895,,157
1991,3,1.566900931016524,,157
1992,1,1.598713633231608,,157
1992,2,1.119365118158022,,157
1992,3,1.364709825922183,,157
1993,1,1.548805351064608,,157
1993,2,1.149333935429708,,157
1993,3,1.353765757991177,,157
1994,1,1.319139241889866,,157
1994,2,1.029467760160996,,157
1994,3,1.177776998093294,,157
1995,1,1.319135641722924,,157
1995,2,1.129356518669855,,157
1995,3,1.226457117343704,,157
1996,1,1.289166027629407,,157
1996,2,.9495603201828962,,157
1996,3,1.123160193293282,,157
1997,1,1.219258372431975,,157
1997,2,1.02947985816948,,157
1997,3,1.126604486330396,,157
1998,1,1.119362125064249,,157
1998,2,.7896887731140279,,157
1998,3,.958437847525917,,157
1999,1,1.109391700281903,,157
1999,2,.859631793174831,,157
1999,3,.9875553590853459,,157
2000,1,1.079419389766745,,157
2000,2,.9095855108367523,,157
2000,3,.9966781099303157,,157
2001,1,1.159333333611623,,157
2001,2,.9395692193783223,,157
2001,3,1.05232789595866,,157
2002,1,1.059446674513964,,157
2002,2,.8096731800860679,,157
2002,3,.9376931455543636,,157
2003,1,1.059433685867028,,157
2003,2,.8896023069089321,,157
2003,3,.9766589884809829,,157
2004,1,.9995090459116174,,157
2004,2,.6797781421670201,,157
2004,3,.8434057804349582,,157
2005,1,.8596348931685371,,157
2005,2,.729727462778107,,157
2005,3,.7961717442355187,,157
2006,1,.8796078053291412,,157
2006,2,.7297272628701279,,157
2006,3,.8063680560115305,,157
2007,1,.8796142023140829,,157
2007,2,.6697708479052045,,157
2007,3,.7770950356432715,,157
2008,1,.8596251999820614,,157
2008,2,.7197431548905397,,157
2008,3,.7912545804414917,,157
2009,1,.8196709784100698,,157
2009,2,.6797639509944498,,157
2009,3,.7512781245607725,,157
2010,1,.69976414738393,,157
2010,2,.6597839408510886,,157
2010,3,.6802179405592801,,157
2011,1,.6997465567012418,,157
2011,2,.6098247278725211,,157
2011,3,.6558007473365102,,157
2012,1,.7796921740100826,,157
2012,2,.5898247313094185,,157
2012,3,.6868703185612945,,157
2013,1,.7397213646718193,,157
2013,2,.6297964401227318,,157
2013,3,.6860392356626832,,157
2014,1,.6897609504319391,,157
2014,2,.5898327262585656,,157
2014,3,.6409167620042844,,157
2015,1,.7497177652149301,,157
2015,2,.5698342289885971,,157
2015,3,.6617728564143333,,157
2016,1,.6797702481893264,,157
2016,2,.5898386249136855,,157
2016,3,.6358635965807435,,157
2017,1,.6497928387352303,,157
2017,2,.5698375278798684,,157
2017,3,.6106001240806513,,157
2018,1,.6997449574650538,,157
2018,2,.569842826153133,,157
2018,3,.6362145071207026,,157
2019,1,.79968247636375,,157
2019,2,.5598584201742529,,157
2019,3,.6823142221107359,,157
2020,1,.5798273315741342,,157
2020,2,.509878916339801,,157
2020,3,.5456728783050924,,157
2021,1,.6597811447897062,,157
2021,2,.5498618197063987,,157
2021,3,.6061069120548712,,157
2022,1,.9212556073657785,,157
2022,2,.7457395053164229,,157
2022,3,.8354989479786301,,157
2023,1,.7304803170352647,,157
2023,2,.5114469664919685,,157
2023,3,.623521675079175,,157
1950,1,9.776215799516264,,158
1950,2,7.726959716727766,,158
1950,3,8.780034545346037,,158
1951,1,9.316322367287299,,158
1951,2,7.362423644020732,,158
1951,3,8.367404650064913,,158
1952,1,8.87817299112803,,158
1952,2,7.015181028784179,,158
1952,3,7.973117635525884,,158
1953,1,8.460721922494141,,158
1953,2,6.684407040119855,,158
1953,3,7.597328754895161,,158
1954,1,8.063010929760805,,158
1954,2,6.36929556706578,,158
1954,3,7.2388950896356,,158
1955,1,7.684080130361148,,158
1955,2,6.0691389183406,,158
1955,3,6.897707816441945,,158
1956,1,7.323057499981966,,158
1956,2,5.783208578982735,,158
1956,3,6.573310508712127,,158
1957,1,7.015277965986999,,158
1957,2,5.832931687274834,,158
1957,3,6.439575381425366,,158
1958,1,6.618017443438151,,158
1958,2,5.116867209877363,,158
1958,3,5.887622657745006,,158
1959,1,6.637879971365446,,158
1959,2,5.295933784344009,,158
1959,3,5.985258864690701,,158
1960,1,6.071498543589682,,158
1960,2,4.917867825003697,,158
1960,3,5.510338156351824,,158
1961,1,6.061548997948862,,158
1961,2,4.758650956117494,,158
1961,3,5.427497365311229,,158
1962,1,5.455066991678081,,158
1962,2,4.489893514095344,,158
1962,3,4.984671532594298,,158
1963,1,5.544582007035004,,158
1963,2,4.420201714959493,,158
1963,3,4.996333909929818,,158
1964,1,4.927814122404395,,158
1964,2,3.782832447346118,,158
1964,3,4.369384565160006,,158
1965,1,4.907923016937321,,158
1965,2,3.872490164198772,,158
1965,3,4.402715036923244,,158
1966,1,4.718845842932695,,158
1966,2,3.822680279871649,,158
1966,3,4.281917584399997,,158
1967,1,4.559578020600585,,158
1967,2,3.563633456859505,,158
1967,3,4.074060181585071,,158
1968,1,4.330594795796339,,158
1968,2,3.673238385559774,,158
1968,3,4.010017819746747,,158
1969,1,4.589444367424145,,158
1969,2,3.563631842704806,,158
1969,3,4.089241628974949,,158
1970,1,4.270863481540488,,158
1970,2,3.374283825649194,,158
1970,3,3.833601219712879,,158
1971,1,4.221072871891218,,158
1971,2,3.294563719388299,,158
1971,3,3.769196240995587,,158
1972,1,3.842610935410717,,158
1972,2,2.985537459185061,,158
1972,3,3.424656108691027,,158
1973,1,3.673241347791345,,158
1973,2,2.816019725545682,,158
1973,3,3.255318690896125,,158
1974,1,3.404195372566865,,158
1974,2,2.746217550315788,,158
1974,3,3.083287866756823,,158
1975,1,3.463976133198265,,158
1975,2,2.915744464151326,,158
1975,3,3.196586609836904,,158
1976,1,3.184919856976443,,158
1976,2,2.546751036539563,,158
1976,3,2.873266712313693,,158
1977,1,3.11513833432453,,158
1977,2,2.357215611547891,,158
1977,3,2.744976842619318,,158
1978,1,2.955616712261855,,158
1978,2,2.446997445060162,,158
1978,3,2.707142780990601,,158
1979,1,2.875856538397281,,158
1979,2,2.267431352058646,,158
1979,3,2.579099384836581,,158
1980,1,2.756190736552866,,158
1980,2,2.277408087719146,,158
1980,3,2.522978043768886,,158
1981,1,2.536787173455957,,158
1981,2,2.167647446153054,,158
1981,3,2.357021290609551,,158
1982,1,2.586649538045549,,158
1982,2,1.978036279841833,,158
1982,3,2.289847711352322,,158
1983,1,2.287381995667803,,158
1983,2,2.00798872292951,,158
1983,3,2.151120121188788,,158
1984,1,2.187608086059223,,158
1984,2,1.708533460974437,,158
1984,3,1.953933553106357,,158
1985,1,2.127733656308362,,158
1985,2,1.798382368105145,,158
1985,3,1.967065904430076,,158
1986,1,2.067860752437367,,158
1986,2,1.678594699069835,,158
1986,3,1.878179546071834,,158
1987,1,1.918160362274657,,158
1987,2,1.448945359166953,,158
1987,3,1.689490677286853,,158
1988,1,1.958080343340107,,158
1988,2,1.638652466178225,,158
1988,3,1.802529314451795,,158
1989,1,1.718523672431638,,158
1989,2,1.39903289789356,,158
1989,3,1.562947817977389,,158
1990,1,1.868256996223949,,158
1990,2,1.498882201046214,,158
1990,3,1.688401002143403,,158
1991,1,1.798386782828287,,158
1991,2,1.409012121095676,,158
1991,3,1.608762181770085,,158
1992,1,1.558773294947691,,158
1992,2,1.219253873462001,,158
1992,3,1.393438697345872,,158
1993,1,1.498877216665084,,158
1993,2,1.219259365786152,,158
1993,3,1.36262936810605,,158
1994,1,1.448938776643649,,158
1994,2,1.259212991270298,,158
1994,3,1.356460964543116,,158
1995,1,1.418998926730253,,158
1995,2,1.059434580497953,,158
1995,3,1.243898145940059,,158
1996,1,1.159323137581159,,158
1996,2,1.019471869025401,,158
1996,3,1.091251397382309,,158
1997,1,1.259219791828081,,158
1997,2,1.029461571771084,,158
1997,3,1.147397902049208,,158
1998,1,1.139351321454485,,158
1998,2,.9795162424344195,,158
1998,3,1.061574332156701,,158
1999,1,1.139357820150066,,158
1999,2,.8696291947971613,,158
1999,3,1.008062560328149,,158
2000,1,1.079419485541577,,158
2000,2,.8496387914838088,,158
2000,3,.9675916904865467,,158
2001,1,1.129362817443136,,158
2001,2,.8996012053938962,,158
2001,3,1.017498923310045,,158
2002,1,.9095815156546783,,158
2002,2,.9595446294757837,,158
2002,3,.933903681685333,,158
2003,1,.9795210397953724,,158
2003,2,.8096810732893811,,158
2003,3,.8969369718931919,,158
2004,1,.8696168002397808,,158
2004,2,.8096742794670986,,158
2004,3,.8403899287146022,,158
2005,1,.9095919111998807,,158
2005,2,.7497265584770485,,158
2005,3,.8316049896688327,,158
2006,1,.8196609846440328,,158
2006,2,.6497979372306339,,158
2006,3,.7369056684789488,,158
2007,1,.829661680859517,,158
2007,2,.7397255612430209,,158
2007,3,.7858832663899529,,158
2008,1,.7996821772074947,,158
2008,2,.749716765770736,,158
2008,3,.7753737632598678,,158
2009,1,.8896100019216702,,158
2009,2,.6397933412504164,,158
2009,3,.767980114169009,,158
2010,1,.7397232636282558,,158
2010,2,.6697826414029384,,158
2010,3,.7057027916299585,,158
2011,1,.7497107681141424,,158
2011,2,.6297961409114095,,158
2011,3,.6913085598992952,,158
2012,1,.6897611503439149,,158
2012,2,.5498498249492112,,158
2012,3,.621570843227337,,158
2013,1,.7097539495547478,,158
2013,2,.5698293301834578,,158
2013,3,.6415675102694474,,158
2014,1,.6098053387098012,,158
2014,2,.5698474233177819,,158
2014,3,.5903057375944432,,158
2015,1,.7097406584869459,,158
2015,2,.5898258308564275,,158
2015,3,.651338404640045,,158
2016,1,.6997584498331655,,158
2016,2,.5498428270768185,,158
2016,3,.6268512567348949,,158
2017,1,.5998259283472862,,158
2017,2,.5598393278207769,,158
2017,3,.5803421344022786,,158
2018,1,.6497880426341585,,158
2018,2,.6098220291251844,,158
2018,3,.6303696264463587,,158
2019,1,.669769348610183,,158
2019,2,.4998793171204774,,158
2019,3,.5870058321039151,,158
2020,1,.4998791172784456,,158
2020,2,.5198723182084919,,158
2020,3,.5096156814505814,,158
2021,1,.5398555237093872,,158
2021,2,.5298587231684637,,158
2021,3,.5349870818459612,,158
2022,1,.8404550074152528,,158
2022,2,.7413991607099213,,158
2022,3,.7922520748124828,,158
2023,1,.6063286581431404,,158
2023,2,.4527357681827215,,158
2023,3,.5315983963588566,,158
1950,1,32.32563748770845,,159
1950,2,15.23418465759452,,159
1950,3,24.03664392062554,,159
1951,1,31.95275994135638,,159
1951,2,14.63814984607115,,159
1951,3,23.57480005619417,,159
1952,1,30.95083219990025,,159
1952,2,13.69326820918837,,159
1952,3,22.56461969745549,,159
1953,1,29.14714420826348,,159
1953,2,12.49441372561455,,159
1953,3,21.03341104860901,,159
1954,1,27.20092496837989,,159
1954,2,11.0348649609513,,159
1954,3,19.30877609815307,,159
1955,1,24.66757794613084,,159
1955,2,9.250237828522634,,159
1955,3,17.15885496791547,,159
1956,1,21.95254023249071,,159
1956,2,8.165199077552309,,159
1956,3,15.24696367956668,,159
1957,1,19.6373892723285,,159
1957,2,7.841351658549378,,159
1957,3,13.89524084956206,,159
1958,1,17.04798517937289,,159
1958,2,7.58656655016865,,159
1958,3,12.47446566145971,,159
1959,1,14.94454112721999,,159
1959,2,7.604139111445751,,159
1959,3,11.40498804784285,,159
1960,1,13.35475026105637,,159
1960,2,8.036679360438391,,159
1960,3,10.8100450262284,,159
1961,1,12.28366815848525,,159
1961,2,8.734820095995133,,159
1961,3,10.61049511868561,,159
1962,1,11.63283010622518,,159
1962,2,9.234653269677429,,159
1962,3,10.50052445129146,,159
1963,1,11.12750943537066,,159
1963,2,9.332955151973854,,159
1963,3,10.27630205726315,,159
1964,1,10.74517089187221,,159
1964,2,8.914718354038232,,159
1964,3,9.859601212601209,,159
1965,1,10.50623012207053,,159
1965,2,8.133308859779142,,159
1965,3,9.340191649295338,,159
1966,1,10.10494732560374,,159
1966,2,7.484816277177342,,159
1966,3,8.828935639151103,,159
1967,1,9.728644089323502,,159
1967,2,6.970887446913987,,159
1967,3,8.392239310169746,,159
1968,1,9.636011474608242,,159
1968,2,6.690654229596915,,159
1968,3,8.200395827095086,,159
1969,1,9.529242775835556,,159
1969,2,6.541862489233496,,159
1969,3,8.05079417619492,,159
1970,1,9.289451683697102,,159
1970,2,6.509536391895998,,159
1970,3,7.886542950452435,,159
1971,1,8.877635236780534,,159
1971,2,6.328125886825187,,159
1971,3,7.572709791363041,,159
1972,1,8.394559705409144,,159
1972,2,6.114953322303274,,159
1972,3,7.22819877468317,,159
1973,1,7.793689303488005,,159
1973,2,5.899028798143635,,159
1973,3,6.835075716610461,,159
1974,1,7.342402691957073,,159
1974,2,5.741914861789432,,159
1974,3,6.542569982185831,,159
1975,1,7.07347620416876,,159
1975,2,5.592660954278905,,159
1975,3,6.347241252408709,,159
1976,1,6.967639534555259,,159
1976,2,5.519666355021213,,159
1976,3,6.262233162258934,,159
1977,1,6.959621113572956,,159
1977,2,5.488979377189618,,159
1977,3,6.236646432887127,,159
1978,1,6.953025284940573,,159
1978,2,5.461887417266609,,159
1978,3,6.2243032582604,,159
1979,1,6.825230908648727,,159
1979,2,5.44920780404945,,159
1979,3,6.16206481812287,,159
1980,1,6.541184606909889,,159
1980,2,5.413628555124173,,159
1980,3,6.001376889619658,,159
1981,1,6.158613753854736,,159
1981,2,5.359879438218806,,159
1981,3,5.778377978543636,,159
1982,1,5.742507830194477,,159
1982,2,5.257186497491628,,159
1982,3,5.513992792115952,,159
1983,1,5.36973048294942,,159
1983,2,5.154117298716843,,159
1983,3,5.2717500708237,,159
1984,1,5.07379154540788,,159
1984,2,4.998612272782088,,159
1984,3,5.041377462702834,,159
1985,1,4.877190546762278,,159
1985,2,4.861175882103441,,159
1985,3,4.868800395673611,,159
1986,1,4.708852091697135,,159
1986,2,4.742182521793037,,159
1986,3,4.723048045463418,,159
1987,1,4.563723733920555,,159
1987,2,4.622650635547454,,159
1987,3,4.593483920452779,,159
1988,1,4.425496913283089,,159
1988,2,4.506806200436975,,159
1988,3,4.467266032379458,,159
1989,1,4.268106958005613,,159
1989,2,4.414865232977738,,159
1989,3,4.33776738509728,,159
1990,1,4.07020208330211,,159
1990,2,4.325071325280594,,159
1990,3,4.189615123664558,,159
1991,1,3.908054304451403,,159
1991,2,4.240774548575299,,159
1991,3,4.069941920285647,,159
1992,1,3.715940279708008,,159
1992,2,4.185245105958302,,159
1992,3,3.94999872692714,,159
1993,1,3.530012761033596,,159
1993,2,4.141458011962862,,159
1993,3,3.829904000219542,,159
1994,1,3.385825000369325,,159
1994,2,4.09264457756231,,159
1994,3,3.725614961341162,,159
1995,1,3.25851073889627,,159
1995,2,4.042423685998497,,159
1995,3,3.632109949001205,,159
1996,1,3.098650010621151,,159
1996,2,3.999110808140638,,159
1996,3,3.526769696281074,,159
1997,1,2.945036443042892,,159
1997,2,3.919321376499529,,159
1997,3,3.408453670313949,,159
1998,1,2.836690334129033,,159
1998,2,3.825576321902502,,159
1998,3,3.308193030774009,,159
1999,1,2.758902912553762,,159
