year,sex,value,ageg,lid,aapc,projected2050,pct_decrease2050,pop,tercile,aapc2,projected20502,pct_decrease20502,tercile2
2019,2,10.53721539999998,hgap,49,-2.3944531691801884e-4,10.459289279681082,0.739532384607966,1152.952,3,-8.341959883563455e-4,10.268215383946282,2.552856763786927,3
2023,2,16.387219644514385,nnm,49,-0.024813669296281305,8.385740216721834,48.82755953338944,1152.952,3,-0.025949736165212033,8.132422621510454,50.37338366162207,3
2023,2,29.41681980352473,pnm,49,-0.03926610839097644,10.189743613922383,65.36082526262257,1152.952,3,-0.0401008846796266,9.962646274992299,66.13282352907989,3
2023,2,22.895289921009756,q5_19,49,-0.04264206426892998,7.23981369867068,68.37858911746254,1152.952,3,-0.042838002548595,7.201613803545015,68.54543520352416,3
2023,2,67.1796096198497,u20m,49,-0.036206211451380366,25.2746537125185,62.377492433283585,1152.952,3,-0.036844598207926,24.84274160621305,63.02041386249331,3
2019,3,11.881434618030823,hgap,49,-0.0012461044002935572,11.431215662532132,3.7892642595150567,1152.952,3,-0.0031303691016953293,10.782620484811138,9.24816041618548,3
2023,3,19.15616968405965,nnm,49,-0.024797059136194476,9.807076763266487,48.80460486092263,1152.952,3,-0.0266024266730005,9.340495668649439,51.24027494691744,3
2023,3,31.7304707852335,pnm,49,-0.03689139837123321,11.718979262227434,63.06711192044106,1152.952,3,-0.036978889284320714,11.691328720600966,63.15425384094272,3
2023,3,28.958138142112013,q5_19,49,-0.03437938483695504,11.44562869999336,60.47526037819159,1152.952,3,-0.035219072573821376,11.189057762903884,61.36126670853766,3
2023,3,77.78096371371102,u20m,49,-0.03218902472336538,32.615676641812875,58.067276253015265,1152.952,3,-0.03294626181679607,31.95560672722678,58.915902810299414,3
2019,1,9.2128534,hgap,50,-0.041447902169736664,2.5490344755767675,72.33175906634129,114535.772,3,-0.056187208436117686,1.6141300715855318,82.4795858405222,3
