year,sex,value,ageg,lid,aapc,projected2050,pct_decrease2050,pop,tercile
2023,2,34.25110876560211,u20m,105,-.061330561,6.5390625,80.908463,1438069.597000001,3
2023,3,34.38965603709221,u20m,105,-.058153339,7.1535993,79.198395,1438069.597000001,3
2023,1,15.61368722468615,nnm,105,-.055371556,3.5012357,77.575859,1438069.597000001,3
2023,3,6.961823207332407,q5_19,105,-.064192519,1.2302821,82.328163,1438069.597000001,3
2023,2,14.70310147851706,nnm,105,-.049377382,3.8762536,73.63649,1438069.597000001,3
2023,1,7.366049681395093,q5_19,105,-.058588602,1.5143545,79.441429,1438069.597000001,3
2023,1,11.93510927259922,pnm,105,-.055491187,2.6677153,77.64817,1438069.597000001,3
2023,2,13.40853795409203,pnm,105,-.070949547,1.9743789,85.275208,1438069.597000001,3
2019,1,17.28712463378906,hgap,105,-.0076263598,13.647343,21.054873,1438069.597000001,3
2023,3,12.64042593538761,pnm,105,-.063167907,2.2964549,81.832458,1438069.597000001,3
2023,2,6.518577692408156,q5_19,105,-.070726991,.9656319,85.186462,1438069.597000001,3
2019,2,15.18303966522217,hgap,105,-.013193956,10.086182,33.569416,1438069.597000001,3
2023,1,34.52694043517113,u20m,105,-.055249736,7.7678785,77.501976,1438069.597000001,3
2019,3,16.0876579284668,hgap,105,-.01053173,11.606541,27.85438,1438069.597000001,3
2023,3,15.17146732658148,nnm,105,-.052992906,3.6277335,76.088448,1438069.597000001,3
2023,3,4.761777352541685,u20m,165,-.026572619,2.323699,51.201015,5196.631999999999,3
2023,3,1.373517443425953,pnm,165,-.025360644,.69255859,49.577736,5196.631999999999,3
2023,1,1.461322419345379,pnm,165,-.030706268,.63780195,56.354469,5196.631999999999,3
2019,1,4.743010997772217,hgap,165,-.0074343886,3.7667258,20.58366,5196.631999999999,3
2023,2,1.730172894895077,nnm,165,-.022626748,.93922436,45.715,5196.631999999999,3
2019,2,5.864357948303223,hgap,165,-.0036211356,5.2416577,10.618387,5196.631999999999,3
2023,2,3.922381903976202,u20m,165,-.029675269,1.7602693,55.12244,5196.631999999999,3
2023,1,5.559316370636225,u20m,165,-.024447227,2.8731244,48.318748,5196.631999999999,3
2023,1,2.052053270791276,q5_19,165,-.015126885,1.363991,33.53043,5196.631999999999,3
2022,1,82.74777,math,165,.014528009,124.2855,-50.198006,5196.631999999999,3
2023,3,1.896905247122049,nnm,165,-.026129916,.93680137,50.614223,5196.631999999999,3
2022,2,95.47303999999997,math,165,.0094215916,124.29385,-30.187376,5196.631999999999,3
2022,3,88.94513999999998,math,165,.011735785,123.54701,-38.902489,5196.631999999999,3
2019,3,5.319156646728516,hgap,165,-.0084773954,4.0898795,23.110376,5196.631999999999,3
2023,3,1.498858241311241,q5_19,165,-.028372249,.69673711,53.515476,5196.631999999999,3
2023,2,.9181028733374896,q5_19,165,-.053892177,.21426652,76.662033,5196.631999999999,3
2023,1,2.056157449260354,nnm,165,-.028782783,.94525909,54.027885,5196.631999999999,3
2023,2,1.279080170206726,pnm,165,-.018786384,.77021068,39.784019,5196.631999999999,3
2023,1,9.87401364867846,q5_19,107,-.016764926,6.2792678,36.406128,90608.70900000002,3
2023,3,6.080012768507004,pnm,107,-.037595499,2.2032385,63.7626,90608.70900000002,3
2023,2,4.732400178909302,nnm,107,-.035057932,1.8365123,61.192795,90608.70900000002,3
2023,2,5.734422328732003,q5_19,107,-.025341114,2.8929505,49.551144,90608.70900000002,3
2023,2,16.77392795681953,u20m,107,-.03316766,6.8503442,59.160763,90608.70900000002,3
2023,3,19.41312104463577,u20m,107,-.030262114,8.575181,55.827911,90608.70900000002,3
2023,1,21.91189490258694,u20m,107,-.028095273,10.262097,53.166546,90608.70900000002,3
2019,3,8.608427047729492,hgap,107,-.015204605,5.3730669,37.583637,90608.70900000002,3
2023,3,5.598129704594612,nnm,107,-.036464665,2.0915105,62.639118,90608.70900000002,3
2023,1,6.38935761526227,nnm,107,-.037482161,2.322433,63.651543,90608.70900000002,3
2019,2,9.177509307861328,hgap,107,-.016205791,5.5532112,39.491085,90608.70900000002,3
2019,1,8.15946102142334,hgap,107,-.013353331,5.3936634,33.896816,90608.70900000002,3
2023,3,7.860545003618991,q5_19,107,-.019891992,4.5940967,41.554985,90608.70900000002,3
2023,2,6.401068530976772,pnm,107,-.038910482,2.2386699,65.026619,90608.70900000002,3
2023,1,5.805664695799351,pnm,107,-.036117543,2.1894722,62.287312,90608.70900000002,3
2023,3,12.13105209171772,nnm,108,-.029826662,5.4219122,55.305508,45074.056,3
2019,3,10.78142642974854,hgap,108,-.011787887,7.4812536,30.609798,45074.056,3
2019,1,9.988704681396484,hgap,108,-.016398989,6.007966,39.852402,45074.056,3
2023,3,7.727566764112237,q5_19,108,-.052743915,1.8602451,75.927155,45074.056,3
2023,3,10.84997598081827,pnm,108,-.039901882,3.6943777,65.950363,45074.056,3
2023,2,26.53707936406136,u20m,108,-.037553918,9.6271496,63.721893,45074.056,3
2023,1,13.98790627717972,nnm,108,-.027159588,6.7186298,51.968296,45074.056,3
2019,2,11.61246490478516,hgap,108,-.0068649747,9.3864288,19.169367,45074.056,3
2023,3,30.40040284395218,u20m,108,-.039055161,10.590597,65.162971,45074.056,3
2023,2,10.14918461441994,nnm,108,-.033974487,4.0555334,60.040794,45074.056,3
2023,1,11.18713803589344,pnm,108,-.042156506,3.5842135,67.961304,45074.056,3
2023,2,6.101305636004861,q5_19,108,-.04594909,1.7645177,71.079674,45074.056,3
2023,1,9.275013429025037,q5_19,108,-.056832038,1.9994237,78.442902,45074.056,3
2023,1,34.06152501702309,u20m,108,-.04015296,11.519469,66.180405,45074.056,3
2023,2,10.51879767328501,pnm,108,-.036919177,3.8819833,63.094799,45074.056,3
2022,2,123.40979,math,164,.037702657,354.66895,-187.39125,387.559,3
2023,3,.6154875736683607,nnm,164,-.05301521,.14708404,76.102844,387.559,3
2023,3,.4842721572133613,q5_19,164,-.17026515,.0048816721,98.991959,387.559,3
2023,1,.952554983086884,nnm,164,.060207028,4.8403268,-408.14145,387.559,3
2023,3,2.049723640084267,u20m,164,-.09771841,.14650552,92.852425,387.559,3
2019,3,1.718699812889099,hgap,164,-.01072172,1.2326851,28.278046,387.559,3
2019,2,1.447726488113403,hgap,164,-.0060773594,1.1991299,17.171513,387.559,3
2023,1,1.574923982843757,pnm,164,.0091741839,2.0176027,-28.107941,387.559,3
2022,3,121.67944,math,164,.032635428,303.43945,-149.37611,387.559,3
2019,1,1.680819034576416,hgap,164,-.026343247,.74277693,55.808632,387.559,3
2023,2,.2500444668652735,q5_19,164,-.21149066,.00082811021,99.668816,387.559,3
2022,1,120.01714,math,164,.027816646,261.51736,-117.90002,387.559,3
2023,2,.2848458534572273,pnm,164,-.198386,.0013438332,99.528221,387.559,3
2023,1,.708075328260338,q5_19,164,-.15176821,.011761233,98.338989,387.559,3
2023,3,.9513079421594739,pnm,164,-.061042115,.18303926,80.759201,387.559,3
2023,2,.7938649505376816,u20m,164,-.19775362,.0038097568,99.520103,387.559,3
2023,1,3.232265589758754,u20m,164,-.047190558,.90396762,72.033005,387.559,3
2023,2,.2591844531707466,nnm,164,-.18220444,.0018927295,99.269737,387.559,3
2022,1,117.16201,math,109,.0079616327,146.42061,-24.972769,9256.311000000002,3
2023,2,5.181198939681053,u20m,109,.0012032331,5.3522863,-3.3020813,9256.311000000002,3
2022,2,128.37469,math,109,.0068760687,155.63028,-21.231279,9256.311000000002,3
2019,3,7.934432029724121,hgap,109,-.0036974463,7.0751662,10.829582,9256.311000000002,3
2023,1,3.837127355474812,q5_19,109,.03885708,10.955758,-185.51979,9256.311000000002,3
2023,2,2.230029553174973,pnm,109,.015225611,3.3639178,-50.846333,9256.311000000002,3
2023,3,2.481854055076838,pnm,109,.017064491,3.9343557,-58.524864,9256.311000000002,3
2023,1,1.694672973826528,nnm,109,-.016131459,1.0962995,35.309082,9256.311000000002,3
2023,3,6.743747740983963,u20m,109,.01167355,9.2424011,-37.051407,9256.311000000002,3
2023,2,1.748597010940767,q5_19,109,.014836228,2.6101089,-49.268745,9256.311000000002,3
2023,1,2.717900322750211,pnm,109,.018403701,4.4671898,-64.361794,9256.311000000002,3
2023,1,8.228180930018425,u20m,109,.0184999,13.559159,-64.789268,9256.311000000002,3
2023,2,1.211286522448063,nnm,109,-.034210064,.48095158,60.294151,9256.311000000002,3
2022,3,122.69677,math,109,.0072535691,150.32745,-22.519487,9256.311000000002,3
2019,2,8.138665199279785,hgap,109,-.0049381522,6.9834528,14.194126,9256.311000000002,3
2023,3,2.818718790281283,q5_19,109,.03096378,6.5032659,-130.71709,9256.311000000002,3
2019,1,7.798830509185791,hgap,109,-.0019516618,7.3409796,5.8707638,9256.311000000002,3
2023,3,1.457887701690197,nnm,109,-.02393412,.76396549,47.597782,9256.311000000002,3
2022,2,119.6806,math,167,.013278096,173.57559,-45.032356,59499.452,3
2023,3,1.413820078596473,nnm,167,-.024068968,.73818058,47.788223,59499.452,3
2022,1,98.61836999999997,math,167,.013233921,142.85175,-44.853081,59499.452,3
2023,1,1.492011360824108,nnm,167,-.02984537,.66651016,55.328075,59499.452,3
2023,3,1.404974515859303,q5_19,167,-.024554187,.72401446,48.467789,59499.452,3
2019,2,8.551053047180176,hgap,167,-.0043554842,7.4710417,12.630157,59499.452,3
2019,3,8.774392127990723,hgap,167,-.0079587512,6.8559456,21.864153,59499.452,3
2023,2,3.384271170943975,u20m,167,-.020617165,1.9395871,42.688187,59499.452,3
2023,3,4.051177762448788,u20m,167,-.025629694,2.0279105,49.942692,59499.452,3
2023,1,1.804888238537083,q5_19,167,-.025421727,.90856582,49.660828,59499.452,3
2023,2,1.331715262494981,nnm,167,-.016498132,.85301191,35.946373,59499.452,3
2023,1,1.390844699926674,pnm,167,-.032309595,.5813235,58.203564,59499.452,3
2019,1,9.357697486877441,hgap,167,-.0079322495,7.3177252,21.799938,59499.452,3
2023,2,1.075293053872883,pnm,167,-.023859551,.56461304,47.492172,59499.452,3
2022,3,109.33398,math,167,.013766844,160.75458,-47.030758,59499.452,3
2023,3,1.237856224179268,pnm,167,-.028695263,.57041502,53.919121,59499.452,3
2023,1,4.680469632148743,u20m,167,-.028862497,2.147085,54.12672,59499.452,3
2023,2,.9810548262076946,q5_19,167,-.022554295,.5336085,45.608696,59499.452,3
2022,2,196.99987,math,223,,,,2839.784999999998,3
2019,1,6.808168888092041,hgap,223,-.024239415,3.2113819,52.83046,2839.784999999998,3
2023,1,15.10652340948582,nnm,223,-.0013721702,14.557089,3.6370683,2839.784999999998,3
2023,3,13.40314373373985,nnm,223,-.00025587191,13.310866,.68847561,2839.784999999998,3
2023,1,8.846077973095889,q5_19,223,.014837961,13.205048,-49.27573,2839.784999999998,3
2023,3,7.034150228283242,q5_19,223,.013303966,10.074264,-43.219341,2839.784999999998,3
2023,2,11.64222601801157,nnm,223,.0012676863,12.047608,-3.4820004,2839.784999999998,3
2023,3,26.3181496411562,u20m,223,.0056321761,30.64065,-16.424028,2839.784999999998,3
2023,2,22.25702069699764,u20m,223,.0057127266,25.968937,-16.677507,2839.784999999998,3
2022,3,203.17651,math,223,,,,2839.784999999998,3
2019,2,6.041950702667236,hgap,223,-.01205225,4.1583037,31.17614,2839.784999999998,3
2023,3,6.099212449043989,pnm,223,.010870871,8.1798449,-34.113132,2839.784999999998,3
2023,2,5.155413464739911,q5_19,223,.010614524,6.8663969,-33.188095,2839.784999999998,3
2023,1,30.22158518433571,u20m,223,.0055845371,35.139957,-16.274368,2839.784999999998,3
2022,1,210.4537,math,223,,,,2839.784999999998,3
2023,1,6.558842025697231,pnm,223,.010758081,8.7695217,-33.705334,2839.784999999998,3
2023,2,5.613356828689575,pnm,223,.011103444,7.5756707,-34.957939,2839.784999999998,3
2019,3,6.44938850402832,hgap,223,-.018735375,3.6081266,44.054749,2839.784999999998,3
2023,2,12.54043355584145,u20m,168,.014808087,18.704731,-49.155376,103.68,3
2023,1,12.99501396715641,u20m,168,.0069901263,15.694324,-20.771894,103.68,3
2023,1,3.156481798751276,q5_19,168,.0070786555,3.8212659,-21.060921,103.68,3
2023,2,2.496042259955256,q5_19,168,.015842505,3.8284271,-53.379898,103.68,3
2023,3,12.76568789035082,u20m,168,.010537744,16.967165,-32.912266,103.68,3
2023,3,2.829256911215494,q5_19,168,.010467827,3.7533376,-32.661606,103.68,3
2019,1,8.943425178527832,hgap,111,-.022716187,4.4225516,50.549686,11439.221,3
2023,1,6.666486151516438,pnm,111,-.027010079,3.2149789,51.77401,11439.221,3
2023,3,3.486938182252541,q5_19,111,-.045385916,1.0238851,70.636559,11439.221,3
2022,2,212.13342,math,111,.013820136,312.36713,-47.250313,11439.221,3
2023,2,6.302160676568747,nnm,111,-.029251132,2.8608305,54.60556,11439.221,3
2023,3,17.14210212230682,u20m,111,-.033457112,6.9462056,59.478683,11439.221,3
2022,1,227.11706,math,111,.010004839,300.54608,-32.330914,11439.221,3
2023,2,2.945833091833272,q5_19,111,-.038026236,1.0551504,64.181595,11439.221,3
2023,3,7.325577083975077,nnm,111,-.032396071,3.0546899,58.301033,11439.221,3
2019,3,9.950497627258301,hgap,111,-.013597704,6.5279551,34.395691,11439.221,3
2023,1,18.88911798596382,u20m,111,-.035287768,7.2849917,61.432865,11439.221,3
2023,2,15.32658096402884,u20m,111,-.030936675,6.6478829,56.625141,11439.221,3
2023,1,4.019900769791751,q5_19,111,-.049925052,1.0442312,74.02346,11439.221,3
2022,3,219.36541,math,111,.011775014,305.03888,-39.055141,11439.221,3
2023,1,8.318198844790459,nnm,111,-.03465572,3.2633076,60.769062,11439.221,3
2023,3,6.424429826438427,pnm,111,-.028272688,2.9944043,53.39035,11439.221,3
2019,2,10.89880275726318,hgap,111,-.0061103408,9.0180883,17.256157,11439.221,3
2023,2,6.153949536383152,pnm,111,-.029586179,2.7683935,55.014362,11439.221,3
2023,1,1.516088144853711,pnm,110,-.030010423,.67425424,55.526714,124370.947,3
2023,2,1.359240966849029,pnm,110,-.02190382,.75240791,44.644997,124370.947,3
2019,3,11.75185966491699,hgap,110,-.0029263343,10.732699,8.6723318,124370.947,3
2022,3,45.01414,math,110,.0018556445,47.414814,-5.3331552,124370.947,3
2023,3,3.962297458201647,u20m,110,-.01816405,2.4263661,38.763657,124370.947,3
2019,1,11.71956729888916,hgap,110,-.0033860041,10.551771,9.9644985,124370.947,3
2023,2,3.56295146048069,u20m,110,-.011833918,2.5884869,27.349924,124370.947,3
2023,1,.8306479430757463,nnm,110,-.021395309,.46616176,43.879742,124370.947,3
2023,3,1.441003521904349,pnm,110,-.026211778,.71007955,50.723259,124370.947,3
2023,3,1.697966395933448,q5_19,110,-.010055896,1.294238,23.777174,124370.947,3
2023,3,.8283724309876561,nnm,110,-.019663692,.48713592,41.193611,124370.947,3
2022,1,40.53277000000003,math,110,.012670859,57.794571,-42.587273,124370.947,3
2019,2,11.85746765136719,hgap,110,-.0022104785,11.072151,6.6229696,124370.947,3
2022,2,49.44597999999996,math,110,-.008033691,39.485653,20.143856,124370.947,3
2023,2,1.379006140529326,q5_19,110,.002935546,1.4927541,-8.2485466,124370.947,3
2023,1,4.339681472629309,u20m,110,-.022841079,2.3422027,46.028236,124370.947,3
2023,2,.828846707008779,nnm,110,-.017219497,.520666,37.18187,124370.947,3
2023,1,1.998893010153324,q5_19,110,-.017751206,1.2377695,38.077251,124370.947,3
2023,3,3.852952271699905,nnm,112,-.065619841,.65514672,82.996239,20330.109,3
2023,3,4.905684726616788,q5_19,112,-.040411245,1.6475528,66.415436,20330.109,3
2023,3,14.3763730302453,u20m,112,-.04256817,4.5550909,68.315437,20330.109,3
2023,2,3.50338127464056,nnm,112,-.055650763,.77970314,77.74427,20330.109,3
2023,2,4.778583999723196,pnm,112,-.031799488,2.0249765,57.62392,20330.109,3
2022,1,155.25729,math,112,.0044146995,175.68547,-13.157631,20330.109,3
2023,2,11.80725172162056,u20m,112,-.04204217,3.7945859,67.862244,20330.109,3
2023,1,16.81168936192989,u20m,112,-.043098886,5.2509265,68.76622,20330.109,3
2023,1,6.183066360864742,q5_19,112,-.040389601,2.0777698,66.395805,20330.109,3
2022,2,155.04696,math,112,.0039540082,173.19884,-11.707341,20330.109,3
2023,1,6.563523318618536,pnm,112,-.021815829,3.6418805,44.513329,20330.109,3
2019,3,8.440446853637695,hgap,112,-.012478632,5.7327633,32.079861,20330.109,3
2023,2,3.571547442816736,q5_19,112,-.041466065,1.1658089,67.358437,20330.109,3
2023,3,5.686333868652582,pnm,112,-.026252307,2.7989755,50.777153,20330.109,3
2019,1,8.285467147827148,hgap,112,-.013157102,5.510376,33.493477,20330.109,3
2022,3,155.15432,math,112,.0041850447,174.4436,-12.432322,20330.109,3
2023,1,4.158520139753819,nnm,112,-.07349214,.57170713,86.252151,20330.109,3
2019,2,8.616600036621094,hgap,112,-.0078904964,6.7469139,21.698652,20330.109,3
2019,3,12.34573364257813,hgap,60,-.003398201,11.111341,9.9985323,55339.00799999999,3
2023,3,16.44086089569419,q5_19,60,-.013955431,11.279345,31.394442,55339.00799999999,3
2023,3,17.45251938700676,nnm,60,-.016918533,11.052798,36.669327,55339.00799999999,3
2023,1,60.85168942809105,u20m,60,-.01724023,38.204502,37.217022,55339.00799999999,3
2023,1,17.75520044671641,q5_19,60,-.013777439,12.239735,31.063946,55339.00799999999,3
2023,2,52.63916775584221,u20m,60,-.01719068,33.092678,37.132977,55339.00799999999,3
2023,2,23.55039678514004,pnm,60,-.018901542,14.137079,39.970951,55339.00799999999,3
2019,1,13.32712745666504,hgap,60,-.005829683,11.123738,16.533113,55339.00799999999,3
2023,3,23.96519295871258,pnm,60,-.02042108,13.807796,42.383957,55339.00799999999,3
2023,1,19.97777819633484,nnm,60,-.015677884,13.083053,34.511974,55339.00799999999,3
2023,2,14.890406280756,nnm,60,-.018642556,9.0012922,39.549721,55339.00799999999,3
2019,2,10.92740058898926,hgap,60,-.0019076949,10.299908,5.7423801,55339.00799999999,3
2023,3,56.76625296473503,u20m,60,-.017207349,35.6712,37.161259,55339.00799999999,3
2023,1,24.3848841637373,pnm,60,-.021862879,13.513183,44.583775,55339.00799999999,3
2023,2,15.1251598415173,q5_19,60,-.014186143,10.312263,31.820473,55339.00799999999,3
2023,3,22.27642573416233,u20m,114,-.034210008,8.8450565,60.294094,7073.523000000003,3
2019,2,10.15927982330322,hgap,114,-.0052425358,8.6353903,14.999976,7073.523000000003,3
2023,2,3.627307246155898,q5_19,114,-.038099974,1.2966595,64.252838,7073.523000000003,3
2023,1,10.28670649975538,nnm,114,-.05266184,2.4817965,75.873749,7073.523000000003,3
2023,3,7.977996952831745,pnm,114,-.01728991,5.0021095,37.301186,7073.523000000003,3
2023,1,7.027951137089428,q5_19,114,-.014179206,4.7925215,31.807701,7073.523000000003,3
2023,3,5.375126443184608,q5_19,114,-.02239576,2.9361422,45.375385,7073.523000000003,3
2019,3,11.18770503997803,hgap,114,-.0069908039,9.0078869,19.484051,7073.523000000003,3
2023,1,25.72974562644958,u20m,114,-.031950649,10.858849,57.796516,7073.523000000003,3
2023,2,18.6194833368063,u20m,114,-.037561502,6.7534127,63.729324,7073.523000000003,3
2023,2,7.274716626852751,pnm,114,-.016950902,4.6031027,36.724648,7073.523000000003,3
2023,1,8.63629300147295,pnm,114,-.017637914,5.3642135,37.887547,7073.523000000003,3
2023,2,7.828991860151291,nnm,114,-.053830236,1.8301855,76.622971,7073.523000000003,3
2023,3,9.087137877941132,nnm,114,-.053193353,2.1611478,76.217506,7073.523000000003,3
2019,1,12.11758899688721,hgap,114,-.0074616116,9.6152277,20.650654,7073.523000000003,3
2023,2,32.2386771440506,u20m,100,-.040102471,10.917862,66.134277,17423.884,3
2023,2,10.94261184334755,pnm,100,-.045908466,3.1681123,71.047935,17423.884,3
2023,1,13.46104126423597,pnm,100,-.047461942,3.7371647,72.237183,17423.884,3
2019,3,17.16820335388184,hgap,100,-.0083746035,13.242698,22.864977,17423.884,3
2022,2,242.38864,math,100,,,,17423.884,3
2023,3,10.78310236334801,nnm,100,-.044419415,3.2500033,69.860222,17423.884,3
2023,3,40.97878560423851,u20m,100,-.033823378,16.44174,59.877434,17423.884,3
2023,1,49.29330945014954,u20m,100,-.029707653,22.102301,55.161663,17423.884,3
2022,1,246.3634,math,100,,,,17423.884,3
2023,3,18.52176349906931,q5_19,100,-.018388599,11.273494,39.133801,17423.884,3
2023,1,12.12284155189991,nnm,100,-.043496192,3.7460213,69.09948,17423.884,3
2023,3,12.22958415746689,pnm,100,-.046794768,3.4569933,71.732536,17423.884,3
2023,2,9.371372871100903,nnm,100,-.045781307,2.7225373,70.948364,17423.884,3
2022,3,244.19741,math,100,,,,17423.884,3
2019,2,15.61170291900635,hgap,100,-.0091847396,11.743429,24.778038,17423.884,3
2023,1,24.49530162175406,q5_19,100,-.011506005,17.954113,26.70385,17423.884,3
2019,1,18.43269157409668,hgap,100,-.0086400239,14.101555,23.49704,17423.884,3
2023,2,12.2753433581978,q5_19,100,-.03141062,5.2567129,57.176651,17423.884,3
2023,3,35.50129383802414,pnm,255,-.0079489229,28.644121,19.315275,132.541,3
2023,2,13.9910413697597,q5_19,255,-.0090607936,10.954779,21.701477,132.541,3
2023,2,32.47677907347679,pnm,255,-.010069292,24.745768,23.804735,132.541,3
2023,1,38.34707662463188,pnm,255,-.0062302989,32.409779,15.483052,132.541,3
2019,1,13.69162368774414,hgap,255,-.0032315776,12.386477,9.532443,132.541,3
2023,1,22.40405045449734,nnm,255,-.0025795514,20.896755,6.7277799,132.541,3
2023,2,62.69638240337372,u20m,255,-.0080516785,50.446251,19.538816,132.541,3
2023,1,18.10399066429857,q5_19,255,-.0044580712,16.050892,11.340587,132.541,3
2023,1,76.91170275211334,u20m,255,-.0046875649,67.76825,11.888247,132.541,3
2023,3,16.04792398140365,q5_19,255,-.0065387324,13.450734,16.183962,132.541,3
2019,2,9.321287155151367,hgap,255,-.016327834,5.6189108,39.719582,132.541,3
2023,2,17.48761534690857,nnm,255,-.0039391252,15.723187,10.089585,132.541,3
2023,3,69.9804276227951,u20m,255,-.0061770561,59.230408,15.361466,132.541,3
2023,3,20.02162113785744,nnm,255,-.0031474163,18.390469,8.1469555,132.541,3
2019,3,11.61586666107178,hgap,255,-.0089336773,8.805953,24.190306,132.541,3
2023,1,5.910248495638371,pnm,233,-.024978548,3.0109844,49.054859,46.78299999999997,3
2023,1,26.33370086550713,u20m,233,-.015647834,17.259418,34.45882,46.78299999999997,3
2023,1,10.55828388780355,nnm,233,-.01748083,6.5858827,37.62355,46.78299999999997,3
2023,2,5.373015794961855,q5_19,233,-.017206814,3.376384,37.160355,46.78299999999997,3
2023,3,9.376009926199913,nnm,233,-.017015388,5.9223824,36.834724,46.78299999999997,3
2023,3,5.598995834589005,pnm,233,-.025192097,2.8360171,49.347755,46.78299999999997,3
2019,1,10.07074165344238,hgap,233,-.016323445,6.0715113,39.71138,46.78299999999997,3
2023,3,7.652843590860159,q5_19,233,-.012068795,5.5246496,27.809193,46.78299999999997,3
2023,2,5.248862784355879,pnm,233,-.025348289,2.6474783,49.560917,46.78299999999997,3
2019,2,7.578769207000732,hgap,233,-.011438926,5.3161221,29.855074,46.78299999999997,3
2023,1,10.09315952814715,q5_19,233,-.0081202285,8.1060581,19.687605,46.78299999999997,3
2023,2,8.178460411727428,nnm,233,-.016512305,5.2365961,35.970882,46.78299999999997,3
2023,3,22.46115356683731,u20m,233,-.017344428,14.062163,37.393406,46.78299999999997,3
2019,3,9.101183891296387,hgap,233,-.010602009,6.5518155,28.011393,46.78299999999997,3
2023,2,18.68549734354019,u20m,233,-.019118799,11.151122,40.322048,46.78299999999997,3
2023,3,1.663929899223149,pnm,131,-.022341838,.91023964,45.295795,51748.74400000001,3
2019,2,7.135800838470459,hgap,131,-.022249565,3.58009,49.829178,51748.74400000001,3
2023,1,1.483102832037342,q5_19,131,-.028366907,.68951273,53.50877,51748.74400000001,3
2023,2,3.663380863144994,u20m,131,-.028418437,1.7007829,53.573406,51748.74400000001,3
2019,1,8.260528564453125,hgap,131,-.018356327,4.6759973,43.393486,51748.74400000001,3
2023,3,4.100413527339697,u20m,131,-.028574008,1.8957027,53.768013,51748.74400000001,3
2023,1,4.51283436268568,u20m,131,-.028455447,2.0930626,53.619778,51748.74400000001,3
2023,3,1.350336210772962,q5_19,131,-.024448402,.6978485,48.320389,51748.74400000001,3
2023,2,1.040181145071983,nnm,131,-.033838227,.41718009,59.893517,51748.74400000001,3
2023,2,1.209202920775199,q5_19,131,-.018021792,.74332124,38.528,51748.74400000001,3
2019,3,7.568745613098145,hgap,131,-.017605048,4.3853564,42.059666,51748.74400000001,3
2022,2,55.95110999999997,math,131,.042990018,186.45663,-233.24922,51748.74400000001,3
2022,1,50.87108999999998,math,131,.10126333,866.67847,-1603.6758,51748.74400000001,3
2023,2,1.418443513102829,pnm,131,-.032758534,.58571601,58.70713,51748.74400000001,3
2022,3,53.29093999999998,math,131,.068636566,364.15887,-583.34106,51748.74400000001,3
2023,1,1.902369549497962,pnm,131,-.013863061,1.3083903,31.223129,51748.74400000001,3
2023,1,1.134019228629768,nnm,131,-.049240004,.30007824,73.538521,51748.74400000001,3
2023,3,1.091682235710323,nnm,131,-.042012293,.35112533,67.836304,51748.74400000001,3
2023,2,2.618735050823551,q5_19,113,-.013800867,1.8041111,31.107534,4838.783,3
2019,3,8.924379348754883,hgap,113,-.022637585,4.4239001,50.429043,4838.783,3
2023,1,13.76985479146242,u20m,113,-.018574776,8.3391628,39.438992,4838.783,3
2023,2,3.959349356591702,pnm,113,-.0135717,2.7446232,30.679945,4838.783,3
2023,2,3.795847063884139,nnm,113,-.013494963,2.6367407,30.536171,4838.783,3
2023,3,4.290454555302858,nnm,113,-.014111891,2.931082,31.683649,4838.783,3
2023,3,4.259186331182718,pnm,113,-.012331911,3.0529749,28.32023,4838.783,3
2023,1,4.762403201311827,nnm,113,-.014603345,3.2106137,32.584167,4838.783,3
2023,3,12.09098938852549,u20m,113,-.016803633,7.681097,36.472553,4838.783,3
2023,3,3.590252674932071,q5_19,113,-.025069945,1.8245513,49.18042,4838.783,3
2023,1,4.545612260699272,pnm,113,-.011177216,3.3614674,26.050283,4838.783,3
2023,1,4.52551332147999,q5_19,113,-.029500911,2.0405235,54.910671,4838.783,3
2019,2,10.25925540924072,hgap,113,-.00919866,7.7138839,24.81049,4838.783,3
2023,2,10.33863238990307,u20m,113,-.013551783,7.1706009,30.642656,4838.783,3
2019,1,8.81988525390625,hgap,113,-.02103108,4.5953522,47.897823,4838.783,3
2019,2,17.26212692260742,hgap,115,-.0079593956,13.487639,21.865715,7665.002000000001,3
2019,1,21.00180244445801,hgap,115,-.0090971114,15.840941,24.57342,7665.002000000001,3
2023,3,11.85252861632902,q5_19,115,-.03684362,4.383132,63.019436,7665.002000000001,3
2023,2,42.97814890742302,u20m,115,-.042706855,13.566544,68.433861,7665.002000000001,3
2023,1,18.07555742561817,nnm,115,-.031193262,7.786119,56.924599,7665.002000000001,3
2023,3,23.41538108885288,pnm,115,-.04700698,6.5811181,71.894035,7665.002000000001,3
2023,3,15.89016616344452,nnm,115,-.032852814,6.5448236,58.812115,7665.002000000001,3
2019,3,19.19307327270508,hgap,115,-.0086285565,14.68849,23.469839,7665.002000000001,3
2023,1,57.33038857579231,u20m,115,-.03749859,20.829472,63.66766,7665.002000000001,3
2023,2,21.29203267395496,pnm,115,-.047586605,5.8914056,72.330467,7665.002000000001,3
2023,1,14.9216115571178,q5_19,115,-.031783424,6.3259368,57.605537,7665.002000000001,3
2023,3,50.32454058527946,u20m,115,-.039682005,17.237352,65.74762,7665.002000000001,3
2023,2,13.60697951167822,nnm,115,-.03513857,5.2690048,61.277191,7665.002000000001,3
