year,sex,value,ageg,lid,decline
2019,3,9.769001007080078,hgap,113,1.6329117
2019,1,12.11758995056152,hgap,113,-3.1350803
2019,2,7.349597930908203,hgap,113,2.5716658
2023,2,3.627307246155898,q5_19,113,1.7184902
2023,3,9.087138175964355,nnm,113,1.9491091
2023,3,5.375126443184608,q5_19,113,2.7891073
2023,2,7.274716854095459,pnm,113,.81833649
2023,1,7.027951137089428,q5_19,113,.065665565
2023,3,7.977996349334717,pnm,113,-.84751987
2023,1,8.636292457580566,pnm,113,-2.2090955
2023,2,7.828991889953613,nnm,113,-6.3811741
2023,1,10.28670692443848,nnm,113,-7.6393204
2009,1,23.0019588470459,hgap,114,
2009,3,19.48819923400879,hgap,114,-7.1193924
2009,2,15.88256645202637,hgap,114,0
2013,3,37.46709060668945,pnm,114,
2013,2,34.26755523681641,pnm,114,0
2013,2,19.33599853515625,nnm,114,-2.6221371
2013,1,20.50450983609409,q5_19,114,
2013,1,24.69234275817871,nnm,114,
2013,3,22.07020568847656,nnm,114,0
2013,2,13.65715900358522,q5_19,114,-3.3720067
2013,1,40.5350341796875,pnm,114,-3.1995354
2013,3,17.1325031848335,q5_19,114,0
2019,2,14.4524450302124,hgap,114,-3.5137596
2019,1,21.00180244445801,hgap,114,-8.5495138
2019,3,17.77669906616211,hgap,114,-2.0001564
2023,3,23.41538047790527,pnm,114,-12.031719
2023,2,21.29203224182129,pnm,114,-14.05171
2023,3,15.89016628265381,nnm,114,-6.616785
2023,3,11.85252861632902,q5_19,114,-11.83563
2023,1,18.07555770874023,nnm,114,-5.3563442
2023,1,25.43537139892578,pnm,114,3.0679436
2023,1,14.9216115571178,q5_19,114,-6.8473506
2023,2,8.668879602792723,q5_19,114,-5.5828981
2023,2,13.60697937011719,nnm,114,-8.8021765
2009,2,9.450403213500977,hgap,4,
2009,3,11.24105072021484,hgap,4,3.5465736
2009,1,12.99697685241699,hgap,4,0
2013,2,8.860626220703125,nnm,4,
2013,2,5.768180959267566,q5_19,4,-3.2463169
2013,3,9.93110466003418,pnm,4,0
2013,1,11.36070346832275,nnm,4,1.2751465
2013,2,9.240991592407227,pnm,4,-.65843964
2013,3,9.119052624348424,q5_19,4,0
2013,1,10.58954429626465,pnm,4,
2013,1,12.36536944589273,q5_19,4,
2013,3,10.13577270507813,nnm,4,0
2019,2,8.284616470336914,hgap,4,1.7906475
2019,3,9.856624603271484,hgap,4,-1.1657867
2019,1,11.38295078277588,hgap,4,.40622139
2023,1,8.144478797912598,pnm,4,-2.9532609
2023,3,8.209012031555176,nnm,4,2.5000772
2023,2,4.939246769894434,q5_19,4,-6.5971885
2023,2,7.159340381622314,nnm,4,.36004448
2023,1,9.220670700073242,nnm,4,-.65161419
2023,1,10.02923384673948,q5_19,4,-4.8317761
2023,2,7.101193428039551,pnm,4,-2.4450655
2023,3,7.533593269494432,q5_19,4,-7.4261227
2023,3,7.636283397674561,pnm,4,-1.3485527
2009,2,-.7437545657157898,hgap,169,
2009,1,3.664496183395386,hgap,169,2.2475808
2009,3,1.503826260566711,hgap,169,0
2012,3,74.01670000000001,math,169,0
2012,2,72.06637000000006,math,169,-1.91554
2012,1,75.93224000000004,math,169,
2013,2,2.077810805271141,q5_19,169,-1.5567528
2013,2,2.410056591033936,pnm,169,0
2013,3,2.838829517364502,pnm,169,
2013,1,3.245552778244019,pnm,169,-.42877293
2013,3,2.990104675292969,nnm,169,
2013,3,3.71928630005447,q5_19,169,0
2013,1,3.334710836410522,nnm,169,-.3625524
2013,2,2.627552270889282,nnm,169,0
2013,1,5.276039101200558,q5_19,169,
2019,2,-1.255099415779114,hgap,169,3.355032
2019,3,.7297902703285217,hgap,169,-.51134485
2019,1,2.611277341842651,hgap,169,4.4082508
2022,1,76.62610000000006,math,169,-3.86587
2022,2,86.13040000000007,math,169,.69385999
2022,3,81.42825000000005,math,169,10.19816
2023,1,4.460218720360176,q5_19,169,-2.2971885
2023,2,1.755522131919861,nnm,169,.34460616
2023,3,1.891924738883972,nnm,169,-1.2345825
2023,3,3.740643559105639,q5_19,169,-3.1982284
2023,2,2.978850621841223,q5_19,169,-1.5353955
2023,1,1.609368801116943,pnm,169,.40672326
2023,1,1.980057239532471,nnm,169,-1.0981799
2023,2,1.918151140213013,pnm,169,-1.1005491
2023,3,1.738280415534973,pnm,169,-1.2294607
2009,1,8.321076393127441,hgap,115,
2009,2,5.503048896789551,hgap,115,-1.3778477
2009,3,6.943228721618652,hgap,115,0
2013,1,6.364616870880127,pnm,115,0
2013,3,3.639851821893192,q5_19,115,
2013,2,3.172725161843859,q5_19,115,.44902402
2013,2,6.067692756652832,nnm,115,-.52468872
2013,1,4.088875848954898,q5_19,115,0
2013,3,6.621453285217285,nnm,115,0
2013,3,6.168143272399902,pnm,115,.39995527
2013,2,5.964661598205566,pnm,115,
2013,1,7.14614200592041,nnm,115,
2015,2,178.59847,math,115,0
2015,1,156.5306,math,115,10.26043
2015,3,168.33804,math,115,
2018,1,170.9689,math,115,2.9444799
2018,3,171.13766,math,115,-11.80744
2018,2,171.28252,math,115,2.7996199
2019,1,4.825253009796143,hgap,115,-3.9487066
2019,2,3.881038427352905,hgap,115,-2.8180275
2019,3,4.372369766235352,hgap,115,-4.4400377
2023,3,8.027746200561523,pnm,115,2.5201082
2023,2,9.771243095397949,nnm,115,4.2433424
2023,1,8.484769821166992,pnm,115,1.5803752
2023,2,7.545036792755127,pnm,115,.20348167
2023,2,3.080663935847494,q5_19,115,-.46712667
2023,3,10.59913539886475,nnm,115,-1.0784492
2023,1,4.041188298391951,q5_19,115,-.55918789
2023,3,3.580507328033722,q5_19,115,.40133649
2023,1,11.38948440551758,nnm,115,3.4529934
2009,1,15.95491886138916,hgap,60,-2.5313673
2009,3,13.37062931060791,hgap,60,
2009,2,10.83926200866699,hgap,60,0
2013,1,33.9652048492296,q5_19,60,0
2013,2,44.75555419921875,pnm,60,4.2441292
2013,3,49.07200622558594,pnm,60,
2013,3,32.11020665387521,q5_19,60,
2013,2,34.89224624633789,nnm,60,
2013,1,40.2990608215332,nnm,60,2.6183243
2013,1,53.31613540649414,pnm,60,0
2013,2,30.25210177490134,q5_19,60,1.8549982
2013,3,37.51057052612305,nnm,60,0
2019,1,15.85799598693848,hgap,60,-.035983086
2019,3,13.33464622497559,hgap,60,2.5842896
2019,2,10.83076000213623,hgap,60,2.4873667
2023,3,32.28324127197266,nnm,60,-4.8814678
2023,2,37.39242172241211,pnm,60,-4.316452
2023,2,30.01077842712402,nnm,60,5.4068146
2023,2,21.73743303377262,q5_19,60,-7.081758
2023,3,40.67536926269531,pnm,60,-11.679585
2023,1,43.8468017578125,pnm,60,-8.396637
2023,1,34.69442749023438,nnm,60,-2.609005
2023,1,25.02844883715605,q5_19,60,-8.7229013
2023,3,23.38730526937627,q5_19,60,-1.8581048
2009,2,10.63585472106934,hgap,61,
2009,3,14.31332111358643,hgap,61,7.3621883
2009,1,17.99804306030273,hgap,61,0
2013,2,29.80590057373047,nnm,61,0
2013,3,35.44111251831055,nnm,61,
2013,2,24.09263420539254,q5_19,61,
2013,2,57.77195358276367,pnm,61,0
2013,1,26.78038456616838,q5_19,61,1.350418
2013,3,58.96105194091797,pnm,61,-2.5010071
2013,1,40.99746704101563,nnm,61,-5.6352119
2013,3,25.44305216245313,q5_19,61,0
2013,1,60.2729606628418,pnm,61,
2019,1,18.30678176879883,hgap,61,4.0474644
2019,2,11.01012134552002,hgap,61,7.670927
2019,3,14.68331909179688,hgap,61,3.6774664
2023,2,24.1867504119873,nnm,61,-6.3802509
2023,3,43.36870574951172,pnm,61,-15.694908
2023,1,33.78977966308594,nnm,61,5.5563545
2023,1,44.57805252075195,pnm,61,-1.3119087
2023,3,29.06086158752441,nnm,61,-1.6513329
2023,2,42.24497222900391,pnm,61,-16.904255
2023,2,18.38866539961215,q5_19,61,2.6877503
2023,1,21.76531914506974,q5_19,61,-5.703969
2023,3,20.09653359727659,q5_19,61,-2.3273151
2009,3,7.717621803283691,hgap,62,-3.196981
2009,1,9.28048038482666,hgap,62,
2009,2,6.083499431610107,hgap,62,0
2013,2,5.71879768371582,nnm,62,0
2013,2,7.666347503662109,pnm,62,.38562012
2013,3,6.803391933441162,nnm,62,-2.1751432
2013,3,8.061450717764318,q5_19,62,0
2013,1,7.893940925598145,nnm,62,
2013,1,8.526980400085449,pnm,62,0
2013,2,6.904805144596016,q5_19,62,-1.0887762
2013,1,9.150226959955488,q5_19,62,
2013,3,8.141360282897949,pnm,62,
2019,3,6.218845367431641,hgap,62,-1.5628586
2019,1,7.389884948730469,hgap,62,-3.061635
2019,2,4.989868640899658,hgap,62,-1.8905954
2023,3,8.522170066833496,nnm,62,-.56477737
2023,1,23.54673957824707,pnm,62,16.794785
2023,1,9.657849311828613,nnm,62,.62822914
2023,2,24.93614387512207,pnm,62,16.085491
2023,2,31.88468516652154,q5_19,62,21.3636
2023,3,31.18180581670171,q5_19,62,-2.2454219
2023,3,24.22685050964355,pnm,62,-.47501278
2023,1,30.51382617971354,q5_19,62,22.031578
2023,2,7.329163551330566,nnm,62,-1.090549
2013,2,1.850817115818026,q5_19,170,
2013,3,2.100363858979604,q5_19,170,.49290219
2013,1,2.343719292766,q5_19,170,0
2023,2,1.607957806734839,q5_19,170,-.055801921
2023,3,1.795015195960703,q5_19,170,.24954674
2023,1,1.969855037098678,q5_19,170,-.2428593
2009,1,3.779561996459961,hgap,171,0
2009,3,2.058292150497437,hgap,171,
2009,2,.2690803408622742,hgap,171,1.7212698
2012,3,85.76443000000006,math,171,.17362
2012,2,85.85190000000006,math,171,0
2012,1,85.67828000000003,math,171,
2013,3,2.187469482421875,nnm,171,.86898828
2013,3,2.317015409469604,pnm,171,-.32495284
2013,2,1.746264934539795,nnm,171,
2013,1,2.471754550933838,pnm,171,
2013,3,4.998231761731198,q5_19,171,2.3482797
2013,1,2.615253210067749,nnm,171,0
2013,1,6.141074805672275,q5_19,171,0
2013,2,3.792795128979898,q5_19,171,
2013,2,2.146801710128784,pnm,171,0
2019,1,3.059079647064209,hgap,171,-1.7892118
2019,3,1.54137396812439,hgap,171,-2.1366556
2019,2,-.0783633664250374,hgap,171,1.0007875
2022,3,89.44094000000007,math,171,6.3132601
2022,2,91.99154000000004,math,171,1.16352
2022,1,86.84180000000003,math,171,.086149998
2023,1,2.247120380401611,nnm,171,.44120455
2023,3,1.86081850528717,nnm,171,.50085545
2023,3,1.376412510871887,pnm,171,-1.2897537
2023,2,1.182000875473022,pnm,171,-.9114747
2023,1,4.416504299037283,q5_19,171,1.2054366
2023,2,2.464298497407258,q5_19,171,-.33394951
2023,2,1.455686450004578,nnm,171,.11455357
2023,3,3.458845623946827,q5_19,171,.62370914
2023,1,1.560279846191406,pnm,171,-.15473914
2009,1,15.56651878356934,hgap,30,
2009,2,10.24592399597168,hgap,30,-2.646059
2009,3,12.92045974731445,hgap,30,0
2013,1,33.79944610595703,nnm,30,0
2013,1,39.51430574678261,q5_19,30,-2.7948108
2013,2,33.98541642272157,q5_19,30,0
2013,3,57.29372406005859,pnm,30,0
2013,3,36.7802271168195,q5_19,30,
2013,1,59.30511474609375,pnm,30,
2013,3,29.70696640014648,nnm,30,8.3931198
2013,2,55.34333038330078,pnm,30,-2.0113907
2013,2,25.40632629394531,nnm,30,
2019,3,12.39037799835205,hgap,30,-5.3205948
2019,1,14.84393978118896,hgap,30,-5.6692982
2019,2,9.897220611572266,hgap,30,-3.1761408
2023,2,38.35476303100586,pnm,30,-3.9617844
2023,3,27.47105115249149,q5_19,30,-13.300485
2023,1,26.18861198425293,nnm,30,4.3006401
2023,2,19.57138633728027,nnm,30,-2.4388218
2023,2,23.47974235733075,q5_19,30,2.7340786
2023,3,22.96750450134277,nnm,30,.78228569
2023,3,40.13646697998047,pnm,30,-17.356083
2023,1,41.94903182983398,pnm,30,-20.950352
2023,1,31.36724250865564,q5_19,30,-9.3091755
2009,1,17.03930854797363,hgap,31,2.2995911
2009,2,12.556960105896,hgap,31,
2009,3,14.85655117034912,hgap,31,0
2013,2,33.41532516479492,pnm,31,.68542671
2013,1,31.89474678039551,pnm,31,
2013,3,20.1974560228323,q5_19,31,.7265867
2013,3,27.36100387573242,nnm,31,5.4619179
2013,1,20.54917483829954,q5_19,31,0
2013,3,32.58017349243164,pnm,31,0
2013,2,19.82258816292592,q5_19,31,
2013,2,24.52099800109863,nnm,31,
2013,1,29.9829158782959,nnm,31,0
2019,1,15.72281265258789,hgap,31,4.4823484
2019,3,13.57007503509521,hgap,31,-1.2673559
2019,2,11.28960418701172,hgap,31,3.1658525
2023,3,16.28982832861903,q5_19,31,-3.0332725
2023,2,22.2427978515625,pnm,31,-9.3965111
2023,1,22.76835823059082,pnm,31,-9.6519489
2023,1,22.3281421661377,nnm,31,-4.1537895
2023,3,22.49823570251465,pnm,31,1.5205784
2023,2,18.29111480712891,nnm,31,2.8400059
2023,2,15.76063609828993,q5_19,31,-3.5327599
2023,1,16.78931571249276,q5_19,31,.37486786
2023,3,20.36720848083496,nnm,31,-6.2298832
2009,2,2.662114858627319,hgap,172,0
2009,3,4.316177845001221,hgap,172,-3.2093928
2009,1,65.95257000000004,math,172,-9.8251896
2009,3,75.52044000000006,math,172,0
2009,1,5.87150764465332,hgap,172,
2009,2,85.34563000000003,math,172,
2013,3,6.47231445329377,q5_19,172,-7.2178888
2013,2,10.18348530800128,q5_19,172,
2013,3,3.266638517379761,pnm,172,0
2013,1,2.112065076828003,pnm,172,
2013,2,2.341769933700562,nnm,172,
2013,1,2.775620460510254,nnm,172,.23146677
2013,2,4.503041744232178,pnm,172,1.1545734
2013,1,2.965596698424777,q5_19,172,0
2013,3,2.573236703872681,nnm,172,0
2018,3,81.16622000000007,math,172,-7.8723698
2018,1,77.47326000000004,math,172,-19.393061
2018,2,84.96322000000004,math,172,-4.17941
2019,1,5.320996761322021,hgap,172,-1.5553298
2019,2,2.482507705688477,hgap,172,-.55051088
2019,3,3.941957473754883,hgap,172,-3.3889999
2023,2,2.043689489364624,nnm,172,.94532824
2023,1,4.477867603302002,nnm,172,.43385053
2023,2,4.284571170806885,pnm,172,1.3680015
2023,3,3.287098169326782,nnm,172,2.1360977
2023,3,3.480066537857056,pnm,172,.57430387
2023,2,9.209215089868049,q5_19,172,-3.7111709
2023,1,2.686368942260742,pnm,172,2.3909767
2023,1,2.018619744660222,q5_19,172,-.97427022
2023,3,5.510286383923146,q5_19,172,-8.1648655
2012,3,26.45320000000004,math,116,0
2012,2,27.91280000000006,math,116,
2012,1,25.06567000000007,math,116,-1.4596
2013,1,1.669672224414498,q5_19,116,
2013,3,1.393181181182812,q5_19,116,0
2013,2,1.117629910774798,q5_19,116,-.27649105
2022,1,5.126150000000052,math,116,-7.3190999
2022,2,20.59370000000001,math,116,-2.8471301
2022,3,12.66453999999999,math,116,-22.78665
2023,3,1.12761210466894,q5_19,116,-.1624438
2023,2,.7411778955521697,q5_19,116,-.54206014
2023,1,1.507228426036011,q5_19,116,-.55204231
2009,1,19.1085033416748,hgap,63,2.2175045
2009,3,16.93439865112305,hgap,63,0
2009,2,14.71689414978027,hgap,63,
2013,3,24.08932113647461,nnm,63,0
2013,3,36.2871868698893,q5_19,63,-4.6461186
2013,3,44.46269989013672,pnm,63,0
2013,1,26.12115859985352,nnm,63,2.0961685
2013,1,38.5846239828429,q5_19,63,
2013,2,33.93850539191845,q5_19,63,0
2013,2,21.9931526184082,nnm,63,
2013,2,40.84506988525391,pnm,63,
2013,1,47.9783821105957,pnm,63,3.61763
2019,3,16.57208824157715,hgap,63,3.9036255
2019,2,14.4877233505249,hgap,63,1.8551941
2019,1,18.62051963806152,hgap,63,4.3916092
2023,3,23.9068775177002,nnm,63,4.128006
2023,3,42.71009063720703,pnm,63,-2.2114525
2023,1,25.58660888671875,nnm,63,.18660736
2023,3,34.6826902970182,q5_19,63,-1.1945536
2023,2,31.91233752341904,q5_19,63,-2.2974372
2023,2,22.17975997924805,nnm,63,1.9137249
2023,2,38.63361740112305,pnm,63,5.8140297
2023,1,46.65909957885742,pnm,63,7.1333122
2023,1,37.39007031912634,q5_19,63,-6.6722865
2009,1,18.54384613037109,hgap,64,-3.2060509
2009,2,11.75564098358154,hgap,64,0
2009,3,14.96169185638428,hgap,64,
2013,3,22.56474784030637,q5_19,64,0
2013,1,25.49805551163975,q5_19,64,2.8677723
2013,3,26.36000442504883,nnm,64,0
2013,3,40.06980514526367,pnm,64,0
2013,2,19.6969754720252,q5_19,64,
2013,2,37.46049118041992,pnm,64,
2013,2,22.35141944885254,nnm,64,
2013,1,42.77854156494141,pnm,64,2.609314
2013,1,30.33743667602539,nnm,64,4.008585
2019,3,14.73065185546875,hgap,64,3.5821543
2019,2,11.41053104400635,hgap,64,-.23104
2019,1,18.10732650756836,hgap,64,-3.5511608
2023,3,23.173583984375,pnm,64,5.3180504
2023,3,13.83762521262566,q5_19,64,-3.2536752
2023,3,16.46907615661621,nnm,64,-3.2671032
2023,1,19.08431625366211,nnm,64,7.9860172
2023,2,11.25778231572805,q5_19,64,-5.8593502
2023,2,21.42847442626953,pnm,64,-14.286907
2023,1,16.44330021907925,q5_19,64,5.8010802
2023,1,24.93263244628906,pnm,64,-16.032017
2023,2,13.81753158569336,nnm,64,-5.8823433
2009,2,12.03748226165771,hgap,117,
2009,1,16.20649147033691,hgap,117,0
2009,3,14.2052173614502,hgap,117,4.1690092
2012,2,140.30074,math,117,0
2012,1,148.10607,math,117,-3.7739899
2012,3,144.07473,math,117,
2013,1,8.132127431262347,q5_19,117,0
2013,2,3.634421739781235,q5_19,117,
2013,3,6.003787507275926,q5_19,117,4.4977055
2013,1,4.186238288879395,pnm,117,.18622613
2013,2,3.836553812026978,pnm,117,
2013,3,4.125330924987793,nnm,117,1.1774652
2013,2,3.522150754928589,nnm,117,
2013,3,4.022779941558838,pnm,117,0
2013,1,4.699615955352783,nnm,117,0
2019,3,12.6701021194458,hgap,117,2.5414124
2019,1,14.57889461517334,hgap,117,-1.5496664
2019,2,10.48781585693359,hgap,117,2.1677351
2022,3,155.9002600000001,math,117,4.0313401
2022,1,161.13692,math,117,11.82553
2022,2,150.6838300000001,math,117,17.062189
2023,3,3.955260753631592,nnm,117,-.043606043
2023,3,4.941780763123793,q5_19,117,3.1545062
2023,1,4.403715133666992,nnm,117,.60318017
2023,2,2.924212811072913,q5_19,117,2.3693657
2023,2,3.47854471206665,nnm,117,.88156438
2023,1,4.067883014678955,pnm,117,.0084969997
2023,1,6.788927828163982,q5_19,117,-.71020895
2023,3,3.845050811767578,pnm,117,.34968448
2023,2,3.6073899269104,pnm,117,.2313292
2009,2,14.73466014862061,hgap,118,-1.0171604
2009,3,16.13927268981934,hgap,118,0
2009,1,17.15643310546875,hgap,118,
2013,2,4.676223278045654,pnm,118,.3393693
2013,3,4.20305186902914,q5_19,118,.43302211
2013,3,5.039857864379883,pnm,118,
2013,3,6.267958164215088,nnm,118,
2013,2,5.494070053100586,nnm,118,.72159863
2013,1,6.989556789398193,nnm,118,0
2013,1,4.395464913913516,q5_19,118,0
2013,1,5.379227161407471,pnm,118,0
2013,2,3.962442791445087,q5_19,118,
2019,2,13.26683807373047,hgap,118,-1.2406712
2019,1,15.91576194763184,hgap,118,-2.421773
2019,3,14.88918781280518,hgap,118,-3.889595
2023,1,2.695814856335632,q5_19,118,.24060908
2023,1,3.471491575241089,nnm,118,-.77388811
2023,2,2.741462707519531,nnm,118,-3.1500778
2023,1,2.209995031356812,pnm,118,-3.0386305
2023,3,3.117880344390869,nnm,118,-2.7964666
2023,3,2.274825575651618,q5_19,118,-1.2666279
2023,2,2.001227378845215,pnm,118,-2.9349492
2023,2,1.77904068878032,q5_19,118,-1.6876172
2023,3,2.10490870475769,pnm,118,-.36363459
2009,3,7.729487419128418,hgap,65,
2009,1,9.716357231140137,hgap,65,-2.0403986
2009,2,5.689088821411133,hgap,65,0
2013,3,81.15364074707031,pnm,65,3.9840469
2013,1,49.79011917114258,nnm,65,0
2013,3,45.54489135742188,nnm,65,8.7006683
2013,2,42.51503949699076,q5_19,65,2.4308228
2013,1,83.20424652099609,pnm,65,0
2013,2,41.08945083618164,nnm,65,
2013,2,79.22019958496094,pnm,65,
2013,3,40.02916956822477,q5_19,65,0
2013,1,37.59834661207606,q5_19,65,
2019,1,8.766997337341309,hgap,65,-2.1671605
2019,3,7.188613891601563,hgap,65,1.9868698
2019,2,5.562326908111572,hgap,65,-.54087353
2023,1,59.14933395385742,pnm,65,1.9334412
2023,1,40.01987075805664,nnm,65,4.4554405
2023,2,33.11131286621094,nnm,65,-1.0695801
2023,2,33.56243030698314,q5_19,65,-5.9595327
2023,3,57.16011428833008,pnm,65,-23.999222
2023,2,55.22097778320313,pnm,65,-20.070866
2023,3,32.59129289048968,q5_19,65,-4.0359163
2023,1,31.63881391958234,q5_19,65,4.9166927
2023,3,36.64178085327148,nnm,65,-7.978138
2009,1,9.594570159912109,hgap,173,-2.5049763
2009,2,4.682725429534912,hgap,173,0
2009,3,7.18770170211792,hgap,173,
2013,1,2.00159740447998,pnm,173,-.33636594
2013,2,4.886855125427246,nnm,173,.06553936
2013,1,5.034670829772949,nnm,173,0
2013,2,2.645415544509888,pnm,173,
2013,3,2.572713766290202,q5_19,173,0
2013,3,4.969131469726563,nnm,173,
2013,1,1.799921200387744,q5_19,173,-.81298912
2013,2,3.385702855166151,q5_19,173,
2013,3,2.309049606323242,pnm,173,0
2015,2,83.91460000000006,math,173,0
2015,1,87.91090000000003,math,173,-2.0283
2015,3,85.94290000000007,math,173,
2019,3,7.033390522003174,hgap,173,2.2179427
2019,1,9.405644416809082,hgap,173,-2.5866466
2019,2,4.601055145263672,hgap,173,2.4068685
2022,3,98.57160000000005,math,173,13.3957
2022,2,99.33860000000004,math,173,1.9680001
2022,1,97.85018000000002,math,173,12.6287
2023,3,4.516451835632324,nnm,173,1.4219165
2023,2,6.391047954559326,nnm,173,-2.22314
2023,1,2.745991468429565,nnm,173,-.082276344
2023,3,3.235223293304443,pnm,173,.66208053
2023,2,3.173603773117065,pnm,173,-.64381814
2023,3,2.625266874224153,q5_19,173,.21156138
2023,1,1.724036405322704,q5_19,173,-.760436
2023,1,3.307496070861816,pnm,173,.52818823
2023,2,3.597264244284415,q5_19,173,-1.5857817
2009,2,14.25753593444824,hgap,255,-2.5138493
2009,1,19.50704574584961,hgap,255,
2009,3,16.99319648742676,hgap,255,0
2013,2,12.42014980316162,nnm,255,0
2013,1,24.90704917907715,pnm,255,2.2711105
2013,3,14.4403076171875,nnm,255,
2013,1,18.96292444267134,q5_19,255,
2013,3,19.34837556028013,q5_19,255,0
2013,2,20.52787971496582,pnm,255,
2013,3,22.79899024963379,pnm,255,0
2013,1,16.36068916320801,nnm,255,-2.0201578
2013,2,19.7722800334571,q5_19,255,.38545111
2019,1,18.51797676086426,hgap,255,-5.2495098
2019,2,12.79427433013916,hgap,255,-3.7560701
2019,3,15.75097560882568,hgap,255,-.98906898
2023,2,14.86909484863281,pnm,255,-3.7046528
2023,1,15.53288385852569,q5_19,255,-3.2696707
2023,1,12.58230972290039,nnm,255,-4.8529329
2023,3,15.69325379659992,q5_19,255,-3.1045029
2023,2,15.85842146757455,q5_19,255,.80935562
2023,3,11.13162040710449,nnm,255,1.9203815
2023,2,9.587374687194824,nnm,255,-3.3086872
2023,1,18.65551567077637,pnm,255,4.3791695
2023,3,16.82322692871094,pnm,255,-1.872364
2013,2,1.290656790419065,q5_19,223,
2013,3,1.704471320405188,q5_19,223,.81236005
2013,1,2.103016849341888,q5_19,223,0
2023,2,1.827358095673248,q5_19,223,.41381454
2023,1,2.835209314823728,q5_19,223,1.0499356
2023,3,2.340592349802662,q5_19,223,.53670132
2009,2,7.304285526275635,hgap,66,0
2009,3,13.00228691101074,hgap,66,-11.564993
2009,1,18.86927795410156,hgap,66,
2013,1,27.41908264160156,pnm,66,0
2013,3,26.56739234924316,nnm,66,
2013,1,29.85114288330078,nnm,66,0
2013,3,25.93593406677246,pnm,66,3.0109844
2013,2,24.4080982208252,pnm,66,
2013,3,16.81108144350918,q5_19,66,-4.4507227
2013,2,14.64827947568104,q5_19,66,0
2013,2,23.23605728149414,nnm,66,3.2837505
2013,1,19.09900201671677,q5_19,66,
2019,1,18.2380428314209,hgap,66,-5.866991
2019,2,7.489793300628662,hgap,66,-.63123512
2019,3,12.71372699737549,hgap,66,-11.379484
2023,3,18.17657661437988,pnm,66,-7.6294193
2023,1,22.71243858337402,nnm,66,-3.3313351
2023,2,17.62258529663086,nnm,66,-3.8549538
2023,2,11.11207252655011,q5_19,66,-2.2879205
2023,1,19.52849578857422,pnm,66,1.5278358
2023,3,20.18873405456543,nnm,66,-8.9448071
2023,2,16.77867889404297,pnm,66,-4.8796024
2023,1,14.4908866604091,q5_19,66,-6.2960854
2023,3,12.80291646128184,q5_19,66,-7.9869294
2009,2,8.723108291625977,hgap,67,0
2009,1,10.50345802307129,hgap,67,
2009,3,9.625040054321289,hgap,67,-1.7803497
2013,1,6.33879566192627,pnm,67,.41111422
2013,3,4.518503589806544,q5_19,67,
2013,1,5.777229253172367,q5_19,67,-1.2994481
2013,3,8.840670585632324,nnm,67,
2013,2,8.188848495483398,nnm,67,.63278389
2013,2,3.219055436854301,q5_19,67,0
2013,2,5.533792972564697,pnm,67,
2013,1,9.473454475402832,nnm,67,0
2013,3,5.944907188415527,pnm,67,0
2019,3,9.718976020812988,hgap,67,.27283382
2019,2,8.60869312286377,hgap,67,-.87841797
2019,1,10.776291847229,hgap,67,-1.8947649
2023,1,8.916999816894531,nnm,67,-.20808887
2023,2,8.406063079833984,nnm,67,-.65182209
2023,3,5.66138744354248,pnm,67,-.65483713
2023,2,3.232066029206893,q5_19,67,.37144178
2023,1,6.566228476500902,q5_19,67,-1.2864375
2023,3,8.63258171081543,nnm,67,-.43460751
2023,3,4.889945381364225,q5_19,67,1.2587256
2023,2,4.878955841064453,pnm,67,.8121357
2023,1,6.34592866897583,pnm,67,.80500269
2013,2,2.839616514685006,q5_19,68,-.71063811
2013,3,3.477602397305657,q5_19,68,0
2013,1,4.188240525566211,q5_19,68,
2023,1,5.347467503236003,q5_19,68,-.0076844143
2023,2,3.080956640325483,q5_19,68,-1.348624
2023,3,4.180556111293754,q5_19,68,-1.1072838
2009,1,19.81670379638672,hgap,14,
2009,2,10.807297706604,hgap,14,-4.3199892
2009,3,15.49671459197998,hgap,14,0
2013,2,16.03288261929314,q5_19,14,
2013,3,22.57885360717773,nnm,14,
2013,1,26.18204307556152,nnm,14,-3.8395615
2013,2,18.73929214477539,nnm,14,0
2013,2,26.80771827697754,pnm,14,.19555092
2013,3,18.41883860346982,q5_19,14,0
2013,1,20.57774464846729,q5_19,14,2.385956
2013,3,26.5809154510498,pnm,14,0
2013,1,26.3853645324707,pnm,14,
2019,1,19.87907409667969,hgap,14,-9.7564268
2019,2,10.06027698516846,hgap,14,-4.6357985
2019,3,15.18090534210205,hgap,14,-9.0094061
2023,3,17.88404655456543,nnm,14,-7.7495289
2023,2,12.86621423151657,q5_19,14,-1.104601
2023,2,14.82932472229004,nnm,14,3.6031895
2023,2,19.05437469482422,pnm,14,-7.2483749
2023,3,14.92828162654891,q5_19,14,4.5448618
2023,3,19.07489776611328,pnm,14,-7.3309898
2023,1,16.81680838352007,q5_19,14,-3.1666684
2023,1,19.13698959350586,pnm,14,.42235374
2023,1,20.70921897888184,nnm,14,-4.6948071
2009,3,13.26859569549561,hgap,224,-4.186718
2009,2,11.1816577911377,hgap,224,0
2009,1,15.36837577819824,hgap,224,
2012,3,151.3062400000001,math,224,
2012,2,158.1608000000001,math,224,0
2012,1,144.17702,math,224,6.8545599
2013,3,9.036594390869141,pnm,224,-1.2530918
2013,2,7.299808979034424,nnm,224,
