year,sex,value,ageg,lid,aapc,projected2050,pct_decrease2050,pop,tercile
2023,1,13.76985479146242,u20m,113,-.018574776,8.3391628,39.438992,4838.783000000001,3
2023,3,3.590252674932071,q5_19,113,-.025069945,1.8245513,49.18042,4838.783000000001,3
2023,1,4.545612260699272,pnm,113,-.011177216,3.3614674,26.050283,4838.783000000001,3
2023,3,4.290454555302858,nnm,113,-.014111891,2.931082,31.683649,4838.783000000001,3
2023,3,12.09098938852549,u20m,113,-.016803633,7.681097,36.472553,4838.783000000001,3
2023,1,4.52551332147999,q5_19,113,-.029500911,2.0405235,54.910671,4838.783000000001,3
2023,2,3.959349356591702,pnm,113,-.0135717,2.7446232,30.679945,4838.783000000001,3
2023,2,10.33863238990307,u20m,113,-.013551783,7.1706009,30.642656,4838.783000000001,3
2023,2,3.795847063884139,nnm,113,-.013494963,2.6367407,30.536171,4838.783000000001,3
2023,1,4.762403201311827,nnm,113,-.014603345,3.2106137,32.584167,4838.783000000001,3
2023,3,4.259186331182718,pnm,113,-.012331911,3.0529749,28.32023,4838.783000000001,3
2019,1,174.9625091552734,hgap,113,.0011869215,181.52008,-3.7479866,4838.783000000001,3
2019,2,153.0990905761719,hgap,115,.00093851076,157.61876,-2.9521198,7665.002000000002,3
2019,1,162.7805938720703,hgap,115,.0012363528,169.14058,-3.9070907,7665.002000000002,3
2023,1,14.9216115571178,q5_19,115,-.031783424,6.3259368,57.605537,7665.002000000002,3
2023,2,8.668879602792723,q5_19,115,-.045452431,2.5409143,70.68924,7665.002000000002,3
2023,1,18.07555742561817,nnm,115,-.031193262,7.786119,56.924599,7665.002000000002,3
2023,2,13.60697951167822,nnm,115,-.03513857,5.2690048,61.277191,7665.002000000002,3
2023,1,25.43537132441998,pnm,115,-.046602584,7.2273397,71.585472,7665.002000000002,3
2023,3,23.41538108885288,pnm,115,-.04700698,6.5811181,71.894035,7665.002000000002,3
2019,3,158.0131225585938,hgap,115,.0011006462,163.49757,-3.4708834,7665.002000000002,3
2023,1,57.33038857579231,u20m,115,-.03749859,20.829472,63.66766,7665.002000000002,3
2023,2,21.29203267395496,pnm,115,-.047586605,5.8914056,72.330467,7665.002000000002,3
2023,3,15.89016616344452,nnm,115,-.032852814,6.5448236,58.812115,7665.002000000002,3
2023,2,42.97814890742302,u20m,115,-.042706855,13.566544,68.433861,7665.002000000002,3
2023,3,50.32454058527946,u20m,115,-.039682005,17.237352,65.74762,7665.002000000002,3
2023,3,11.85252861632902,q5_19,115,-.03684362,4.383132,63.019436,7665.002000000002,3
2023,1,23.73887971043587,u20m,116,.030496504,54.082996,-127.82455,5773.496999999997,3
2023,1,11.389484629035,nnm,116,.04661179,40.093285,-252.02019,5773.496999999997,3
2018,3,393.45004,math,116,-.0023634569,364.79059,7.2841401,5773.496999999997,3
2018,1,393.6188,math,116,-.012008063,268.03699,31.904425,5773.496999999997,3
2023,3,3.580507328033722,q5_19,116,-.0016438471,3.4250655,4.3413348,5773.496999999997,3
2023,3,8.027747273445129,pnm,116,.026350616,16.352333,-103.69765,5773.496999999997,3
2023,3,22.05591276288033,u20m,116,.029982986,49.556892,-124.68756,5773.496999999997,3
2023,2,9.771243669092655,nnm,116,.047646534,35.371277,-261.99359,5773.496999999997,3
2023,1,8.484769612550735,pnm,116,.028751869,18.440941,-117.34168,5773.496999999997,3
2018,2,393.30518,math,116,.0062587941,480.51923,-22.17465,5773.496999999997,3
2023,3,10.59913448989391,nnm,116,.047045745,37.750828,-256.16898,5773.496999999997,3
2023,2,7.545036263763905,pnm,116,.02350376,14.231978,-88.627037,5773.496999999997,3
2023,1,4.041188298391951,q5_19,116,-.0011731297,3.9151917,3.1178119,5773.496999999997,3
2019,1,178.9571380615234,hgap,116,.001972771,190.24301,-6.3064675,5773.496999999997,3
2019,3,171.6250457763672,hgap,116,.0015986101,180.34453,-5.0805421,5773.496999999997,3
2023,2,3.080663935847494,q5_19,116,-.0029445754,2.8452234,7.6425247,5773.496999999997,3
2023,2,20.27010172605515,u20m,116,.029241279,44.641392,-120.2327,5773.496999999997,3
2019,2,163.6704864501953,hgap,116,.00099596451,168.80261,-3.1356452,5773.496999999997,3
2019,2,156.5414123535156,hgap,62,-.0002388,155.38684,.7375502,5493.035000000002,3
2023,1,21.76531914506974,q5_19,62,-.020735186,12.434412,42.870529,5493.035000000002,3
2023,1,44.57805305719376,pnm,62,-.03016419,19.743189,55.710968,5493.035000000002,3
2023,1,33.78977999091148,nnm,62,-.019335192,20.047575,40.669708,5493.035000000002,3
2023,3,89.8355096578598,u20m,62,-.025048343,45.68066,49.150776,5493.035000000002,3
2023,3,43.36870461702347,pnm,62,-.030713901,18.924603,56.363461,5493.035000000002,3
2019,1,165.4756164550781,hgap,62,-.00018639812,164.5222,.57616639,5493.035000000002,3
2023,2,24.18674901127815,nnm,62,-.020890146,13.760071,43.109051,5493.035000000002,3
2023,1,96.95395082235336,u20m,62,-.023741057,51.071548,47.323914,5493.035000000002,3
2023,2,42.24497452378273,pnm,62,-.031301796,18.143944,57.050644,5493.035000000002,3
2023,2,82.5958177447319,u20m,62,-.02670609,40.160931,51.376556,5493.035000000002,3
2023,3,29.06086109578609,nnm,62,-.019848021,17.004801,41.485558,5493.035000000002,3
2023,3,20.09653359727659,q5_19,62,-.023589537,10.629465,47.107967,5493.035000000002,3
2023,2,18.38866539961204,q5_19,62,-.027017169,8.8664179,51.783245,5493.035000000002,3
2019,3,161.0389556884766,hgap,62,-.00019026126,160.09193,.5880698,5493.035000000002,3
2023,2,62.94429302215576,u20m,63,.11388479,1362.5857,-2064.7485,7305.660999999998,3
2023,3,31.18180581670171,q5_19,63,.13527413,1202.594,-3756.717,7305.660999999998,3
2023,1,9.657849557697773,nnm,63,.020167546,16.648077,-72.378716,7305.660999999998,3
2023,1,30.51382617971354,q5_19,63,.12044012,788.44543,-2483.8958,7305.660999999998,3
2023,1,23.54673855006695,pnm,63,.10157521,365.59198,-1452.6226,7305.660999999998,3
2019,1,176.3925170898438,hgap,63,.0010776051,182.38457,-3.3969979,7305.660999999998,3
2019,2,162.5616607666016,hgap,63,.00067501969,165.99921,-2.1146104,7305.660999999998,3
2023,3,24.22684989869595,pnm,63,.10905042,460.27448,-1799.8528,7305.660999999998,3
2023,3,8.522170595824718,nnm,63,.022524977,15.655863,-83.707458,7305.660999999998,3
2023,1,62.4847449362278,u20m,63,.090197816,713.5578,-1041.9712,7305.660999999998,3
2023,3,62.70962208509445,u20m,63,.1010405,959.68835,-1430.3685,7305.660999999998,3
2023,2,31.88468516652154,q5_19,63,.15299082,1984.0154,-6122.4712,7305.660999999998,3
2023,2,7.329163607209921,nnm,63,.024810277,14.321171,-95.399796,7305.660999999998,3
2019,3,169.6440277099609,hgap,63,.00089633162,174.4239,-2.8175921,7305.660999999998,3
2023,2,24.93614330887794,pnm,63,.1179478,602.3924,-2315.74,7305.660999999998,3
2023,2,9.201839566230774,nnm,234,-.0079789618,7.4184599,19.380686,179.294,3
2023,3,6.727954838424921,pnm,234,-.0075633079,5.4852457,18.470831,179.294,3
2019,1,176.4339294433594,hgap,234,.00081148942,180.92863,-2.5475287,179.294,3
2023,1,9.67578152507631,q5_19,234,.0039957194,10.778037,-11.391902,179.294,3
2023,2,6.397731602191925,pnm,234,-.0093034673,4.9766145,22.212828,179.294,3
2023,3,7.132166414993368,q5_19,234,-.0038783695,6.4230886,9.9419699,179.294,3
2023,1,7.02826539054513,pnm,234,-.0060981633,5.9613056,15.180983,179.294,3
2023,3,24.17220361530781,u20m,234,-.0066480869,20.200453,16.431067,179.294,3
2019,3,170.9865875244141,hgap,234,.00058039144,174.09085,-1.8155011,179.294,3
2023,1,11.78991887718439,nnm,234,-.0079844128,9.5035524,19.392555,179.294,3
2019,2,165.5245361328125,hgap,234,.00044281909,167.81242,-1.3822045,179.294,3
2023,2,4.47194375733917,q5_19,234,-.019577106,2.6359437,41.055973,179.294,3
2023,1,28.22982333600521,u20m,234,-.0035643722,25.639675,9.1752195,179.294,3
2023,3,10.50516590476036,nnm,234,-.0080275312,8.4580936,19.48634,179.294,3
2023,2,19.94314789772034,u20m,234,-.011011451,14.814055,25.718571,179.294,3
2023,3,8.29660426825285,u20m,171,-.014611734,5.591958,32.599438,39.62199999999999,3
2023,2,1.607957806734839,q5_19,171,-.01406623,1.0998533,31.599369,39.62199999999999,3
2023,3,1.795015195960703,q5_19,171,-.015709711,1.1745104,34.568222,39.62199999999999,3
2023,1,8.264509961009026,u20m,171,-.016111648,5.3492475,35.274475,39.62199999999999,3
2023,2,8.333467878401279,u20m,171,-.013039703,5.8603406,29.677048,39.62199999999999,3
2023,1,1.969855037098678,q5_19,171,-.017377915,1.2321446,37.449986,39.62199999999999,3
2023,2,1.87923578972915,q5_19,132,-.046754733,.53178686,71.701965,22971.616,3
2023,1,2.960298908874393,pnm,132,-.041451503,.96666789,67.345596,22971.616,3
2019,1,168.0746459960938,hgap,132,.00064745132,171.48215,-2.0273738,22971.616,3
2019,2,155.8757934570313,hgap,132,.00076457352,159.61446,-2.3984883,22971.616,3
2023,2,2.587422961369157,pnm,132,-.042681921,.81729966,68.412598,22971.616,3
2019,3,162.0599822998047,hgap,132,.00081608741,166.21219,-2.5621417,22971.616,3
2023,1,10.01909654587507,u20m,132,-.045210272,2.9559364,70.496979,22971.616,3
2023,2,3.04025923833251,nnm,132,-.048989333,.80996102,73.358818,22971.616,3
2023,3,8.776813745498657,u20m,132,-.045551963,2.5656464,70.767906,22971.616,3
2023,1,3.956053871661425,nnm,132,-.047391627,1.1003993,72.184425,22971.616,3
2023,3,2.516653085131826,q5_19,132,-.046432532,.71838582,71.454712,22971.616,3
2023,3,3.50728933699429,nnm,132,-.048081167,.95757806,72.697487,22971.616,3
2023,1,3.136109112161445,q5_19,132,-.046510708,.89332378,71.5149,22971.616,3
2023,2,7.488490547984838,u20m,132,-.046149313,2.1540198,71.235596,22971.616,3
2023,3,2.778410213068128,pnm,132,-.041985285,.89429128,67.812843,22971.616,3
2019,3,162.3008880615234,hgap,61,.000054553235,162.57559,-.16925599,2311.476,3
2023,1,34.69442948698997,nnm,61,-.014974895,23.156071,33.257092,2311.476,3
2023,1,43.84680092334747,pnm,61,-.019553732,25.861387,41.018761,2311.476,3
2023,2,86.57767623662949,u20m,61,-.020217072,50.15815,42.065723,2311.476,3
2019,1,167.9243927001953,hgap,61,.000057735393,168.22522,-.17914432,2311.476,3
2023,3,40.67537188529968,pnm,61,-.018766599,24.506163,39.751842,2311.476,3
2023,2,21.73743303377262,q5_19,61,-.033052985,8.9049311,59.034119,2311.476,3
2019,2,156.7207641601563,hgap,61,5.4232610e-06,156.74712,-.016814575,2311.476,3
2023,3,93.35719048976898,u20m,61,-.020091392,54.269661,41.868793,2311.476,3
2023,1,100.1207455992699,u20m,61,-.020030558,58.29707,41.773235,2311.476,3
2023,3,32.2832390666008,nnm,61,-.015007459,21.527836,33.31575,2311.476,3
2023,2,30.01077845692635,nnm,61,-.015070803,19.978264,33.429703,2311.476,3
2023,2,37.39241883158684,pnm,61,-.01797476,23.015076,38.449886,2311.476,3
2023,1,25.02844883715605,q5_19,61,-.030532349,10.975217,56.149033,2311.476,3
2023,3,23.38730526937627,q5_19,61,-.031698059,9.9378014,57.50771,2311.476,3
2022,3,475.14676,math,172,-.00077078486,465.00201,2.1350763,2854.105,3
2023,2,1.455686404369771,nnm,172,-.018200167,.89054024,38.823345,2854.105,3
2023,3,1.376412459649146,pnm,172,-.052079942,.33733529,75.491699,2854.105,3
2023,3,3.458845623946827,q5_19,172,-.036814932,1.2800918,62.99078,2854.105,3
2023,1,8.203598670661449,u20m,172,-.031048497,3.5475724,56.755901,2854.105,3
2023,3,1.860818476416171,nnm,172,-.016172897,1.2024344,35.381424,2854.105,3
2019,2,167.6298980712891,hgap,172,.00020748279,168.71156,-.64526975,2854.105,3
2023,2,2.464298497407258,q5_19,172,-.043119606,.76926315,68.783684,2854.105,3
2023,1,2.247120486572385,nnm,172,-.015171131,1.491868,33.609791,2854.105,3
2023,2,5.093769170343876,u20m,172,-.040895447,1.6885008,66.851646,2854.105,3
2022,1,477.7459,math,172,-.0002432476,474.50305,.67878097,2854.105,3
2023,1,4.416504299037283,q5_19,172,-.032965127,1.8135569,58.936825,2854.105,3
2019,3,174.3895111083984,hgap,172,.00035833439,176.33749,-1.1170298,2854.105,3
2019,1,180.7233123779297,hgap,172,.00039945825,182.97516,-1.2460188,2854.105,3
2023,2,1.182000851258636,pnm,172,-.05967705,.23596501,80.036812,2854.105,3
2023,1,1.560279750265181,pnm,172,-.046006311,.45054141,71.124321,2854.105,3
2023,3,6.682327017188072,u20m,172,-.03492073,2.602849,61.048763,2854.105,3
2022,2,472.59616,math,172,-.001290764,455.82083,3.5496118,2854.105,3
2023,2,15.47052152454853,u20m,173,-.0091222664,12.093102,21.831326,665.101,3
2023,1,2.686368534341455,pnm,173,.024052417,5.1428404,-91.442101,665.101,3
2023,3,12.22878601402044,u20m,173,-.000304185,12.128762,.81793702,665.101,3
2023,1,9.156389161944389,u20m,173,.015611366,13.956688,-52.425674,665.101,3
2018,3,483.42148,math,173,-.0012901248,463.87027,4.0443406,665.101,3
2019,1,178.4613952636719,hgap,173,.00030895052,180.17882,-.96234959,665.101,3
2023,3,3.480066545307636,pnm,173,.0063289907,4.1285825,-18.635159,665.101,3
2023,1,2.018619744660222,q5_19,173,-.038466427,.71449482,64.604782,665.101,3
2023,2,9.209215089868049,q5_19,173,-.010056269,7.0194535,23.777939,665.101,3
2019,2,165.0690155029297,hgap,173,.00010885975,165.62701,-.33803961,665.101,3
2019,3,171.9549102783203,hgap,173,.00020634916,173.0584,-.64172935,665.101,3
2023,1,4.477867856621742,nnm,173,.04782727,16.288891,-263.76443,665.101,3
2023,2,4.284570924937725,pnm,173,-.0049732751,3.7462001,12.565338,665.101,3
2018,2,479.62448,math,173,.000088625478,480.98663,-.28400412,665.101,3
2023,2,2.043689601123333,nnm,173,-.01361502,1.4150307,30.760977,665.101,3
2023,3,3.287098137661815,nnm,173,.024484066,6.3666596,-93.686325,665.101,3
2023,3,5.510286383923146,q5_19,173,-.016091717,3.5684819,35.239628,665.101,3
2018,1,487.11444,math,173,-.0025972824,448.26566,7.9752889,665.101,3
2023,2,6.638223305344582,u20m,170,-.0067057922,5.538856,16.561167,1882.4,3
2023,2,1.75552221480757,nnm,170,-.040328633,.59090102,66.340439,1882.4,3
2023,1,1.609368831850588,pnm,170,-.07014437,.2421844,84.951591,1882.4,3
2023,1,4.460218720360176,q5_19,170,-.016797785,2.8339107,36.462517,1882.4,3
2022,3,483.15945,math,170,-.0015223295,462.99744,4.1729522,1882.4,3
2023,1,1.980057219043374,nnm,170,-.052126024,.48467493,75.522179,1882.4,3
2023,2,1.918151043355465,pnm,170,-.022828858,1.0356016,46.010426,1882.4,3
2023,3,7.353993132710457,u20m,170,-.025795013,3.6648159,50.165634,1882.4,3
2023,2,2.978850621841223,q5_19,170,.036022268,7.87851,-164.48154,1882.4,3
2023,3,1.73828040715307,pnm,170,-.049049549,.46234614,73.4021,1882.4,3
2023,3,1.891924766823649,nnm,170,-.045771372,.54978263,70.940567,1882.4,3
2022,2,478.4573,math,170,-.00289708,441.17813,7.7915354,1882.4,3
2019,1,181.1711120605469,hgap,170,.00058302929,184.47536,-1.8238255,1882.4,3
2019,3,175.1542053222656,hgap,170,.00047560825,177.75578,-1.4853071,1882.4,3
2023,3,3.740643559105639,q5_19,170,.0005725876,3.7989228,-1.5579997,1882.4,3
2022,1,487.9616,math,170,-.00014209461,486.02402,.39707687,1882.4,3
2019,2,168.8066253662109,hgap,170,.00030337274,170.40167,-.94489598,1882.4,3
2023,1,8.030463010072708,u20m,170,-.038577385,2.8338971,64.710663,1882.4,3
2023,3,1.12761210466894,q5_19,117,-.021148754,.63704556,43.504902,713.9160000000003,3
2023,1,5.620863754302263,u20m,117,-.023688914,2.9650226,47.249699,713.9160000000003,3
2023,2,2.587709343060851,u20m,117,-.03717503,.94842482,63.348866,713.9160000000003,3
2023,3,4.149304237216711,u20m,117,-.028113918,1.9422845,53.190117,713.9160000000003,3
2023,2,.7411778955521697,q5_19,117,-.041072492,.24451666,67.00972,713.9160000000003,3
2022,1,559.46155,math,117,.0036291184,619.30017,-10.695752,713.9160000000003,3
2022,3,551.9231600000001,math,117,.0025300304,592.44006,-7.3410406,713.9160000000003,3
2022,2,543.994,math,117,.0013545706,565.02289,-3.8656471,713.9160000000003,3
2023,1,1.507228426036011,q5_19,117,-.010235485,1.1432949,24.145876,713.9160000000003,3
2023,1,14.70734551548958,u20m,235,-.0081862723,11.790778,19.830685,27.54500000000001,3
2023,1,3.575704449990003,q5_19,235,-.0082466919,2.8619452,19.961361,27.54500000000001,3
2023,3,2.772526268781661,q5_19,235,-.009130979,2.1667373,21.84971,27.54500000000001,3
2023,2,1.946528056803398,q5_19,235,-.0080129467,1.5678382,19.454632,27.54500000000001,3
2023,2,9.947869926691055,u20m,235,-.0074164779,8.1426325,18.146975,27.54500000000001,3
2023,3,12.37001921981573,u20m,235,-.0081001204,9.9400549,19.643982,27.54500000000001,3
2023,2,8.186276070773602,pnm,70,-.044915337,2.4345088,70.261093,37712.51700000001,3
2019,3,168.9897613525391,hgap,70,.0011334236,175.03296,-3.5760732,37712.51700000001,3
2023,3,22.46735617518425,u20m,70,-.039429512,7.7482467,65.513313,37712.51700000001,3
2023,3,8.595519699156284,nnm,70,-.040537752,2.8769243,66.529953,37712.51700000001,3
2019,1,176.3518218994141,hgap,70,.0013830831,184.07744,-4.3807979,37712.51700000001,3
2022,2,366.67154,math,70,-.00041340705,362.45163,1.1508694,37712.51700000001,3
2022,1,362.9123,math,70,-.0035737576,328.35522,9.5221558,37712.51700000001,3
2023,2,19.98183317482471,u20m,70,-.037958816,7.1702142,64.116333,37712.51700000001,3
2023,2,4.727280500068431,q5_19,70,-.023151895,2.5300748,46.479275,37712.51700000001,3
2023,1,8.619876578450203,pnm,70,-.046317026,2.4682541,71.365555,37712.51700000001,3
2023,1,6.466728698651836,q5_19,70,-.03271256,2.6736143,58.655846,37712.51700000001,3
2019,2,161.1808624267578,hgap,70,.00078984618,165.17613,-2.4787495,37712.51700000001,3
2023,2,7.199670653790236,nnm,70,-.039593812,2.4719377,65.665962,37712.51700000001,3
2023,3,5.617696172734998,q5_19,70,-.028992012,2.5680256,54.286854,37712.51700000001,3
2023,1,24.83892999589443,u20m,70,-.040512457,8.3192806,66.507088,37712.51700000001,3
2023,3,8.421720936894417,pnm,70,-.045651227,2.455256,70.846146,37712.51700000001,3
2022,3,364.76624,math,70,-.002021271,344.6954,5.5023832,37712.51700000001,3
2023,1,9.95774008333683,nnm,70,-.041240107,3.2702527,67.158684,37712.51700000001,3
2023,1,6.049855146557093,u20m,176,-.023854135,3.1771121,47.484493,38.97899999999999,3
2023,1,2.172672422602773,pnm,176,-.027208315,1.0421995,52.031448,38.97899999999999,3
2023,3,2.379603451117873,nnm,176,-.012627603,1.6921308,28.890219,38.97899999999999,3
2023,2,2.276991028338671,nnm,176,-.0035153269,2.0708125,9.0548697,38.97899999999999,3
2023,1,1.409690542225395,q5_19,176,-.025545953,.70725042,49.829384,38.97899999999999,3
2023,3,1.224634389130563,q5_19,176,-.018934872,.73447508,40.024952,38.97899999999999,3
2023,2,2.224318450316787,pnm,176,-.011845665,1.6154566,27.372963,38.97899999999999,3
2023,1,2.479429356753826,nnm,176,-.019952159,1.4467506,41.649853,38.97899999999999,3
2023,2,5.522555205971003,u20m,176,-.0078638867,4.4661007,19.129814,38.97899999999999,3
2023,2,1.030945877124378,q5_19,176,-.0085734818,.81790644,20.664463,38.97899999999999,3
2023,3,5.792473908513784,u20m,176,-.01672462,3.6876698,36.336876,38.97899999999999,3
2023,3,2.199069829657674,pnm,176,-.019865928,1.2861514,41.513844,38.97899999999999,3
2019,2,162.9612426757813,hgap,175,.00010929367,163.51431,-.33938748,3067.072000000002,3
2023,1,8.174308575689793,nnm,175,-.019403512,4.8409033,40.779049,3067.072000000002,3
2023,1,7.256352808326483,pnm,175,-.011515475,5.3172674,26.722589,3067.072000000002,3
2023,2,3.184446347733072,q5_19,175,-.017382935,1.9916017,37.458462,3067.072000000002,3
2023,3,7.347745820879936,nnm,175,-.016618408,4.6912384,36.154045,3067.072000000002,3
2019,3,169.2194213867188,hgap,175,.00028877638,170.74109,-.89922744,3067.072000000002,3
2023,1,5.542678799637879,q5_19,175,-.024193646,2.8842053,47.963692,3067.072000000002,3
2023,2,5.897588562220335,pnm,175,-.017817829,3.6453857,38.188538,3067.072000000002,3
2023,3,6.594611331820488,pnm,175,-.014335047,4.4781346,32.094032,3067.072000000002,3
2019,1,175.5891571044922,hgap,175,.00039754217,177.76648,-1.2400095,3067.072000000002,3
2023,2,6.464508362114429,nnm,175,-.012952304,4.5567732,29.510908,3067.072000000002,3
2023,2,15.46917296946049,u20m,175,-.015645873,10.139215,34.455349,3067.072000000002,3
2023,3,18.18686909973621,u20m,175,-.016842948,11.541396,36.539951,3067.072000000002,3
2023,1,20.82882635295391,u20m,175,-.017928127,12.836318,38.372341,3067.072000000002,3
2022,1,415.9758,math,175,-.00094181311,405.14957,2.6026113,3067.072000000002,3
2023,3,4.353454049925598,q5_19,175,-.0213464,2.446398,43.805584,3067.072000000002,3
2022,3,414.19806,math,175,-.0018727049,393.03888,5.1084695,3067.072000000002,3
2022,2,412.2254,math,175,-.0028757649,380.33365,7.7364836,3067.072000000002,3
2023,2,38.63361477851868,pnm,64,-.0055663381,33.24258,13.954258,31195.93799999999,3
2023,1,105.7852953672409,u20m,64,-.0026445563,98.49527,6.8913412,31195.93799999999,3
2023,1,46.65910080075264,pnm,64,-.002788255,43.275433,7.2518935,31195.93799999999,3
2019,3,159.1654357910156,hgap,64,.00022182435,160.26372,-.69002533,31195.93799999999,3
2019,1,165.1618804931641,hgap,64,.00029589981,166.68387,-.92151284,31195.93799999999,3
2023,3,23.90687726438046,nnm,64,-.00076024816,23.42115,2.0317461,31195.93799999999,3
2023,3,98.00355136394501,u20m,64,-.0033274579,89.58271,8.5923834,31195.93799999999,3
2019,2,153.0638122558594,hgap,64,.00014983521,153.77643,-.46556789,31195.93799999999,3
2023,1,25.58660879731178,nnm,64,-.0020676523,24.197334,5.4296937,31195.93799999999,3
2023,2,31.91233752341904,q5_19,64,-.006155753,27.025675,15.31277,31195.93799999999,3
2023,3,42.71009191870689,pnm,64,-.0040215384,38.315468,10.289428,31195.93799999999,3
2023,1,37.39007031912634,q5_19,64,-.0031448684,34.346279,8.1406403,31195.93799999999,3
2023,3,34.6826902970182,q5_19,64,-.0045223976,30.696112,11.494433,31195.93799999999,3
2023,2,22.17976003885269,nnm,64,.00084489945,22.691545,-2.3074436,31195.93799999999,3
2023,2,89.95547890663147,u20m,64,-.0041596978,80.399101,10.623452,31195.93799999999,3
2019,3,162.6030426025391,hgap,119,.0010988564,168.23746,-3.4651349,526.0089999999998,3
2019,2,154.2846984863281,hgap,119,.00095593499,158.92519,-3.0077434,526.0089999999998,3
2023,3,3.117880551144481,nnm,119,-.069829717,.47319448,84.823204,526.0089999999998,3
2023,2,1.77904068878032,q5_19,119,-.080078639,.20473291,88.491951,526.0089999999998,3
2023,1,2.695814856335632,q5_19,119,-.048887279,.7201786,73.285309,526.0089999999998,3
2023,2,6.507816724479198,u20m,119,-.077081673,.81204367,87.522026,526.0089999999998,3
2023,3,2.104908460751176,pnm,119,-.087310597,.19926611,90.533264,526.0089999999998,3
2023,3,7.479185704141855,u20m,119,-.072431184,1.0581076,85.852638,526.0089999999998,3
2023,1,3.471491392701864,nnm,119,-.069983289,.52468121,84.886002,526.0089999999998,3
2023,1,8.354334160685539,u20m,119,-.069097713,1.293229,84.520264,526.0089999999998,3
2019,1,167.8666381835938,hgap,119,.00074182963,171.77174,-2.3263142,526.0089999999998,3
2023,2,2.001227345317602,pnm,119,-.084873021,.20233896,89.889259,526.0089999999998,3
2023,2,2.741462783887982,nnm,119,-.069517761,.41958547,84.694832,526.0089999999998,3
2023,1,2.209995407611132,pnm,119,-.088955425,.20012642,90.944489,526.0089999999998,3
2023,3,2.274825575651618,q5_19,119,-.06139075,.4335939,80.939468,526.0089999999998,3
2023,1,6.564398761838675,nnm,225,-.03612588,2.4750538,62.295803,129739.7649999999,3
2022,1,401.44818,math,225,-.0046153585,352.78134,12.12282,129739.7649999999,3
2023,3,19.21874843537807,u20m,225,-.024199361,9.9991846,47.971718,129739.7649999999,3
2023,2,6.103073246777058,pnm,225,-.031929195,2.5772016,57.772068,129739.7649999999,3
2019,1,170.2864379882813,hgap,225,.0011056615,176.22427,-3.4869692,129739.7649999999,3
2022,2,389.34753,math,225,-.0042931745,345.24817,11.326478,129739.7649999999,3
2023,1,9.024311326302104,q5_19,225,-.0051571466,7.8513007,12.99834,129739.7649999999,3
2023,2,15.90997539460659,u20m,225,-.02554284,7.9828029,49.825172,129739.7649999999,3
2019,2,157.9019165039063,hgap,225,.00097498769,162.7473,-3.0686028,129739.7649999999,3
2023,2,5.222511477768421,nnm,225,-.033486981,2.1145244,59.511349,129739.7649999999,3
2023,3,6.880610198818027,q5_19,225,-.0054348218,5.9415326,13.648173,129739.7649999999,3
2023,3,5.906714126467705,nnm,225,-.034985274,2.2967322,61.116585,129739.7649999999,3
2023,1,6.992973852902651,pnm,225,-.032224417,2.9295435,58.10733,129739.7649999999,3
2023,3,6.555628497153521,pnm,225,-.032095835,2.7558789,57.961636,129739.7649999999,3
2022,3,395.0299,math,225,-.0045167403,348.10101,11.879831,129739.7649999999,3
2023,2,4.668993623409667,q5_19,225,-.0064612925,3.9215565,16.008528,129739.7649999999,3
2019,3,164.1555786132813,hgap,225,.0010915551,169.80536,-3.4417229,129739.7649999999,3
2023,1,22.41384796798229,u20m,225,-.023329867,11.938549,46.735836,129739.7649999999,3
2023,1,46.0544116795063,u20m,256,-.02485328,23.541975,48.882259,38.84899999999998,3
2023,1,18.65551434457302,pnm,256,-.028900906,8.5490255,54.174271,38.84899999999998,3
2023,1,15.53288385852569,q5_19,256,-.019952642,9.063343,41.650608,38.84899999999998,3
2019,3,160.1849517822266,hgap,256,.00073200074,163.86143,-2.2951488,38.84899999999998,3
2023,2,9.58737451583147,nnm,256,-.025887303,4.7659168,50.289658,38.84899999999998,3
2019,1,165.2644195556641,hgap,256,.0006002782,168.36856,-1.8782877,38.84899999999998,3
2023,1,12.58230954408646,nnm,256,-.026258962,6.1922584,50.785995,38.84899999999998,3
2019,2,154.7572479248047,hgap,256,.00095001591,159.38271,-2.9888473,38.84899999999998,3
2023,2,15.85842146757455,q5_19,256,-.022058027,8.7419558,44.874992,38.84899999999998,3
2023,3,15.69325379659992,q5_19,256,-.020937754,8.9165716,43.182137,38.84899999999998,3
2023,3,43.02506893873215,u20m,256,-.025539793,21.589531,49.821041,38.84899999999998,3
2023,2,39.78675603866577,u20m,256,-.02642215,19.494572,51.002361,38.84899999999998,3
2023,3,11.13162096589804,nnm,256,-.026023362,5.5132761,50.471939,38.84899999999998,3
2023,3,16.82322658598423,pnm,256,-.03039558,7.4044399,55.986801,38.84899999999998,3
2023,2,14.86909575760365,pnm,256,-.032249894,6.2247782,58.136135,38.84899999999998,3
2019,1,176.4252471923828,hgap,179,.00036795903,178.4492,-1.1472033,1831.8,3
2022,3,388.5755,math,179,.0064923349,466.04065,-19.935675,1831.8,3
2023,3,3.086246084421873,nnm,179,-.088130496,.28577003,90.740532,1831.8,3
2023,3,8.033893071115017,u20m,179,-.056371499,1.7535439,78.173172,1831.8,3
2023,3,2.336727235716318,q5_19,179,-.024267664,1.213519,48.067581,1831.8,3
2023,1,8.863755501806736,u20m,179,-.051635254,2.1985953,75.195671,1831.8,3
