year,sex,value,note,lid
2015,2,7.769951391385477,,374
2015,3,10.55141451157038,,374
2016,1,9.896864604411304,,374
2016,2,11.15188040950921,,374
2016,3,10.50423450198068,,374
2017,1,13.3127576724279,,374
2017,2,7.880391301785417,,374
2017,3,10.66907223932878,,374
2018,1,12.19613911623341,,374
2018,2,9.043756504831912,,374
2018,3,10.69024268495988,,374
2019,1,10.63782134115587,,374
2019,2,8.406358258678083,,374
2019,3,9.557144901772951,,374
2020,1,12.69334066003869,,374
2020,2,7.808410399404275,,374
2020,3,10.32226013654625,,374
2021,1,12.63838008256557,,374
2021,2,8.724860512798859,,374
2021,3,10.72784314284647,,374
2022,1,13.30104177995417,,374
2022,2,8.758819663210238,,374
2022,3,11.10637124775893,,374
1941,1,82.90642993899434,,375
1941,2,70.91922011045281,,375
1941,3,76.96979397585835,,375
1942,1,113.0874823788199,,375
1942,2,73.55733709517276,,375
1942,3,93.99386685254862,,375
1943,1,114.433184684276,,375
1943,2,89.78205433602271,,375
1943,3,102.403982723105,,375
1944,1,112.6696327897039,,375
1944,2,71.73251507100453,,375
1944,3,92.60244733412581,,375
1945,1,92.34595099641196,,375
1945,2,59.18181208659112,,375
1945,3,76.17565427379192,,375
1946,1,89.180296518517,,375
1946,2,57.93954613470864,,375
1946,3,73.98521369031397,,375
1947,1,65.23771324466543,,375
1947,2,57.56003426050393,,375
1947,3,61.65535396139421,,375
1948,1,75.3064007420019,,375
1948,2,50.57426363206441,,375
1948,3,63.28251103971905,,375
1949,1,66.37941928747149,,375
1949,2,42.03859358147521,,375
1949,3,54.64893024342076,,375
1950,1,67.86896132557241,,375
1950,2,46.31068697544838,,375
1950,3,57.58071429889999,,375
1951,1,73.29858360229269,,375
1951,2,46.32087331039858,,375
1951,3,60.32628532760431,,375
1952,1,57.10856299826994,,375
1952,2,46.28923399504492,,375
1952,3,51.81721745785317,,375
1953,1,62.53935314693182,,375
1953,2,43.34532493801457,,375
1953,3,53.29773984181296,,375
1954,1,54.63536114564305,,375
1954,2,32.53089175995705,,375
1954,3,43.95787528625894,,375
1955,1,60.56785182163116,,375
1955,2,33.91621164152214,,375
1955,3,47.55605707380106,,375
1956,1,54.47487413536645,,375
1956,2,42.25888355913765,,375
1956,3,48.5805270487919,,375
1957,1,59.82881085716996,,375
1957,2,34.8052550173239,,375
1957,3,47.74403927905013,,375
1958,1,62.87058302336379,,375
1958,2,40.16205159234553,,375
1958,3,51.78250748843482,,375
1959,1,55.76631909388197,,375
1959,2,38.98374813593342,,375
1959,3,47.54220516432006,,375
1960,1,54.53767899114082,,375
1960,2,40.53046892049661,,375
1960,3,47.63044071004641,,375
1961,1,47.57246314930386,,375
1961,2,42.48644257044032,,375
1961,3,45.0969941070386,,375
1962,1,52.41633307124138,,375
1962,2,40.78671820519097,,375
1962,3,46.68105355035135,,375
1963,1,54.94707059195869,,375
1963,2,40.66720828065873,,375
1963,3,47.91474959401687,,375
1964,1,55.14084764987604,,375
1964,2,38.08218396682462,,375
1964,3,46.76156024800193,,375
1965,1,50.73343843074274,,375
1965,2,28.904781091732,,375
1965,3,39.93569103828043,,375
1966,1,50.94091972121806,,375
1966,2,31.38982655064615,,375
1966,3,41.18469180773121,,375
1967,1,40.10319811223884,,375
1967,2,25.1523719650103,,375
1967,3,32.75211337171002,,375
1968,1,57.87373956905972,,375
