year,sex,value,note_,lid
1958,1,25.51491465561806,,218
1958,2,30.61129733772372,,218
1958,3,27.93096128800865,,218
1959,1,23.81672042072602,,218
1959,2,27.69918527696602,,218
1959,3,25.66365976398788,,218
1960,1,21.83667540723278,,218
1960,2,24.58200518175535,,218
1960,3,23.14642566684433,,218
1961,1,20.90747809018023,,218
1961,2,23.49882088250121,,218
1961,3,22.14812425481194,,218
1962,1,20.92005254641427,,218
1962,2,22.74496156371853,,218
1962,3,21.79626834812587,,218
1963,1,21.70239596932444,,218
1963,2,22.01871223486385,,218
1963,3,21.85086293729099,,218
1964,1,21.69656072213322,,218
1964,2,20.73708240053707,,218
1964,3,21.22465647646399,,218
1965,1,21.67878728044093,,218
1965,2,20.35079464424982,,218
1965,3,21.02654605979026,,218
1966,1,20.97095500312019,,218
1966,2,19.9685583699184,,218
1966,3,20.47776948394553,,218
1967,1,20.54813665784461,,218
1967,2,20.20365217224063,,218
1967,3,20.37821590714306,,218
1968,1,21.27439427874656,,218
1968,2,20.53139421662098,,218
1968,3,20.9079587886043,,218
1969,1,22.38636159149909,,218
1969,2,20.50543653992232,,218
1969,3,21.45825983235916,,218
1970,1,21.28852152129612,,218
1970,2,19.22848827684309,,218
1970,3,20.27162049760778,,218
1971,1,18.73386444097713,,218
1971,2,16.65816936892672,,218
1971,3,17.70945345739994,,218
1972,1,17.03367016210022,,218
1972,2,15.12665462495544,,218
1972,3,16.09277469932469,,218
1973,1,15.51680495514418,,218
1973,2,14.2155931274438,,218
1973,3,14.87518500063545,,218
1974,1,15.93655450704368,,218
1974,2,14.17982367809956,,218
1974,3,15.07122536992478,,218
1975,1,17.36108881021692,,218
1975,2,16.02199986989428,,218
1975,3,16.70001166378366,,218
1976,1,27.74544800833445,,218
1976,2,30.6585700243841,,218
1976,3,29.18834726036945,,218
1977,1,17.68689047518823,,218
1977,2,14.19357192635695,,218
1977,3,15.95395458279458,,218
1978,1,17.31809376810711,,218
1978,2,11.87013203316023,,218
1978,3,14.60852432557214,,218
1979,1,17.52202468072539,,218
1979,2,11.20079543214081,,218
1979,3,14.36995605369617,,218
1980,1,19.97876236883089,,218
1980,2,11.97285798354797,,218
1980,3,15.97699122988439,,218
1981,1,22.97051158750629,,218
1981,2,11.57343821356937,,218
1981,3,17.26929799994281,,218
1982,1,40.32230885668275,,218
1982,2,14.29040324558817,,218
1982,3,27.33035056427957,,218
1983,1,15.05261693701543,,218
1983,2,9.983254859922909,,218
1983,3,12.50311838449114,,218
1984,1,13.31353173054228,,218
1984,2,8.961784467127476,,218
1984,3,11.12897009275815,,218
1985,1,12.68695734107239,,218
1985,2,8.295435512320593,,218
1985,3,10.48828695799242,,218
1986,1,12.47773672769792,,218
1986,2,7.862045425877984,,218
1986,3,10.17232080789776,,218
1987,1,11.75433232737888,,218
1987,2,7.699075593136762,,218
1987,3,9.730349564353258,,218
1988,1,11.21482265280982,,218
1988,2,7.584720098063436,,218
1988,3,9.403349239937132,,218
1989,1,11.61908775406384,,218
1989,2,7.873167600164988,,218
1989,3,9.749310685389867,,218
1990,1,12.15207817813502,,218
1990,2,7.990966350157835,,218
1990,3,10.07442521598378,,218
1991,1,12.21130982459262,,218
1991,2,7.928478561880614,,218
1991,3,10.07206045495423,,218
1992,1,12.01482333474746,,218
1992,2,7.555549050849431,,218
1992,3,9.785151389662738,,218
1993,1,11.27555179798156,,218
1993,2,7.388814564251445,,218
1993,3,9.331263243105404,,218
1994,1,11.39877002887524,,218
1994,2,6.995183995555765,,218
1994,3,9.195584056141183,,218
1995,1,11.34616799910204,,218
1995,2,6.84009085276005,,218
1995,3,9.096828621093289,,218
1996,1,10.8282683831844,,218
1996,2,6.444860201138103,,218
1996,3,8.644601636340067,,218
1997,1,10.63941719711281,,218
1997,2,6.116852411889306,,218
1997,3,8.39013524459531,,218
1998,1,10.18268722152749,,218
1998,2,5.870059160091423,,218
1998,3,8.04103697376657,,218
1999,1,9.838979285558768,,218
1999,2,5.477825303230932,,218
1999,3,7.676507078445693,,218
2000,1,9.553421949007102,,218
2000,2,5.405462080511181,,218
2000,3,7.499968899921772,,218
2001,1,9.804786368604933,,218
2001,2,5.240569428939468,,218
2001,3,7.549415475366028,,218
2002,1,9.99545501069532,,218
2002,2,5.106316538604605,,218
2002,3,7.583372519564091,,218
2003,1,10.20508723391167,,218
2003,2,4.786204938678984,,218
2003,3,7.534371634788095,,218
2004,1,10.77290303101808,,218
2004,2,4.815027080376733,,218
2004,3,7.838065302495978,,218
2005,1,11.03159584709812,,218
2005,2,5.049059503401065,,218
2005,3,8.084420312455375,,218
2006,1,10.61341109341418,,218
2006,2,4.65138420526845,,218
2006,3,7.675159054548519,,218
2007,1,10.13824798786556,,218
2007,2,4.386251672201191,,218
2007,3,7.302208815207933,,218
2008,1,10.28466079901491,,218
2008,2,4.35814406219226,,218
2008,3,7.362079176477909,,218
2009,1,10.31333903539711,,218
2009,2,4.234359724175518,,218
2009,3,7.315273775403308,,218
2010,1,10.12698440431781,,218
2010,2,4.316193714339556,,218
2010,3,7.260277692071493,,218
2011,1,9.465811288057346,,218
2011,2,4.085311448827733,,218
2011,3,6.810232637515679,,218
2012,1,8.985262996842657,,218
2012,2,4.021955016442424,,218
2012,3,6.534492338640008,,218
2013,1,8.831063894234269,,218
2013,2,4.03711929829953,,218
2013,3,6.463063567940575,,218
2014,1,8.930736146976814,,218
2014,2,4.198815461988192,,218
2014,3,6.593087712228773,,218
2015,1,9.097470696566079,,218
2015,2,4.410832079107085,,218
2015,3,6.782374737976937,,218
2016,1,9.113638411051062,,218
2016,2,4.207471290213594,,218
2016,3,6.69053693767574,,218
2017,1,9.382396445143492,,218
2017,2,4.01704361541666,,218
2017,3,6.73285206583174,,218
2018,1,8.000432084100396,,218
2018,2,3.661454783293938,,218
2018,3,5.857386622460048,,218
2019,1,7.869106283847849,,218
2019,2,3.920303156079386,,218
2019,3,5.918865853206556,,218
2020,1,6.194407781295985,,218
2020,2,3.184442928084508,,218
2020,3,4.707651645011413,,218
2021,1,6.532018007391449,,218
2021,2,3.68184737367061,,218
2021,3,5.124033399155681,,218
2022,1,7.346374480891704,,218
2022,2,3.812718708895546,,218
2022,3,5.600826150866767,,218
2023,1,7.578808157157835,,218
2023,2,3.771144644564517,,218
2023,3,5.697695409393466,,218
1950,1,14.51090877819539,,219
1950,2,14.06175084418193,,219
1950,3,14.28547460751017,,219
1951,1,13.70355800389778,,219
1951,2,13.22203321691384,,219
1951,3,13.4616903360032,,219
1952,1,12.91993789093226,,219
1952,2,12.3801496536009,,219
1952,3,12.64858179323536,,219
1953,1,12.12861485191386,,219
1953,2,11.54771632304885,,219
1953,3,11.83649374175888,,219
1954,1,11.55667097522761,,219
1954,2,10.88975250249447,,219
1954,3,11.22142061226261,,219
1955,1,11.07022149955028,,219
1955,2,10.58808645239662,,219
1955,3,10.82781247800224,,219
1956,1,10.49359020260321,,219
1956,2,10.02862456021392,,219
1956,3,10.25959538990462,,219
1957,1,10.01110485516266,,219
1957,2,9.599609842539159,,219
1957,3,9.803498162788472,,219
1958,1,10.14214401933622,,219
1958,2,9.457471198176526,,219
1958,3,9.7954381767541,,219
1959,1,9.952685062388667,,219
1959,2,9.283715737970155,,219
1959,3,9.612597542928203,,219
1960,1,9.766759302559658,,219
1960,2,9.107263834309599,,219
1960,3,9.430522913234874,,219
1961,1,9.632799511199108,,219
1961,2,8.926450494476379,,219
1961,3,9.271304935993928,,219
1962,1,9.485115298276448,,219
1962,2,8.778926856143677,,219
1962,3,9.124851559355829,,219
1963,1,9.391819710337757,,219
1963,2,8.660203642793629,,219
1963,3,9.020265209932376,,219
1964,1,9.350809146971951,,219
1964,2,8.614911218578158,,219
1964,3,8.97884229903001,,219
1965,1,9.439920055356431,,219
1965,2,8.683578024267891,,219
1965,3,9.059452627910636,,219
1966,1,9.58605603094076,,219
1966,2,8.678923048608954,,219
1966,3,9.131052712894716,,219
1967,1,9.696926517341886,,219
1967,2,8.687859351643068,,219
1967,3,9.191556681176994,,219
1968,1,9.822936249126224,,219
1968,2,8.649802754247204,,219
1968,3,9.235792382602748,,219
1969,1,9.864300550023742,,219
1969,2,8.529540669648284,,219
1969,3,9.196412929193265,,219
1970,1,9.816836712559617,,219
1970,2,8.41850225445806,,219
1970,3,9.117174345444123,,219
1971,1,9.769480082586934,,219
1971,2,8.306089133462869,,219
1971,3,9.036121727031166,,219
1972,1,9.741454474819665,,219
1972,2,8.198060048043242,,219
1972,3,8.966911992928761,,219
1973,1,9.665423617624679,,219
1973,2,8.077184008266624,,219
1973,3,8.866888190952382,,219
1974,1,9.555149107789429,,219
1974,2,7.963360138963038,,219
1974,3,8.753170432614588,,219
1975,1,9.478359757673971,,219
1975,2,7.865453653017718,,219
1975,3,8.664343536396002,,219
1976,1,9.390962634620248,,219
1976,2,7.759673722196769,,219
1976,3,8.56690111175773,,219
1977,1,9.300686949719195,,219
1977,2,7.60255265690668,,219
1977,3,8.442881969704551,,219
1978,1,9.245133105916681,,219
1978,2,7.487893290086811,,219
1978,3,8.35791956771692,,219
1979,1,9.201539436189954,,219
1979,2,7.374905040367641,,219
1979,3,8.279747531069969,,219
1980,1,9.163066048677337,,219
1980,2,7.285670312749626,,219
1980,3,8.21620534150691,,219
1981,1,9.13707083841231,,219
1981,2,7.156294569096722,,219
1981,3,8.138370660888627,,219
1982,1,9.128842570406693,,219
1982,2,7.040763713780263,,219
1982,3,8.077577878104925,,219
1983,1,9.10591045523379,,219
1983,2,6.913193544379359,,219
1983,3,8.002679124641809,,219
1984,1,9.14161097816557,,219
1984,2,6.829171065597217,,219
1984,3,7.978015219796353,,219
1985,1,9.165709393228028,,219
1985,2,6.772478993330222,,219
1985,3,7.960419385682038,,219
1986,1,9.161641164168399,,219
1986,2,6.757990406900172,,219
1986,3,7.94931675076338,,219
1987,1,9.166424042765575,,219
1987,2,6.703460888519253,,219
1987,3,7.921981889819185,,219
1988,1,9.179223015076566,,219
1988,2,6.671980962532631,,219
1988,3,7.910043881804718,,219
1989,1,9.122996402889271,,219
1989,2,6.623941059734961,,219
1989,3,7.855684126016449,,219
1990,1,9.065176860926227,,219
1990,2,6.555934890624893,,219
1990,3,7.790827113672516,,219
1991,1,8.985477664099516,,219
1991,2,6.4673898947335,,219
1991,3,7.70534130795697,,219
1992,1,8.926731339691795,,219
1992,2,6.204456828811211,,219
1992,3,7.542830783498267,,219
1993,1,8.770161972342262,,219
1993,2,6.144185049811846,,219
1993,3,7.437334152967656,,219
1994,1,8.806184086796453,,219
1994,2,6.137289263319912,,219
1994,3,7.45369929387063,,219
1995,1,9.068719453488971,,219
1995,2,6.290563133380833,,219
1995,3,7.663191533560654,,219
1996,1,9.123657179529676,,219
1996,2,6.202981072564673,,219
1996,3,7.64885276531313,,219
1997,1,9.043384054693625,,219
1997,2,6.034970957997432,,219
1997,3,7.527936696158921,,219
1998,1,8.655807736228205,,219
1998,2,5.74909185130168,,219
1998,3,7.195724604083908,,219
1999,1,8.37394876144748,,219
1999,2,5.603371023506831,,219
1999,3,6.986466288206095,,219
2000,1,8.148359508467372,,219
2000,2,5.443335908948743,,219
2000,3,6.797870812931261,,219
2001,1,7.953711562595167,,219
2001,2,5.259091195777277,,219
2001,3,6.612180369205634,,219
2002,1,7.986588768995162,,219
2002,2,5.360196432634745,,219
2002,3,6.681831840433472,,219
2003,1,8.015620340529273,,219
2003,2,5.331188885395632,,219
2003,3,6.683998822490378,,219
2004,1,8.010682424876236,,219
2004,2,5.183851988860733,,219
2004,3,6.606795923280173,,219
2005,1,7.797255108514034,,219
2005,2,5.17264179693111,,219
2005,3,6.491979789378433,,219
2006,1,7.432396546525166,,219
2006,2,4.998207762232365,,219
2006,3,6.220088767022625,,219
2007,1,7.063976454554699,,219
2007,2,4.73156182697676,,219
2007,3,5.900934292182414,,219
2008,1,6.996386864181914,,219
2008,2,4.624158230015052,,219
2008,3,5.812727883918734,,219
2009,1,6.652936186214764,,219
2009,2,4.461022095473499,,219
2009,3,5.559189079750393,,219
2010,1,6.495826886657619,,219
2010,2,4.316017042588882,,219
2010,3,5.408469766822188,,219
2011,1,6.259835057665808,,219
2011,2,4.153690508369334,,219
2011,3,5.209887074555608,,219
2012,1,6.1367624237052,,219
2012,2,4.085260267441493,,219
2012,3,5.114984011952539,,219
2013,1,5.942439716644765,,219
2013,2,3.901432719816911,,219
2013,3,4.926488476420188,,219
2014,1,5.599292331869177,,219
2014,2,3.670917620311687,,219
2014,3,4.640587037184507,,219
2015,1,5.400747389883609,,219
2015,2,3.573357193815352,,219
2015,3,4.493554720789827,,219
2016,1,5.260809206445893,,219
2016,2,3.483629840976943,,219
2016,3,4.379826030309064,,219
2017,1,5.065035520477545,,219
2017,2,3.351034597513847,,219
2017,3,4.216452449534169,,219
2018,1,4.89570910940984,,219
2018,2,3.258610207632184,,219
2018,3,4.086000204212459,,219
2019,1,4.700223825821137,,219
2019,2,3.172232178261125,,219
2019,3,3.95522367390444,,219
2020,1,4.546027002093611,,219
2020,2,3.057165554262942,,219
2020,3,3.814156475882347,,219
2021,1,4.3546685320347,,219
2021,2,2.957547991527143,,219
2021,3,3.667791678311549,,219
2022,1,4.203767047406992,,219
2022,2,2.890340356635379,,219
2022,3,3.558187891997466,,219
2023,1,4.081411296334658,,219
2023,2,2.834565759866514,,219
2023,3,3.468822934540872,,219
1950,1,25.35018477271212,,220
1950,2,22.67196306847741,,220
1950,3,23.99443779765708,,220
1951,1,24.74954197468971,,220
1951,2,22.21499428088591,,220
1951,3,23.47111878889796,,220
1952,1,24.23550879187319,,220
1952,2,22.03515396848154,,220
1952,3,23.12867173917699,,220
1953,1,23.81965328648028,,220
1953,2,21.58937595071675,,220
1953,3,22.70053632630775,,220
1954,1,23.69843507619951,,220
1954,2,21.78519377399868,,220
1954,3,22.74011285173005,,220
1955,1,22.89683520232011,,220
1955,2,20.83314199797947,,220
1955,3,21.86531699102456,,220
1956,1,22.44999039311213,,220
1956,2,20.50190819143882,,220
1956,3,21.47777113444482,,220
1957,1,22.12174766387853,,220
1957,2,20.19984136140729,,220
1957,3,21.16384175545627,,220
1958,1,21.83527236378369,,220
1958,2,19.92990280847773,,220
1958,3,20.88657330607768,,220
1959,1,21.59448517971163,,220
1959,2,19.71821987837208,,220
1959,3,20.66095250054833,,220
1960,1,21.310269915087,,220
1960,2,19.4757582581313,,220
1960,3,20.39801811110331,,220
1961,1,21.02126488598877,,220
1961,2,19.27200145537689,,220
1961,3,20.15168220851227,,220
1962,1,20.74159287529498,,220
1962,2,19.09267131877368,,220
1962,3,19.92176988019179,,220
1963,1,22.84458880334395,,220
1963,2,22.13746410767969,,220
1963,3,22.49412102925208,,220
1964,1,20.18464967142319,,220
1964,2,18.83333410788746,,220
1964,3,19.51011795687474,,220
1965,1,19.78684288680343,,220
1965,2,18.63759983274249,,220
1965,3,19.21021016431979,,220
1966,1,19.76904379527489,,220
1966,2,18.77977363032701,,220
1966,3,19.26852326123019,,220
1967,1,19.2437097018856,,220
1967,2,18.37068055086943,,220
1967,3,18.79994517445138,,220
1968,1,18.99108994926535,,220
1968,2,18.2496942878958,,220
1968,3,18.61441650712003,,220
1969,1,18.76208861526729,,220
1969,2,18.15356011260172,,220
1969,3,18.45314666074316,,220
1970,1,18.5895739998978,,220
1970,2,18.11312097911522,,220
1970,3,18.34793248245659,,220
1971,1,18.45860374619723,,220
1971,2,18.1399917218803,,220
1971,3,18.29707371599654,,220
1972,1,18.49645946125333,,220
1972,2,18.27145490808013,,220
1972,3,18.38241909994986,,220
1973,1,18.50569534130508,,220
1973,2,18.43630685711384,,220
1973,3,18.47029262356348,,220
1974,1,18.58431710725739,,220
1974,2,18.67684117519708,,220
1974,3,18.63055737161756,,220
1975,1,18.68087250512274,,220
1975,2,18.92931538742171,,220
1975,3,18.80561593853847,,220
1976,1,18.75274585027087,,220
1976,2,19.22969062580626,,220
1976,3,18.99237927654518,,220
1977,1,18.80561496494682,,220
1977,2,19.5219511047926,,220
1977,3,19.16547699859428,,220
1978,1,18.82794836393453,,220
1978,2,19.80686033849788,,220
1978,3,19.31959815660456,,220
1979,1,18.80620383395637,,220
1979,2,20.07840144711592,,220
1979,3,19.44488528564692,,220
1980,1,18.81923939954644,,220
1980,2,20.3942627646051,,220
1980,3,19.60956588045637,,220
1981,1,18.68700394131417,,220
1981,2,20.46853303563201,,220
1981,3,19.58049243005233,,220
1982,1,18.5852842982146,,220
1982,2,20.53728750518724,,220
1982,3,19.56373614885754,,220
1983,1,18.51023648909367,,220
1983,2,20.51461831007995,,220
1983,3,19.5143482594935,,220
1984,1,18.4698558695684,,220
1984,2,20.4358241904482,,220
1984,3,19.45413060434709,,220
1985,1,18.40819134296046,,220
1985,2,20.28597986768088,,220
1985,3,19.34776613514444,,220
1986,1,18.36971727407333,,220
1986,2,20.13685836041423,,220
1986,3,19.25343012058989,,220
1987,1,18.23083140380077,,220
1987,2,19.94053649714878,,220
1987,3,19.08537282112699,,220
1988,1,18.16735930847246,,220
1988,2,19.78135390075298,,220
1988,3,18.97362413001502,,220
1989,1,18.1148351066267,,220
1989,2,19.58271123646116,,220
1989,3,18.84767924332886,,220
1990,1,17.97423669313913,,220
1990,2,19.36448179903316,,220
1990,3,18.66794740556743,,220
1991,1,18.10677864839061,,220
1991,2,19.03363697544613,,220
1991,3,18.56898386319328,,220
1992,1,17.51434136662389,,220
1992,2,18.58151258018648,,220
1992,3,18.04633963286817,,220
1993,1,17.25741258352642,,220
1993,2,18.08531577570305,,220
1993,3,17.66998113932894,,220
1994,1,17.14624551201993,,220
1994,2,17.85718174075413,,220
1994,3,17.50047016850065,,220
1995,1,16.40187469736309,,220
1995,2,16.74548129075715,,220
1995,3,16.57308396251256,,220
1996,1,16.01185619341294,,220
1996,2,16.07126854197327,,220
1996,3,16.04152853733576,,220
1997,1,15.59411628227603,,220
1997,2,15.39198809866038,,220
1997,3,15.49353029589795,,220
1998,1,15.30294748733474,,220
1998,2,14.81097189760983,,220
1998,3,15.05798645207235,,220
1999,1,14.92601694400508,,220
1999,2,14.09805401078423,,220
1999,3,14.51363562891317,,220
2000,1,14.5930754881447,,220
2000,2,13.55604878432115,,220
2000,3,14.07645411460279,,220
2001,1,14.36256125759616,,220
2001,2,13.06036560870139,,220
2001,3,13.71371484142991,,220
2002,1,14.07910510795096,,220
2002,2,12.52293318732811,,220
2002,3,13.30362608057278,,220
2003,1,13.8614485752202,,220
2003,2,11.98587014378283,,220
2003,3,12.92671351137398,,220
2004,1,14.85138883735249,,220
2004,2,12.66043779046466,,220
2004,3,13.75937557716755,,220
2005,1,13.34033622243036,,220
2005,2,10.83660659932528,,220
2005,3,12.09224898758166,,220
2006,1,13.08651132970129,,220
2006,2,10.27133995593799,,220
2006,3,11.68299918840598,,220
2007,1,12.8542175435572,,220
2007,2,9.807158612369804,,220
2007,3,11.33498313408066,,220
2008,1,12.78699963889829,,220
2008,2,9.563035349649752,,220
2008,3,11.17952380485876,,220
2009,1,12.44335836362509,,220
2009,2,9.102082081132945,,220
2009,3,10.77742825163119,,220
2010,1,38.50327745945481,,220
2010,2,46.1603797693414,,220
2010,3,42.32927613093196,,220
2011,1,12.91747133342913,,220
2011,2,9.372816068493272,,220
2011,3,11.15227485445236,,220
2012,1,12.27902045582618,,220
2012,2,8.509829970581695,,220
2012,3,10.40223095196846,,220
2013,1,12.07603602100837,,220
2013,2,8.082540665774074,,220
2013,3,10.08779602107424,,220
2014,1,11.86457605720481,,220
2014,2,7.695534208995158,,220
2014,3,9.788956206116083,,220
2015,1,11.75592971330686,,220
2015,2,7.424737953055871,,220
2015,3,9.599552685641166,,220
2016,1,11.78613320733812,,220
2016,2,7.344191290210023,,220
2016,3,9.574707234516367,,220
2017,1,11.45616301930363,,220
2017,2,6.799070426761533,,220
2017,3,9.137861226754307,,220
2018,1,11.38668788643526,,220
2018,2,6.573669650582259,,220
2018,3,8.991082711663157,,220
2019,1,11.30854915286006,,220
2019,2,6.335482736561593,,220
2019,3,8.833970485751518,,220
2020,1,11.29653892732807,,220
2020,2,6.107578702532868,,220
2020,3,8.715468733990539,,220
2021,1,12.02008055208759,,220
2021,2,6.807257075425177,,220
2021,3,9.427964363165175,,220
2022,1,11.71313877110136,,220
2022,2,5.797216719128584,,220
2022,3,8.772972615667229,,220
2023,1,11.81344473035517,,220
2023,2,5.494098340925513,,220
2023,3,8.674011695175231,,220
1950,1,30.32958454883217,,221
1950,2,30.69048536571184,,221
1950,3,30.50410964490469,,221
1951,1,29.64396417965631,,221
1951,2,30.06298772798555,,221
1951,3,29.8476016342718,,221
1952,1,29.16535437899059,,221
1952,2,29.57862314595605,,221
1952,3,29.36635935868937,,221
1953,1,28.62468608568325,,221
1953,2,28.96129539767955,,221
1953,3,28.78806370326614,,221
1954,1,28.13433040195046,,221
1954,2,28.35052553331474,,221
1954,3,28.23893506345465,,221
1955,1,27.4223393854276,,221
1955,2,27.47599891319397,,221
1955,3,27.44806321044724,,221
1956,1,26.89495793472773,,221
1956,2,26.87004381971514,,221
1956,3,26.88297138404028,,221
1957,1,26.18862365907915,,221
1957,2,26.01920017534598,,221
1957,3,26.10636084301532,,221
1958,1,25.50181991645994,,221
1958,2,25.19512050471806,,221
1958,3,25.35235960969317,,221
1959,1,24.81824887241368,,221
1959,2,24.11760253242956,,221
1959,3,24.47580416097406,,221
1960,1,23.98612416826618,,221
1960,2,23.30504512806064,,221
1960,3,23.65302823614945,,221
1961,1,23.54546787493139,,221
1961,2,22.62085543944992,,221
1961,3,23.0930006988983,,221
1962,1,22.54288655458159,,221
1962,2,21.56759315641299,,221
1962,3,22.06547243144663,,221
1963,1,21.91277625662691,,221
1963,2,20.63769274836636,,221
1963,3,21.28882530832488,,221
1964,1,21.16363643105334,,221
1964,2,19.65080647186301,,221
1964,3,20.42337948683937,,221
1965,1,20.68647328849282,,221
1965,2,18.79670493614138,,221
1965,3,19.76024908826646,,221
1966,1,20.09979004017026,,221
1966,2,17.95201400931001,,221
1966,3,19.04375326667107,,221
1967,1,19.41150458636698,,221
1967,2,17.16712320688218,,221
1967,3,18.30264177599583,,221
1968,1,18.77762354633239,,221
1968,2,16.42652609205453,,221
1968,3,17.61005506223756,,221
1969,1,18.16348217857444,,221
1969,2,15.77510215119537,,221
1969,3,16.9751831806847,,221
1970,1,17.65286438731728,,221
1970,2,15.10872224020243,,221
1970,3,16.38790478294072,,221
1971,1,17.09981340555256,,221
1971,2,14.48066965657135,,221
1971,3,15.79836906043097,,221
1972,1,16.54767972899906,,221
1972,2,13.76782844707214,,221
1972,3,15.16716897787584,,221
1973,1,18.65076233531171,,221
1973,2,17.03116312058506,,221
1973,3,17.8464856534426,,221
1974,1,20.15295964587182,,221
1974,2,18.97393367216416,,221
1974,3,19.56782223058606,,221
1975,1,15.06662577938822,,221
1975,2,12.24690982075793,,221
1975,3,13.66383440984187,,221
1976,1,14.62756641599372,,221
1976,2,11.62870321666376,,221
1976,3,13.13294376265106,,221
1977,1,14.1182382249595,,221
1977,2,11.29274035054062,,221
1977,3,12.70718005130211,,221
1978,1,13.7048070834922,,221
1978,2,10.85124123002035,,221
1978,3,12.27698331316451,,221
1979,1,13.24593868429946,,221
1979,2,10.40477500196357,,221
1979,3,11.82167363144326,,221
1980,1,12.85499105806176,,221
1980,2,9.95896130749685,,221
1980,3,11.40088018360263,,221
1981,1,12.45186825005473,,221
1981,2,9.168819499024373,,221
1981,3,10.80142464375666,,221
1982,1,12.1030684772776,,221
1982,2,8.246868271183816,,221
1982,3,10.16277247501862,,221
1983,1,11.72388374286171,,221
1983,2,7.272640869613212,,221
1983,3,9.482785021251328,,221
1984,1,11.38096126226473,,221
1984,2,7.161855137114759,,221
1984,3,9.255508049900163,,221
1985,1,10.95391389526967,,221
1985,2,7.30042498297101,,221
1985,3,9.11270443594081,,221
1986,1,10.61167962906351,,221
1986,2,7.14418299049524,,221
1986,3,8.864329050208951,,221
1987,1,10.30085123522251,,221
1987,2,6.957511139258576,,221
1987,3,8.616708406828156,,221
1988,1,10.06358422299303,,221
1988,2,6.869929273288555,,221
1988,3,8.455664798900585,,221
1989,1,9.769525453873884,,221
1989,2,6.732132945690861,,221
1989,3,8.244839421450489,,221
1990,1,9.485639403500334,,221
1990,2,6.49829484397868,,221
1990,3,7.990427675049427,,221
1991,1,9.186291145927616,,221
1991,2,6.30641111839747,,221
1991,3,7.748565151812326,,221
1992,1,8.995613566850302,,221
1992,2,6.105471494212922,,221
1992,3,7.556167070017827,,221
1993,1,8.942403247148011,,221
1993,2,5.903978502605933,,221
1993,3,7.432685800470851,,221
1994,1,8.640633219004879,,221
1994,2,5.691239020999217,,221
1994,3,7.178288404877775,,221
1995,1,8.364565782766897,,221
1995,2,5.478163440069017,,221
1995,3,6.936019810505623,,221
1996,1,8.120349941552973,,221
1996,2,5.312690069064319,,221
1996,3,6.732863844126191,,221
1997,1,7.930859528572531,,221
1997,2,5.20349092748662,,221
1997,3,6.584695435439714,,221
1998,1,12.29789402816628,,221
1998,2,11.19122208937229,,221
1998,3,11.7520329660159,,221
1999,1,7.644638336172571,,221
1999,2,5.015182783133176,,221
1999,3,6.349237459333357,,221
2000,1,7.455084422847591,,221
2000,2,4.888983882922804,,221
2000,3,6.19146024760342,,221
2001,1,7.348081978366117,,221
2001,2,4.83700700902534,,221
2001,3,6.11177455666656,,221
2002,1,7.208796469466705,,221
2002,2,4.795946585540278,,221
2002,3,6.021027200356799,,221
2003,1,7.14732627150616,,221
2003,2,4.757395015784538,,221
2003,3,5.971189502881669,,221
2004,1,7.043648574846073,,221
2004,2,4.728236939916308,,221
2004,3,5.904727544461807,,221
2005,1,6.953872908254222,,221
2005,2,4.721562958087233,,221
2005,3,5.856694792032657,,221
2006,1,6.874278551084467,,221
2006,2,4.647950109500809,,221
2006,3,5.781040011421101,,221
2007,1,6.769641975134966,,221
2007,2,4.628891948210589,,221
2007,3,5.719146580616674,,221
2008,1,6.710404486595434,,221
2008,2,4.625276180561522,,221
2008,3,5.687652177028046,,221
2009,1,6.602868677909046,,221
2009,2,4.608459564974354,,221
2009,3,5.624907731835549,,221
2010,1,6.685001573394023,,221
2010,2,4.740706303647535,,221
2010,3,5.731776941143907,,221
2011,1,6.472893766557242,,221
2011,2,4.46146336417852,,221
2011,3,5.486873431886585,,221
2012,1,6.272279721961538,,221
2012,2,4.22345849844008,,221
2012,3,5.268150259882476,,221
2013,1,6.099497960927347,,221
2013,2,4.005743265477424,,221
2013,3,5.073760187024434,,221
2014,1,5.953687030935351,,221
2014,2,3.822745017312612,,221
2014,3,4.910220681697108,,221
2015,1,5.782245431903976,,221
2015,2,3.645682652766657,,221
2015,3,4.736497492254799,,221
2016,1,5.634315655046573,,221
2016,2,3.485867375362717,,221
2016,3,4.583136173345492,,221
2017,1,5.54961394550324,,221
2017,2,3.378411721240093,,221
2017,3,4.487711497621727,,221
2018,1,5.452499842814484,,221
2018,2,3.291932079630078,,221
2018,3,4.396235636271562,,221
2019,1,5.405971207534055,,221
2019,2,3.276093367214572,,221
2019,3,4.365163987276599,,221
2020,1,5.303167829111555,,221
2020,2,3.197645877365152,,221
2020,3,4.274694728173101,,221
2021,1,5.186497639288579,,221
2021,2,3.106845123946989,,221
2021,3,4.171005334817846,,221
2022,1,5.107102984374001,,221
2022,2,3.031679256657704,,221
2022,3,4.093929185922884,,221
2023,1,5.018360701076641,,221
2023,2,2.985510251465651,,221
2023,3,4.026098742712647,,221
1950,1,13.63777130668775,,222
1950,2,12.40473784940754,,222
1950,3,13.02601539372916,,222
1951,1,13.35980678290505,,222
1951,2,12.03879399007279,,222
1951,3,12.70735798383416,,222
1952,1,12.61880721569553,,222
1952,2,11.13129699296689,,222
1952,3,11.88315156722686,,222
1953,1,12.01919871627599,,222
