year,sex,value,note_,lid
2019,1,12.54322814941406,,209
2019,2,8.605367660522461,,209
2019,3,10.61888217926025,,209
2020,1,12.38557910919189,,209
2020,2,8.498456954956055,,209
2020,3,10.48691177368164,,209
2021,1,12.39314746856689,,209
2021,2,8.576178550720215,,209
2021,3,10.52808475494385,,209
2022,1,12.17004299163818,,209
2022,2,8.349218368530273,,209
2022,3,10.30338954925537,,209
2023,1,12.07108879089355,,209
2023,2,8.283053398132324,,209
2023,3,10.22044658660889,,209
1950,1,244.3548431396484,,210
1950,2,212.6825103759766,,210
1950,3,228.7669830322266,,210
1951,1,231.0644683837891,,210
1951,2,201.2150268554688,,210
1951,3,216.3047180175781,,210
1952,1,218.1797485351563,,210
1952,2,189.9542846679688,,210
1952,3,204.1816558837891,,210
1953,1,205.9029846191406,,210
1953,2,179.0021362304688,,210
1953,3,192.5338134765625,,210
1954,1,194.9290618896484,,210
1954,2,168.8779296875,,210
1954,3,181.9633636474609,,210
1955,1,183.9090728759766,,210
1955,2,159.5485992431641,,210
1955,3,171.7726135253906,,210
1956,1,173.6003570556641,,210
1956,2,150.5816802978516,,210
1956,3,162.1304779052734,,210
1957,1,163.9602355957031,,210
1957,2,142.0600433349609,,210
1957,3,153.0536651611328,,210
1958,1,154.8105163574219,,210
1958,2,134.1166534423828,,210
1958,3,144.5174102783203,,210
1959,1,145.8914794921875,,210
1959,2,126.4219436645508,,210
1959,3,136.22509765625,,210
1960,1,137.1274261474609,,210
1960,2,118.9301300048828,,210
1960,3,128.1100158691406,,210
1961,1,128.1978454589844,,210
1961,2,111.2068023681641,,210
1961,3,119.7917404174805,,210
1962,1,119.1882629394531,,210
1962,2,103.2888870239258,,210
1962,3,111.321907043457,,210
1963,1,110.1315612792969,,210
1963,2,95.46933746337891,,210
1963,3,102.8702392578125,,210
1964,1,101.2465667724609,,210
1964,2,87.77047729492188,,210
1964,3,94.49478149414063,,210
1965,1,92.61582946777344,,210
1965,2,80.44835662841797,,210
1965,3,86.46583557128906,,210
1966,1,84.62551879882813,,210
1966,2,73.45315551757813,,210
1966,3,78.98528289794922,,210
1967,1,77.31511688232422,,210
1967,2,67.04542541503906,,210
1967,3,72.13646697998047,,210
1968,1,70.56529235839844,,210
1968,2,61.20285797119141,,210
1968,3,65.84909820556641,,210
1969,1,64.45846557617188,,210
1969,2,55.90065002441406,,210
1969,3,60.15193176269531,,210
1970,1,58.93491744995117,,210
1970,2,51.1114501953125,,210
1970,3,55.00039672851563,,210
1971,1,53.95089340209961,,210
1971,2,46.78990936279297,,210
1971,3,50.3812370300293,,210
1972,1,49.41447067260742,,210
1972,2,42.90496063232422,,210
1972,3,46.18393707275391,,210
1973,1,45.37228012084961,,210
1973,2,39.40026092529297,,210
1973,3,42.41299438476563,,210
1974,1,41.77710723876953,,210
1974,2,36.2906494140625,,210
1974,3,39.06137084960938,,210
1975,1,38.50250244140625,,210
1975,2,33.48845672607422,,210
1975,3,36.02226638793945,,210
1976,1,35.60732269287109,,210
1976,2,31.0045051574707,,210
1976,3,33.33147811889648,,210
1977,1,33.05948638916016,,210
1977,2,28.79196548461914,,210
1977,3,30.95063209533691,,210
1978,1,30.77206039428711,,210
1978,2,26.81756973266602,,210
1978,3,28.81826400756836,,210
1979,1,34.71215057373047,,210
1979,2,31.30052947998047,,210
1979,3,33.02248764038086,,210
1980,1,27.03549766540527,,210
1980,2,23.54884719848633,,210
1980,3,25.31545066833496,,210
1981,1,25.50934410095215,,210
1981,2,22.19197654724121,,210
1981,3,23.87390899658203,,210
1982,1,24.1752758026123,,210
1982,2,21.01446533203125,,210
1982,3,22.61885833740234,,210
1983,1,23.01175308227539,,210
1983,2,19.98834609985352,,210
1983,3,21.52329635620117,,210
1984,1,22.31326293945313,,210
1984,2,19.4422721862793,,210
1984,3,20.89852523803711,,210
1985,1,21.12541580200195,,210
1985,2,18.33987998962402,,210
1985,3,19.75079345703125,,210
1986,1,20.37497520446777,,210
1986,2,17.69997024536133,,210
1986,3,19.05388450622559,,210
1987,1,19.7417049407959,,210
1987,2,17.15788841247559,,210
1987,3,18.46545600891113,,210
1988,1,19.21277809143066,,210
1988,2,16.71358108520508,,210
1988,3,17.97879600524902,,210
1989,1,18.78013038635254,,210
1989,2,16.34758377075195,,210
1989,3,17.57927131652832,,210
1990,1,18.43868064880371,,210
1990,2,16.06031036376953,,210
1990,3,17.26397705078125,,210
1991,1,18.17861747741699,,210
1991,2,15.84780120849609,,210
1991,3,17.02592277526855,,210
1992,1,17.98602867126465,,210
1992,2,15.6963005065918,,210
1992,3,16.85708808898926,,210
1993,1,17.87088203430176,,210
1993,2,15.60830020904541,,210
1993,3,16.75764656066895,,210
1994,1,17.81995010375977,,210
1994,2,15.58250141143799,,210
1994,3,16.71940994262695,,210
1995,1,18.15771675109863,,210
1995,2,15.94766807556152,,210
1995,3,17.0709228515625,,210
1996,1,17.91435050964355,,210
1996,2,15.68827247619629,,210
1996,3,16.81954574584961,,210
1997,1,18.05691719055176,,210
1997,2,15.81821918487549,,210
1997,3,16.95568084716797,,210
1998,1,18.24949645996094,,210
1998,2,15.9937629699707,,210
1998,3,17.13887977600098,,210
1999,1,18.49979591369629,,210
1999,2,16.22028923034668,,210
1999,3,17.37620162963867,,210
2000,1,18.80363655090332,,210
2000,2,16.49552536010742,,210
2000,3,17.66363525390625,,210
2001,1,19.15321731567383,,210
2001,2,16.81265640258789,,210
2001,3,17.99422073364258,,210
2002,1,19.56148910522461,,210
2002,2,17.18211555480957,,210
2002,3,18.38663482666016,,210
2003,1,20.02963829040527,,210
2003,2,17.61027145385742,,210
2003,3,18.83784294128418,,210
2004,1,20.53800773620605,,210
2004,2,18.06830787658691,,210
2004,3,19.32217979431152,,210
2005,1,21.09304046630859,,210
2005,2,18.56869697570801,,210
2005,3,19.85159873962402,,210
2006,1,21.69350624084473,,210
2006,2,19.11566925048828,,210
2006,3,20.42548751831055,,210
2007,1,22.6711254119873,,210
2007,2,20.04628944396973,,210
2007,3,21.37775802612305,,210
2008,1,23.0200252532959,,210
2008,2,20.30983352661133,,210
2008,3,21.68234634399414,,210
2009,1,23.74017524719238,,210
2009,2,20.96788024902344,,210
2009,3,22.37182235717773,,210
2010,1,24.49111175537109,,210
2010,2,21.65022850036621,,210
2010,3,23.08874893188477,,210
2011,1,25.27373504638672,,210
2011,2,22.35789489746094,,210
2011,3,23.83946228027344,,210
2012,1,26.07950973510742,,210
2012,2,23.08472633361816,,210
2012,3,24.60740661621094,,210
2013,1,26.9069881439209,,210
2013,2,23.83294296264648,,210
2013,3,25.39371299743652,,210
2014,1,27.7614574432373,,210
2014,2,24.57692527770996,,210
2014,3,26.19255638122559,,210
2015,1,33.67515182495117,,210
2015,2,30.66396903991699,,210
2015,3,32.18692779541016,,210
2016,1,29.43288040161133,,210
2016,2,26.08080291748047,,210
2016,3,27.77853393554688,,210
2017,1,41.04236221313477,,210
2017,2,38.12643814086914,,210
2017,3,39.59992599487305,,210
2018,1,31.05536079406738,,210
2018,2,27.54035377502441,,210
2018,3,29.31963348388672,,210
2019,1,31.90321731567383,,210
2019,2,28.30282211303711,,210
2019,3,30.12470817565918,,210
2020,1,32.55079650878906,,210
2020,2,28.86203193664551,,210
2020,3,30.72816276550293,,210
2021,1,33.25724792480469,,210
2021,2,29.47735404968262,,210
2021,3,31.3890380859375,,210
2022,1,33.97299957275391,,210
2022,2,30.07697296142578,,210
2022,3,32.0472412109375,,210
2023,1,34.68634033203125,,210
2023,2,30.68805313110352,,210
2023,3,32.7098388671875,,210
1950,1,281.39013671875,,211
1950,2,267.1647033691406,,211
1950,3,274.2714233398438,,211
1951,1,272.2718811035156,,211
1951,2,257.7807006835938,,211
1951,3,265.0306701660156,,211
1952,1,263.4243469238281,,211
1952,2,248.6987609863281,,211
1952,3,256.0754699707031,,211
1953,1,256.620849609375,,211
1953,2,241.2894592285156,,211
1953,3,248.9791412353516,,211
1954,1,249.9527435302734,,211
1954,2,234.1135711669922,,211
1954,3,242.0669097900391,,211
1955,1,243.15283203125,,211
1955,2,227.0034484863281,,211
1955,3,235.1196136474609,,211
1956,1,236.5386810302734,,211
1956,2,220.2127685546875,,211
1956,3,228.4224090576172,,211
1957,1,230.1798858642578,,211
1957,2,213.6826477050781,,211
1957,3,221.9833221435547,,211
1958,1,224.0777130126953,,211
1958,2,207.4278717041016,,211
1958,3,215.8095550537109,,211
1959,1,217.9713287353516,,211
1959,2,201.1685028076172,,211
1959,3,209.6309967041016,,211
1960,1,211.8119964599609,,211
1960,2,194.9527740478516,,211
1960,3,203.4473724365234,,211
1961,1,205.5320587158203,,211
1961,2,188.6226348876953,,211
1961,3,197.1455230712891,,211
1962,1,199.1697692871094,,211
1962,2,182.2533721923828,,211
1962,3,190.7842864990234,,211
1963,1,193.6903839111328,,211
1963,2,176.8518829345703,,211
1963,3,185.3471374511719,,211
1964,1,186.6241302490234,,211
1964,2,169.7194976806641,,211
1964,3,178.2526245117188,,211
1965,1,180.7065124511719,,211
1965,2,163.7353515625,,211
1965,3,172.3057250976563,,211
1966,1,175.3834075927734,,211
1966,2,158.4862976074219,,211
1966,3,167.0218200683594,,211
1967,1,169.8131561279297,,211
1967,2,152.8228912353516,,211
1967,3,161.4091186523438,,211
1968,1,164.4675903320313,,211
1968,2,147.3116455078125,,211
1968,3,155.9855651855469,,211
1969,1,158.9785461425781,,211
1969,2,141.7280731201172,,211
1969,3,150.4529724121094,,211
1970,1,153.4095306396484,,211
1970,2,136.0102996826172,,211
1970,3,144.8138732910156,,211
1971,1,147.0798034667969,,211
1971,2,129.8823852539063,,211
1971,3,138.5868072509766,,211
1972,1,140.8558044433594,,211
1972,2,123.9883422851563,,211
1972,3,132.5287780761719,,211
1973,1,134.6682739257813,,211
1973,2,118.271858215332,,211
1973,3,126.5758819580078,,211
1974,1,128.7899627685547,,211
1974,2,112.8429183959961,,211
1974,3,120.9199981689453,,211
1975,1,123.1539154052734,,211
1975,2,107.7422943115234,,211
1975,3,115.5489654541016,,211
1976,1,118.1543426513672,,211
1976,2,103.0778884887695,,211
1976,3,110.71630859375,,211
1977,1,113.4901275634766,,211
1977,2,98.63381195068359,,211
1977,3,106.16357421875,,211
1978,1,109.3434219360352,,211
1978,2,94.71450042724609,,211
1978,3,102.1324005126953,,211
1979,1,107.9999313354492,,211
1979,2,93.91012573242188,,211
1979,3,101.0556106567383,,211
1980,1,101.7340469360352,,211
1980,2,87.68170928955078,,211
1980,3,94.81211090087891,,211
1981,1,98.24012756347656,,211
1981,2,84.55123138427734,,211
1981,3,91.4986572265625,,211
1982,1,94.753173828125,,211
1982,2,81.35753631591797,,211
1982,3,88.11102294921875,,211
1983,1,91.27552795410156,,211
1983,2,77.94658660888672,,211
1983,3,84.62093353271484,,211
1984,1,87.94557189941406,,211
1984,2,74.40797424316406,,211
1984,3,81.17053985595703,,211
1985,1,84.74599456787109,,211
1985,2,71.02528381347656,,211
1985,3,77.89485931396484,,211
1986,1,81.59117889404297,,211
1986,2,68.17568206787109,,211
1986,3,74.90286254882813,,211
1987,1,78.46527862548828,,211
1987,2,65.31586456298828,,211
1987,3,71.91968536376953,,211
1988,1,75.37799835205078,,211
1988,2,62.46895599365234,,211
1988,3,68.96218109130859,,211
1989,1,72.22618103027344,,211
1989,2,59.5166015625,,211
1989,3,65.91970062255859,,211
1990,1,69.01527404785156,,211
1990,2,56.48685455322266,,211
1990,3,62.808349609375,,211
1991,1,65.80718231201172,,211
1991,2,53.12432861328125,,211
1991,3,59.53655624389648,,211
1992,1,62.83598709106445,,211
1992,2,50.16462326049805,,211
1992,3,56.58102798461914,,211
1993,1,60.16494750976563,,211
1993,2,47.65867233276367,,211
1993,3,54.00040054321289,,211
1994,1,57.71376419067383,,211
1994,2,45.51062774658203,,211
1994,3,51.70625686645508,,211
1995,1,55.68739318847656,,211
1995,2,43.9025993347168,,211
1995,3,49.89077377319336,,211
1996,1,54.08102798461914,,211
1996,2,42.4190788269043,,211
1996,3,48.34931945800781,,211
1997,1,52.38916397094727,,211
1997,2,40.96038818359375,,211
1997,3,46.77439117431641,,211
1998,1,51.29180908203125,,211
1998,2,40.0567626953125,,211
1998,3,45.77455902099609,,211
1999,1,49.23987197875977,,211
1999,2,38.23305892944336,,211
1999,3,43.83708953857422,,211
2000,1,47.63088226318359,,211
2000,2,36.95767211914063,,211
2000,3,42.39331817626953,,211
2001,1,46.02865600585938,,211
2001,2,35.86359024047852,,211
2001,3,41.04080581665039,,211
2002,1,44.42748641967773,,211
2002,2,34.86563491821289,,211
2002,3,39.73771667480469,,211
2003,1,42.88856506347656,,211
2003,2,34.16097259521484,,211
2003,3,38.60961532592773,,211
2004,1,42.42711639404297,,211
2004,2,35.27351760864258,,211
2004,3,38.92032623291016,,211
2005,1,39.95896530151367,,211
2005,2,33.2457389831543,,211
2005,3,36.66912841796875,,211
2006,1,39.28835678100586,,211
2006,2,32.9042854309082,,211
2006,3,36.15974044799805,,211
2007,1,39.08433151245117,,211
2007,2,32.86884689331055,,211
2007,3,36.03840637207031,,211
2008,1,38.62360382080078,,211
2008,2,32.02819061279297,,211
2008,3,35.39242172241211,,211
2009,1,38.40391540527344,,211
2009,2,31.84703636169434,,211
2009,3,35.19102096557617,,211
2010,1,38.23818588256836,,211
2010,2,31.67744636535645,,211
2010,3,35.022216796875,,211
2011,1,38.4764518737793,,211
2011,2,32.213623046875,,211
2011,3,35.40522766113281,,211
2012,1,38.16242218017578,,211
2012,2,31.91302490234375,,211
2012,3,35.09675979614258,,211
2013,1,38.07941818237305,,211
2013,2,31.85187339782715,,211
2013,3,35.02325057983398,,211
2014,1,38.00932312011719,,211
2014,2,31.81081581115723,,211
2014,3,34.9664306640625,,211
2015,1,37.95351028442383,,211
2015,2,31.78384971618652,,211
2015,3,34.92423629760742,,211
2016,1,37.89068984985352,,211
2016,2,31.74800682067871,,211
2016,3,34.87470626831055,,211
2017,1,37.66059494018555,,211
2017,2,31.53629112243652,,211
2017,3,34.65313720703125,,211
2018,1,37.38262939453125,,211
2018,2,31.28098678588867,,211
2018,3,34.38630294799805,,211
2019,1,37.00262832641602,,211
2019,2,30.92963409423828,,211
2019,3,34.02031326293945,,211
2020,1,36.44660186767578,,211
2020,2,30.38103103637695,,211
2020,3,33.46797943115234,,211
2021,1,35.83633041381836,,211
2021,2,29.84479713439941,,211
2021,3,32.89392852783203,,211
2022,1,35.19349670410156,,211
2022,2,29.22260475158691,,211
2022,3,32.2617301940918,,211
2023,1,34.54365158081055,,211
2023,2,28.65538597106934,,211
2023,3,31.65266609191895,,211
1950,1,231.0152587890625,,212
1950,2,208.5359191894531,,212
1950,3,219.925048828125,,212
1951,1,227.1236114501953,,212
1951,2,205.5185852050781,,212
1951,3,216.4539489746094,,212
1952,1,223.6021881103516,,212
1952,2,202.8446960449219,,212
1952,3,213.3461761474609,,212
1953,1,220.1585998535156,,212
1953,2,200.2295074462891,,212
1953,3,210.3083038330078,,212
1954,1,216.219482421875,,212
1954,2,196.7871704101563,,212
1954,3,206.6144714355469,,212
1955,1,212.1532287597656,,212
1955,2,193.2134094238281,,212
1955,3,202.7912902832031,,212
1956,1,207.6903381347656,,212
1956,2,188.8134765625,,212
1956,3,198.3626556396484,,212
1957,1,202.5654144287109,,212
1957,2,183.836669921875,,212
1957,3,193.3134918212891,,212
1958,1,197.1155853271484,,212
1958,2,178.4544067382813,,212
1958,3,187.9007110595703,,212
1959,1,191.3671112060547,,212
1959,2,172.8882598876953,,212
1959,3,182.2460784912109,,212
1960,1,185.4907684326172,,212
1960,2,167.2370758056641,,212
1960,3,176.4833068847656,,212
1961,1,179.9360198974609,,212
1961,2,161.7505493164063,,212
1961,3,170.9654541015625,,212
1962,1,175.0784606933594,,212
1962,2,156.791015625,,212
1962,3,166.0618133544922,,212
1963,1,170.5189819335938,,212
1963,2,152.0624237060547,,212
1963,3,161.4228668212891,,212
1964,1,166.1964263916016,,212
1964,2,147.154541015625,,212
1964,3,156.8174133300781,,212
1965,1,162.0955505371094,,212
1965,2,143.0311279296875,,212
1965,3,152.7073669433594,,212
1966,1,158.4113616943359,,212
1966,2,139.9360198974609,,212
1966,3,149.3126678466797,,212
1967,1,155.6360015869141,,212
1967,2,136.8375854492188,,212
1967,3,146.3826446533203,,212
1968,1,152.1560668945313,,212
1968,2,133.96923828125,,212
1968,3,143.2031555175781,,212
1969,1,148.7476959228516,,212
1969,2,131.3569183349609,,212
1969,3,140.185546875,,212
1970,1,144.3955993652344,,212
1970,2,127.4501876831055,,212
1970,3,136.0526733398438,,212
1971,1,140.2268829345703,,212
1971,2,123.5742034912109,,212
1971,3,132.0287780761719,,212
1972,1,136.4209289550781,,212
1972,2,119.8350219726563,,212
1972,3,128.2571258544922,,212
1973,1,132.1065826416016,,212
1973,2,115.5744705200195,,212
1973,3,123.970947265625,,212
1974,1,127.0686721801758,,212
1974,2,110.6336059570313,,212
1974,3,118.9821853637695,,212
1975,1,121.9381408691406,,212
1975,2,105.8946380615234,,212
1975,3,114.045295715332,,212
1976,1,116.983268737793,,212
1976,2,101.3855895996094,,212
1976,3,109.3108749389648,,212
1977,1,111.9471054077148,,212
1977,2,96.74962615966797,,212
1977,3,104.4297180175781,,212
1978,1,107.0748825073242,,212
1978,2,92.37075805664063,,212
1978,3,99.74842071533203,,212
1979,1,102.2959899902344,,212
1979,2,88.09652709960938,,212
1979,3,95.20907592773438,,212
1980,1,97.60298156738281,,212
1980,2,83.69723510742188,,212
1980,3,90.67593383789063,,212
1981,1,92.96451568603516,,212
1981,2,79.31990051269531,,212
1981,3,86.18003845214844,,212
1982,1,88.54788208007813,,212
1982,2,75.13664245605469,,212
1982,3,81.89136505126953,,212
1983,1,84.5361328125,,212
1983,2,71.37607574462891,,212
1983,3,78.01594543457031,,212
1984,1,79.70350646972656,,212
1984,2,66.74134063720703,,212
1984,3,73.29438018798828,,212
1985,1,75.66268920898438,,212
1985,2,62.99830627441406,,212
1985,3,69.41064453125,,212
1986,1,71.87565612792969,,212
1986,2,59.55003356933594,,212
1986,3,65.79815673828125,,212
1987,1,68.34487915039063,,212
1987,2,56.42189025878906,,212
1987,3,62.47083282470703,,212
1988,1,65.03202056884766,,212
1988,2,53.47748184204102,,212
1988,3,59.34455490112305,,212
1989,1,61.96820449829102,,212
1989,2,50.87195587158203,,212
1989,3,56.51120758056641,,212
1990,1,58.90687942504883,,212
1990,2,48.21369934082031,,212
1990,3,53.65231704711914,,212
1991,1,56.60100173950195,,212
1991,2,46.23681259155273,,212
1991,3,51.511962890625,,212
1992,1,53.40183258056641,,212
1992,2,43.37084197998047,,212
1992,3,48.47902679443359,,212
1993,1,50.74410247802734,,212
1993,2,41.01750946044922,,212
1993,3,45.97243881225586,,212
1994,1,47.64975738525391,,212
1994,2,38.1944580078125,,212
1994,3,43.01395416259766,,212
1995,1,44.96648025512695,,212
1995,2,35.74546051025391,,212
1995,3,40.44805145263672,,212
1996,1,42.36277770996094,,212
1996,2,33.38603591918945,,212
1996,3,37.9667854309082,,212
1997,1,40.00826263427734,,212
1997,2,31.4982967376709,,212
1997,3,35.84293365478516,,212
1998,1,37.56603622436523,,212
1998,2,29.60176467895508,,212
1998,3,33.66856002807617,,212
1999,1,35.17722702026367,,212
1999,2,27.65037727355957,,212
1999,3,31.49440956115723,,212
2000,1,33.32341766357422,,212
2000,2,26.15011405944824,,212
2000,3,29.81450271606445,,212
2001,1,31.62843132019043,,212
2001,2,24.7569465637207,,212
2001,3,28.26798057556152,,212
2002,1,30.08510971069336,,212
2002,2,23.5280590057373,,212
2002,3,26.88071250915527,,212
2003,1,28.64314270019531,,212
2003,2,22.38684272766113,,212
2003,3,25.58785438537598,,212
2004,1,27.38543891906738,,212
2004,2,21.39528274536133,,212
2004,3,24.46160507202148,,212
2005,1,26.23731422424316,,212
2005,2,20.49242210388184,,212
2005,3,23.43296051025391,,212
2006,1,25.17218399047852,,212
2006,2,19.66965103149414,,212
2006,3,22.48588180541992,,212
2007,1,24.08948707580566,,212
2007,2,18.84542846679688,,212
2007,3,21.52912139892578,,212
2008,1,23.1177978515625,,212
2008,2,18.16730117797852,,212
2008,3,20.70041656494141,,212
2009,1,22.02753257751465,,212
2009,2,17.38246536254883,,212
2009,3,19.75912475585938,,212
2010,1,21.07300567626953,,212
2010,2,16.68729972839355,,212
2010,3,18.93076705932617,,212
2011,1,20.13920783996582,,212
2011,2,15.97473621368408,,212
2011,3,18.10513687133789,,212
2012,1,19.33021545410156,,212
2012,2,15.34622764587402,,212
2012,3,17.3839111328125,,212
2013,1,18.50992774963379,,212
2013,2,14.67753410339355,,212
2013,3,16.63734245300293,,212
2014,1,17.7753963470459,,212
2014,2,14.09329319000244,,212
2014,3,15.97647762298584,,212
2015,1,17.12435150146484,,212
2015,2,13.58609104156494,,212
2015,3,15.39571571350098,,212
2016,1,16.78829574584961,,212
2016,2,13.40433979034424,,212
2016,3,15.13500690460205,,212
2017,1,15.93169116973877,,212
2017,2,12.67530155181885,,212
2017,3,14.34085369110107,,212
2018,1,15.39980506896973,,212
2018,2,12.27866840362549,,212
2018,3,13.8749532699585,,212
2019,1,14.91057586669922,,212
2019,2,11.9151086807251,,212
2019,3,13.44677829742432,,212
2020,1,14.39033222198486,,212
2020,2,11.51670169830322,,212
2020,3,12.98605728149414,,212
2021,1,13.91830062866211,,212
2021,2,11.14520263671875,,212
2021,3,12.56321811676025,,212
2022,1,13.43940258026123,,212
2022,2,10.79432392120361,,212
2022,3,12.14693355560303,,212
2023,1,12.98804092407227,,212
2023,2,10.47280979156494,,212
2023,3,11.75909042358398,,212
1950,1,246.1718292236328,,213
1950,2,202.8583831787109,,213
1950,3,224.9326629638672,,213
1951,1,246.4358215332031,,213
1951,2,206.5649261474609,,213
1951,3,226.8361968994141,,213
1952,1,241.5235748291016,,213
1952,2,204.5248413085938,,213
1952,3,223.3142700195313,,213
1953,1,239.1920928955078,,213
1953,2,205.2241058349609,,213
1953,3,222.4582672119141,,213
1954,1,236.8001861572266,,213
1954,2,205.5656585693359,,213
1954,3,221.4021148681641,,213
1955,1,234.3350067138672,,213
1955,2,205.4349822998047,,213
1955,3,220.0790100097656,,213
1956,1,231.7783355712891,,213
1956,2,204.7796630859375,,213
1956,3,218.4526062011719,,213
1957,1,229.1511840820313,,213
1957,2,203.5572204589844,,213
1957,3,216.5141296386719,,213
1958,1,226.4231414794922,,213
1958,2,201.7945404052734,,213
1958,3,214.2596435546875,,213
1959,1,223.5521850585938,,213
1959,2,199.5249176025391,,213
1959,3,211.6840362548828,,213
1960,1,220.4965667724609,,213
1960,2,196.7941741943359,,213
1960,3,208.7885284423828,,213
1961,1,217.2241668701172,,213
1961,2,193.6642608642578,,213
1961,3,205.5871429443359,,213
1962,1,213.7140960693359,,213
1962,2,190.2063751220703,,213
1962,3,202.1039276123047,,213
1963,1,209.9714660644531,,213
1963,2,186.5023956298828,,213
1963,3,198.4031372070313,,213
1964,1,206.030029296875,,213
1964,2,182.6373291015625,,213
1964,3,194.5116577148438,,213
1965,1,202.1696319580078,,213
1965,2,178.9286956787109,,213
1965,3,190.7358245849609,,213
1966,1,197.7942657470703,,213
1966,2,174.7281951904297,,213
1966,3,186.4511260986328,,213
1967,1,193.6577301025391,,213
1967,2,170.81884765625,,213
1967,3,182.4239349365234,,213
1968,1,189.6155853271484,,213
1968,2,167.0068511962891,,213
1968,3,178.4868011474609,,213
1969,1,185.7540588378906,,213
1969,2,163.3578948974609,,213
1969,3,174.7168426513672,,213
1970,1,182.0192413330078,,213
1970,2,159.7970275878906,,213
1970,3,171.0535583496094,,213
1971,1,178.5073852539063,,213
1971,2,156.4178466796875,,213
1971,3,167.5867767333984,,213
1972,1,175.1634216308594,,213
1972,2,153.1658935546875,,213
1972,3,164.2739715576172,,213
1973,1,171.9427642822266,,213
1973,2,150.0064849853516,,213
1973,3,161.0754089355469,,213
1974,1,168.7848358154297,,213
1974,2,146.8842926025391,,213
1974,3,157.9345397949219,,213
1975,1,165.6242218017578,,213
1975,2,143.7487182617188,,213
1975,3,154.7897338867188,,213
1976,1,162.3741760253906,,213
1976,2,140.5205383300781,,213
1976,3,151.5568542480469,,213
1977,1,158.9375762939453,,213
1977,2,137.1320037841797,,213
1977,3,148.1520690917969,,213
1978,1,155.2140197753906,,213
1978,2,133.5064392089844,,213
1978,3,144.4865417480469,,213
1979,1,151.1641693115234,,213
1979,2,129.7577819824219,,213
1979,3,140.5914764404297,,213
1980,1,146.4563751220703,,213
1980,2,125.3936767578125,,213
1980,3,136.0570678710938,,213
1981,1,141.4363861083984,,213
1981,2,120.4786911010742,,213
1981,3,131.0926666259766,,213
1982,1,135.7599792480469,,213
1982,2,115.3748168945313,,213
1982,3,125.7040786743164,,213
1983,1,129.3974761962891,,213
1983,2,109.7529602050781,,213
1983,3,119.7104034423828,,213
1984,1,122.5524826049805,,213
1984,2,103.5287933349609,,213
1984,3,113.1748809814453,,213
1985,1,115.2222442626953,,213
1985,2,97.03852081298828,,213
1985,3,106.263786315918,,213
1986,1,107.180046081543,,213
1986,2,90.34650421142578,,213
1986,3,98.8084716796875,,213
1987,1,99.28802490234375,,213
1987,2,83.25717163085938,,213
1987,3,91.29093170166016,,213
1988,1,91.20412445068359,,213
1988,2,76.36436462402344,,213
1988,3,83.81854248046875,,213
1989,1,83.30567932128906,,213
1989,2,69.49170684814453,,213
1989,3,76.446044921875,,213
1990,1,75.55310821533203,,213
1990,2,62.95431137084961,,213
1990,3,69.30319976806641,,213
1991,1,68.66883850097656,,213
1991,2,56.99704360961914,,213
1991,3,62.88256454467773,,213
1992,1,62.53100204467773,,213
1992,2,51.89026260375977,,213
1992,3,57.26003646850586,,213
1993,1,57.27815628051758,,213
1993,2,47.53352355957031,,213
1993,3,52.46447372436523,,213
1994,1,52.87153244018555,,213
1994,2,43.90193939208984,,213
1994,3,48.4525146484375,,213
1995,1,49.23521041870117,,213
1995,2,40.93475341796875,,213
1995,3,45.15388107299805,,213
1996,1,46.07245635986328,,213
1996,2,38.32923126220703,,213
1996,3,42.27383804321289,,213
1997,1,43.25497055053711,,213
1997,2,35.9817008972168,,213
1997,3,39.69684600830078,,213
1998,1,41.61242294311523,,213
1998,2,34.79169082641602,,213
1998,3,38.28368759155273,,213
1999,1,38.40077209472656,,213
1999,2,31.89285659790039,,213
1999,3,35.22945785522461,,213
2000,1,36.17327880859375,,213
2000,2,29.98976135253906,,213
2000,3,33.16310119628906,,213
2001,1,35.42593765258789,,213
2001,2,28.23209190368652,,213
2001,3,31.92777252197266,,213
2002,1,32.27037811279297,,213
2002,2,26.66253471374512,,213
2002,3,29.54693794250488,,213
2003,1,30.96442031860352,,213
2003,2,25.61688232421875,,213
2003,3,28.37104988098145,,213
2004,1,28.93114471435547,,213
2004,2,23.83370590209961,,213
2004,3,26.4608211517334,,213
2005,1,27.66766166687012,,213
2005,2,22.82373809814453,,213
2005,3,25.32464218139648,,213
2006,1,25.94290161132813,,213
2006,2,21.32065010070801,,213
2006,3,23.71086120605469,,213
2007,1,24.61604118347168,,213
2007,2,20.2215690612793,,213
2007,3,22.4957332611084,,213
2008,1,23.46742248535156,,213
2008,2,19.29446983337402,,213
2008,3,21.45422744750977,,213
2009,1,22.73685073852539,,213
2009,2,18.79000091552734,,213
2009,3,20.83503341674805,,213
2010,1,21.16386222839355,,213
2010,2,17.3839225769043,,213
2010,3,19.34115409851074,,213
2011,1,20.25983238220215,,213
2011,2,16.65837287902832,,213
2011,3,18.52193260192871,,213
2012,1,19.22507095336914,,213
2012,2,15.78039741516113,,213
2012,3,17.56085586547852,,213
2013,1,18.38245010375977,,213
2013,2,15.08721542358398,,213
2013,3,16.78786277770996,,213
2014,1,17.61052894592285,,213
2014,2,14.45534896850586,,213
2014,3,16.08086013793945,,213
