year,sex,value,note
2003,3,10.4921763597868,
2004,3,10.0173991733468,
2005,3,9.58241916153726,
2006,3,9.175624875271691,
2007,3,8.787132000923769,
2008,3,8.42111787599479,
2009,3,8.08811256458355,
2010,3,7.79256221203937,
2011,3,7.5082372134278,
2012,3,7.23895428011111,
2013,3,6.99710898508453,
2014,3,6.77411329659199,
2015,3,6.56769865645242,
2016,3,6.36568627964408,
2017,3,6.18222373322646,
2018,3,6.00312935874231,
2019,3,5.83037874922913,
2020,3,5.66819181982519,
2021,3,5.51531662542605,
2022,3,5.35475646750429,
2023,3,5.20184768253358,
1986,3,62.2657491255566,
1987,3,60.9363521001475,
1988,3,59.9574913892942,
1989,3,58.8141605801067,
1990,3,57.6114495309361,
1991,3,56.1128198224052,
1992,3,54.2138231354323,
1993,3,52.1937716920016,
1994,3,50.2214985971488,
1995,3,48.437583841988,
1996,3,46.4963208370108,
1997,3,44.6492350057275,
1998,3,43.0456995517168,
1999,3,41.7685849079349,
2000,3,38.814626947237,
2001,3,37.191325480826,
2002,3,35.6512464810506,
2003,3,34.2177499928878,
2004,3,32.9499081778462,
2005,3,31.7519309378926,
2006,3,30.6908310510752,
2007,3,29.8488102762997,
2008,3,29.0664410326603,
2009,3,28.3674213776577,
2010,3,27.720936815553,
2011,3,27.0775711955877,
2012,3,26.4604186226656,
2013,3,25.947936667858,
2014,3,25.4429807060794,
2015,3,25.0249357158007,
2016,3,24.6879543960138,
2017,3,24.3982034754184,
2018,3,24.1167310511592,
2019,3,23.7707631822592,
2020,3,23.4228928661985,
2021,3,23.0061110237334,
2022,3,22.6002186048134,
2023,3,22.2099428387171,
1988,3,25.9111447698203,
1989,3,26.1032695485168,
1990,3,26.5583009740429,
1991,3,27.2568873826726,
1992,3,27.9351769638318,
1993,3,28.6697955366948,
1994,3,29.2928037583688,
1995,3,29.8132000899017,
1996,3,30.1871342603418,
1997,3,30.3657381722804,
1998,3,30.3488329011641,
1999,3,30.1286102597529,
2000,3,29.7164784167629,
2001,3,29.1374746522644,
2002,3,28.4766043292797,
2003,3,27.6784216881644,
2004,3,26.7637213690431,
2005,3,25.9184134088491,
2006,3,25.1172055923434,
2007,3,24.4296790187218,
2008,3,23.923069777331,
2009,3,23.5389333642676,
2010,3,23.2849603433153,
2011,3,23.1127351219648,
2012,3,23.0991294472501,
2013,3,23.150955538127,
2014,3,23.3568568854329,
2015,3,23.7129957468612,
2016,3,24.0582788245204,
2017,3,24.2729977153323,
2018,3,24.3510036279061,
2019,3,24.2706845307845,
2020,3,24.0137967563497,
2021,3,23.6263526774111,
2022,3,23.2625067051237,
2023,3,22.8492313663843,
1955,3,68.0354504219945,
1956,3,67.3321657661254,
1957,3,66.6814418621201,
1958,3,65.8441793195081,
1959,3,64.988268165428,
1960,3,64.0701526716816,
1961,3,63.0879043478185,
1962,3,62.0980749829832,
1963,3,61.0638628903301,
1964,3,60.0696234805372,
1965,3,59.1703162588311,
1966,3,58.3774990945035,
1967,3,57.6787078741041,
1968,3,57.0647776766734,
1969,3,56.4150303743093,
1970,3,55.7500403330532,
1971,3,55.0207013114311,
1972,3,54.2405797697,
1973,3,53.365623442817,
1974,3,52.2745157871837,
1975,3,51.1067353091612,
1976,3,49.7726813364029,
1977,3,48.3779227490906,
1978,3,46.952016122481,
1979,3,45.5834517671357,
1980,3,44.2746290970429,
1981,3,42.9757702015199,
1982,3,41.6552422060877,
1983,3,40.3670835722888,
1984,3,39.0808450832823,
1985,3,37.8743437357566,
1986,3,36.6635156279125,
1987,3,35.5254560955434,
1988,3,34.3799724575191,
1989,3,33.1556396865887,
1990,3,31.8394989861001,
1991,3,30.4036360894799,
1992,3,28.8843339926815,
1993,3,27.3473950240699,
1994,3,25.810010775517,
1995,3,24.3571736388337,
1996,3,23.0044478717373,
1997,3,21.7852188948951,
1998,3,20.6442371068963,
1999,3,19.5720207799756,
2000,3,18.5238228690637,
2001,3,17.23461646806,
2002,3,15.9698787423929,
2003,3,14.8071818377038,
2004,3,13.7427196860072,
2005,3,12.7532470977726,
2006,3,11.8321626609144,
2007,3,10.9614695058276,
2008,3,10.1671515135441,
2009,3,9.44349164031213,
2010,3,8.78421124230587,
2011,3,8.19500417861407,
2012,3,7.67688621248872,
2013,3,7.22165350935676,
2014,3,6.8383422578833,
2015,3,6.51840730140461,
2016,3,6.2533463735581,
2017,3,6.03308924974104,
2018,3,5.83015323775196,
2019,3,5.63241884645156,
2020,3,5.42891961341979,
2021,3,5.22143586131442,
2022,3,5.00530435624461,
2023,3,4.85634683067229,
1978,3,16.5192097662022,
1979,3,15.6043134837251,
1980,3,14.2927605207144,
1981,3,12.9990590121748,
1982,3,11.9069329689403,
1983,3,10.9828925919712,
1984,3,10.2087559068233,
1985,3,9.576651395920379,
1986,3,9.06954257318475,
1987,3,8.66697156093918,
1988,3,8.36859677259331,
1989,3,8.10096658948493,
1990,3,7.85315513065206,
1991,3,7.59436152747621,
1992,3,7.31051209987129,
1993,3,6.99471043676361,
1994,3,6.65740706993424,
1995,3,6.36041870983397,
1996,3,6.17665042047455,
1997,3,6.13037110254823,
1998,3,6.10689550724903,
1999,3,6.00852532315302,
2000,3,5.8559695117937,
2001,3,5.71726749899688,
2002,3,5.62566931498234,
2003,3,5.56515107377694,
2004,3,5.50884485784509,
2005,3,5.42659686386418,
2006,3,5.2707558922596,
2007,3,5.00163476371972,
2008,3,4.60348933832,
2009,3,4.07763744037173,
2010,3,3.60585499740518,
2011,3,3.42292091767565,
2012,3,3.59149645009636,
2013,3,3.90085648760729,
2014,3,4.11951576068524,
2015,3,4.17715095788956,
2016,3,4.07803648232888,
2017,3,3.85909912563958,
2018,3,3.57710220398156,
2019,3,3.2911559808101,
2020,3,3.03220807521675,
2021,3,2.81326317359173,
2022,3,2.63136395287224,
2023,3,2.483995359071,
1989,3,30.8817580643521,
1990,3,30.6379276636313,
1991,3,30.5969068732339,
1992,3,30.6153154374487,
1993,3,30.6045347174818,
1994,3,30.5999247393889,
1995,3,30.5032500919322,
1996,3,30.3586460391596,
1997,3,30.0744155628139,
1998,3,29.6548203514678,
1999,3,29.1331462938415,
2000,3,28.4450383144618,
2001,3,27.6321541790152,
2002,3,26.7075472195184,
2003,3,25.6452202733619,
2004,3,24.5224351141384,
2005,3,23.3616271405134,
2006,3,22.1903995426302,
2007,3,20.9927518956579,
2008,3,19.6271937615628,
2009,3,18.0169480057705,
2010,3,16.5119535241035,
2011,3,15.1143465227849,
2012,3,13.8715168080983,
2013,3,12.7867599467032,
2014,3,11.8340722452861,
2015,3,11.0322406980882,
2016,3,10.330170985438,
2017,3,9.744166222180789,
2018,3,9.273175324082169,
2019,3,8.86354104692971,
2020,3,8.49919978534408,
2021,3,8.177152924604799,
2022,3,7.88896539597637,
2023,3,7.61803824417263,
1974,3,28.842765369635,
1975,3,28.001835181771,
1976,3,27.667423023477,
1977,3,27.276004159251,
1978,3,26.9077291167077,
1979,3,26.5587152963885,
1980,3,26.215733894321,
1981,3,25.9158873456025,
1982,3,25.6473955601046,
1983,3,25.4233291396946,
1984,3,25.2777948656108,
1985,3,25.1713370132416,
1986,3,25.0651534132297,
1987,3,24.8533084780216,
1988,3,24.5576626152436,
1989,3,24.1820309251238,
1990,3,23.6411189637595,
1991,3,23.0128918559455,
1992,3,22.2884002420652,
1993,3,21.5093019450265,
1994,3,20.6544602919531,
1995,3,19.7852922729533,
1996,3,18.8974555126949,
1997,3,17.7675963041486,
1998,3,16.7127476847863,
1999,3,15.7908969254344,
2000,3,14.9804004917025,
2001,3,14.290408468739,
2002,3,13.7222484588862,
2003,3,13.24893352,
2004,3,12.8338516919189,
2005,3,12.5229573183553,
2006,3,12.2792583447916,
2007,3,12.0934405668327,
2008,3,11.96376977443,
2009,3,11.8448429283702,
2010,3,11.7484344903413,
2011,3,11.6418967000067,
2012,3,11.547136754566,
2013,3,11.4342375939986,
2014,3,11.3358860924823,
2015,3,11.2300849967343,
2016,3,11.1239552073855,
2017,3,11.0211080940126,
2018,3,10.9115744183649,
2019,3,10.8206790066642,
2020,3,10.7299645595424,
2021,3,10.6186965167692,
2022,3,10.4652555991825,
2023,3,10.25297517755,
1961,3,84.7754132491214,
1962,3,84.1527101410652,
1963,3,83.44248404483351,
1964,3,82.6974458894733,
1965,3,81.9631010846044,
1966,3,80.9378602681336,
1967,3,79.8446649643035,
1968,3,78.4252733151222,
1969,3,76.8032750084224,
1970,3,75.2580269102166,
1971,3,73.7256299967089,
1972,3,72.234844218353,
1973,3,70.8070234183578,
1974,3,69.2605258187174,
1975,3,67.7353237029353,
1976,3,66.0348422027825,
1977,3,64.2817384947958,
1978,3,62.4166328423881,
1979,3,60.5154950446714,
1980,3,58.6526692782884,
1981,3,56.7216693610449,
1982,3,54.7486341000166,
1983,3,52.8105329853813,
1984,3,50.9552926659799,
1985,3,49.3141496427091,
1986,3,47.8573745119677,
1987,3,46.578617656777,
1988,3,45.387264500245,
1989,3,44.3849987845864,
1990,3,43.4653712793996,
1991,3,42.5965351474095,
1992,3,41.891329130743,
1993,3,41.276213293139,
1994,3,40.7651807520592,
1995,3,40.3517834347642,
1996,3,39.9322493881744,
1997,3,39.373032341343,
1998,3,38.6762005199513,
1999,3,37.8184863012338,
2000,3,36.8155485920395,
2001,3,35.7430993723627,
2002,3,34.6117754581669,
2003,3,33.5115837033966,
2004,3,32.4011573906161,
2005,3,31.3087690262122,
2006,3,30.2701671307533,
2007,3,29.2641181948487,
2008,3,28.3530237917584,
2009,3,27.5371325823433,
2010,3,26.8099109393442,
2011,3,26.1609059096339,
2012,3,25.5780186379254,
2013,3,25.0791695035898,
2014,3,24.6393017490422,
2015,3,24.2911879187304,
2016,3,23.9320288386897,
2017,3,23.5733747835262,
2018,3,23.2569814348115,
2019,3,22.9519360359208,
2020,3,22.5865824663295,
2021,3,22.2044583462083,
2022,3,21.8077728366934,
2023,3,21.3691567897655,
1979,3,22.7074302010767,
1980,3,21.3350911312862,
1981,3,19.8196786514526,
1982,3,18.4587076298395,
1983,3,17.1577065283613,
1984,3,16.1404694388339,
1985,3,15.2716453057465,
1986,3,14.5732195288268,
1987,3,14.0065501390851,
1988,3,13.487862608548,
1989,3,12.9872942344231,
1990,3,12.6330863500537,
1991,3,12.453027885114,
1992,3,12.3572524547903,
1993,3,12.351595846838,
1994,3,12.3491538167478,
1995,3,12.4069386644975,
1996,3,12.4605858412433,
1997,3,12.4363835789056,
1998,3,12.4371620182257,
1999,3,12.3315857333318,
2000,3,12.1277562533309,
2001,3,11.8271236327226,
2002,3,11.4986702461786,
2003,3,11.2203666590937,
2004,3,10.9250162601838,
2005,3,10.5297152472631,
2006,3,9.99519320401906,
2007,3,9.25343650257442,
2008,3,8.304726343742191,
2009,3,7.35121431958227,
2010,3,6.65151273717118,
2011,3,6.2673360981835,
2012,3,6.05700803369413,
2013,3,5.92065549956569,
2014,3,5.88770044863833,
2015,3,6.0279770286611,
2016,3,6.33799747626754,
2017,3,6.68018372834363,
2018,3,6.95312363402877,
2019,3,7.11992752907707,
2020,3,7.171098173436,
2021,3,7.11394777373376,
2022,3,6.99300581381708,
2023,3,6.8594978890223,
1989,3,6.78594968937128,
1990,3,6.39419259301625,
1991,3,6.03597556339039,
1992,3,5.67960265605532,
1993,3,5.33490537574538,
1994,3,5.01948319868047,
1995,3,4.72332257011172,
1996,3,4.44994398062498,
1997,3,4.2056691746104,
1998,3,3.97543038586343,
1999,3,3.75565868075425,
2000,3,3.52561699208456,
2001,3,3.30646467525761,
2002,3,3.14117428639582,
2003,3,2.97573484999536,
2004,3,2.84488848758913,
2005,3,2.73113327619899,
2006,3,2.62756535074133,
2007,3,2.52676253734372,
2008,3,2.42343736225399,
2009,3,2.31899704424013,
2010,3,2.22317412919099,
2011,3,2.12711035879413,
2012,3,2.0457816121839,
2013,3,1.95900572198532,
2014,3,1.87123183850643,
2015,3,1.78360068986711,
2016,3,1.70551654349868,
2017,3,1.63166127814617,
2018,3,1.57078457770638,
2019,3,1.51109746781116,
2020,3,1.44571161006012,
2021,3,1.39640831933014,
2022,3,1.34658343745668,
2023,3,1.3013214375042,
1955,3,28.1922218482704,
1956,3,27.3079935914597,
1957,3,26.4141734456225,
1958,3,25.5079036319173,
1959,3,24.5708860330026,
1960,3,23.61272380991,
1961,3,22.7108940018988,
1962,3,21.979464952575,
1963,3,21.3077066201175,
1964,3,20.6516103490213,
1965,3,20.1086474348634,
1966,3,19.6416727899299,
1967,3,19.2603567284319,
1968,3,18.9838367554881,
1969,3,18.8430534461297,
1970,3,18.8550833967994,
1971,3,18.8364884063473,
1972,3,18.5153314917415,
1973,3,17.7233670315662,
